trial,practice,block,trial_in_block,word,letters,interrupt_pos,interruption_condition,n_back,stim_list,stim_durations,match_positions,isi_times,num_stims,nback_total_duration,short_break,long_break
8,False,1,8,PLEASE,"[""P"", ""L"", ""E"", ""A"", ""S"", ""E""]",[4],interrupted,1,"[""1"", ""1"", ""2"", ""2"", ""5"", ""2"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.35, 0.34, 0.31, 0.28, 0.29, 0.33, 0.29]",7,10.59,True,False
9,False,2,1,REMEMBER,"[""R"", ""E"", ""M"", ""E"", ""M"", ""B"", ""E"", ""R""]",[],sequential,2,"[""6"", ""8"", ""2"", ""8"", ""1"", ""7"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.26, 0.26, 0.26, 0.29, 0.31, 0.29, 0.27]",7,10.34,False,False
10,False,2,2,EDUCATION,"[""E"", ""D"", ""U"", ""C"", ""A"", ""T"", ""I"", ""O"", ""N""]",[],sequential,2,"[""4"", ""5"", ""6"", ""7"", ""6"", ""8"", ""9"", ""6"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 8]","[0.26, 0.27, 0.3, 0.27, 0.26, 0.26, 0.26, 0.27, 0.27]",9,13.22,False,False
11,False,2,3,THINGS,"[""T"", ""H"", ""I"", ""N"", ""G"", ""S""]",[5],interrupted,2,"[""3"", ""9"", ""5"", ""1"", ""5"", ""3"", ""1"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.25, 0.27, 0.25, 0.25, 0.26, 0.26, 0.27, 0.26]",8,11.67,False,False
12,False,2,4,AMERICAN,"[""A"", ""M"", ""E"", ""R"", ""I"", ""C"", ""A"", ""N""]",[7],interrupted,1,"[""3"", ""6"", ""4"", ""4"", ""7"", ""4"", ""3"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 7]","[0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4]",8,12.8,False,False
13,False,2,5,IMPORTANT,"[""I"", ""M"", ""P"", ""O"", ""R"", ""T"", ""A"", ""N"", ""T""]",[],sequential,2,"[""7"", ""5"", ""7"", ""2"", ""9"", ""0"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.28, 0.29, 0.27, 0.27, 0.32, 0.29, 0.33]",7,10.45,False,False
14,False,2,6,AGAINST,"[""A"", ""G"", ""A"", ""I"", ""N"", ""S"", ""T""]",[],sequential,2,"[""0"", ""2"", ""0"", ""0"", ""3"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.32, 0.38, 0.35, 0.34, 0.31, 0.34]",6,9.24,False,False
15,False,2,7,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[4],interrupted,1,"[""2"", ""2"", ""9"", ""8"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[1],"[0.32, 0.31, 0.37, 0.3, 0.35]",5,7.65,False,False
16,False,2,8,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[4],interrupted,2,"[""4"", ""8"", ""7"", ""7"", ""6"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[5],"[0.37, 0.39, 0.37, 0.32, 0.35, 0.32]",6,9.32,True,False
17,False,3,1,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[6],interrupted,2,"[""3"", ""3"", ""3"", ""0"", ""9"", ""0"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.4, 0.39, 0.4, 0.4, 0.38, 0.4, 0.4]",7,11.17,False,False
18,False,3,2,WITHOUT,"[""W"", ""I"", ""T"", ""H"", ""O"", ""U"", ""T""]",[5],interrupted,2,"[""1"", ""0"", ""3"", ""8"", ""3"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.28, 0.3, 0.28, 0.3, 0.28, 0.27]",6,8.91,False,False
19,False,3,3,QUESTION,"[""Q"", ""U"", ""E"", ""S"", ""T"", ""I"", ""O"", ""N""]",[7],interrupted,1,"[""7"", ""0"", ""5"", ""5"", ""8"", ""5"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.27, 0.27, 0.28, 0.27, 0.27, 0.25, 0.25]",7,10.26,False,False
20,False,3,4,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[],sequential,2,"[""4"", ""5"", ""6"", ""9"", ""6"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.32, 0.32, 0.34, 0.35, 0.37, 0.32]",6,9.22,False,True
21,False,3,5,PRESIDENT,"[""P"", ""R"", ""E"", ""S"", ""I"", ""D"", ""E"", ""N"", ""T""]",[],sequential,2,"[""2"", ""0"", ""2"", ""1"", ""2"", ""4"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.4, 0.37, 0.4, 0.4, 0.38, 0.38, 0.39]",7,11.12,False,False
22,False,3,6,PROBABLY,"[""P"", ""R"", ""O"", ""B"", ""A"", ""B"", ""L"", ""Y""]",[],sequential,1,"[""5"", ""7"", ""6"", ""3"", ""7"", ""7"", ""3"", ""8"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 8]","[0.34, 0.33, 0.34, 0.34, 0.31, 0.33, 0.31, 0.34, 0.3]",9,13.74,False,False
23,False,3,7,EVERYONE,"[""E"", ""V"", ""E"", ""R"", ""Y"", ""O"", ""N"", ""E""]",[7],interrupted,1,"[""1"", ""8"", ""8"", ""4"", ""4"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.25, 0.25, 0.25, 0.25, 0.26, 0.25]",6,8.71,False,False
24,False,3,8,TOGETHER,"[""T"", ""O"", ""G"", ""E"", ""T"", ""H"", ""E"", ""R""]",[],sequential,1,"[""7"", ""7"", ""4"", ""6"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[1],"[0.4, 0.38, 0.34, 0.29, 0.37]",5,7.78,True,False
25,False,4,1,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[4],interrupted,1,"[""2"", ""7"", ""7"", ""4"", ""1"", ""9"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.28, 0.29, 0.28, 0.3, 0.28, 0.25, 0.28]",7,10.36,False,False
26,False,4,2,DURING,"[""D"", ""U"", ""R"", ""I"", ""N"", ""G""]",[5],interrupted,2,"[""6"", ""6"", ""7"", ""6"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.31, 0.3, 0.29, 0.31, 0.29]",5,7.5,False,False
27,False,4,3,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[7],interrupted,1,"[""4"", ""4"", ""6"", ""7"", ""7"", ""2"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 4]","[0.4, 0.4, 0.4, 0.4, 0.39, 0.38, 0.4]",7,11.17,False,False
28,False,4,4,COMPANY,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""Y""]",[],sequential,1,"[""0"", ""0"", ""1"", ""6"", ""2"", ""5"", ""5"", ""1"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 6]","[0.3, 0.27, 0.3, 0.33, 0.33, 0.3, 0.3, 0.32, 0.3]",9,13.55,False,False
29,False,4,5,SECOND,"[""S"", ""E"", ""C"", ""O"", ""N"", ""D""]",[],sequential,2,"[""6"", ""3"", ""1"", ""3"", ""4"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.4, 0.4, 0.38, 0.39, 0.4, 0.4]",6,9.57,False,False
30,False,4,6,BEAUTIFUL,"[""B"", ""E"", ""A"", ""U"", ""T"", ""I"", ""F"", ""U"", ""L""]",[],sequential,2,"[""0"", ""8"", ""1"", ""7"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.27, 0.27, 0.26, 0.27, 0.27]",5,7.34,False,False
31,False,4,7,ALWAYS,"[""A"", ""L"", ""W"", ""A"", ""Y"", ""S""]",[],sequential,2,"[""8"", ""9"", ""9"", ""0"", ""2"", ""1"", ""2"", ""3"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[6, 8]","[0.37, 0.3, 0.37, 0.33, 0.33, 0.36, 0.36, 0.36, 0.33]",9,13.91,False,False
32,False,4,8,ALREADY,"[""A"", ""L"", ""R"", ""E"", ""A"", ""D"", ""Y""]",[3],interrupted,1,"[""0"", ""1"", ""6"", ""6"", ""0"", ""0"", ""7"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.37, 0.34, 0.4, 0.4, 0.35, 0.4, 0.4, 0.4]",8,12.66,True,False
33,False,5,1,AROUND,"[""A"", ""R"", ""O"", ""U"", ""N"", ""D""]",[],sequential,1,"[""9"", ""6"", ""2"", ""2"", ""8"", ""8"", ""9"", ""3"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.3, 0.36, 0.3, 0.36, 0.32, 0.35, 0.36, 0.36, 0.38]",9,13.89,False,False
34,False,5,2,ANOTHER,"[""A"", ""N"", ""O"", ""T"", ""H"", ""E"", ""R""]",[2],interrupted,1,"[""8"", ""8"", ""1"", ""8"", ""8"", ""2"", ""4"", ""6"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 4]","[0.32, 0.3, 0.32, 0.33, 0.31, 0.29, 0.35, 0.31, 0.32]",9,13.65,False,False
35,False,5,3,SOMEONE,"[""S"", ""O"", ""M"", ""E"", ""O"", ""N"", ""E""]",[],sequential,2,"[""3"", ""5"", ""0"", ""4"", ""5"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[5],"[0.35, 0.3, 0.31, 0.31, 0.29, 0.34]",6,9.1,False,False
36,False,5,4,AVAILABLE,"[""A"", ""V"", ""A"", ""I"", ""L"", ""A"", ""B"", ""L"", ""E""]",[3],interrupted,1,"[""4"", ""4"", ""6"", ""1"", ""1"", ""3"", ""4"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 4]","[0.32, 0.32, 0.33, 0.33, 0.37, 0.33, 0.31, 0.31]",8,12.22,False,False
37,False,5,5,POLITICAL,"[""P"", ""O"", ""L"", ""I"", ""T"", ""I"", ""C"", ""A"", ""L""]",[4],interrupted,2,"[""6"", ""8"", ""7"", ""0"", ""7"", ""7"", ""9"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.33, 0.34, 0.37, 0.28, 0.3, 0.37, 0.3, 0.34]",8,12.23,False,False
38,False,5,6,SOMETIMES,"[""S"", ""O"", ""M"", ""E"", ""T"", ""I"", ""M"", ""E"", ""S""]",[],sequential,2,"[""4"", ""5"", ""3"", ""5"", ""1"", ""9"", ""4"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 7]","[0.3, 0.4, 0.36, 0.35, 0.35, 0.33, 0.32, 0.31]",8,12.32,False,False
39,False,5,7,RESEARCH,"[""R"", ""E"", ""S"", ""E"", ""A"", ""R"", ""C"", ""H""]",[],sequential,1,"[""6"", ""6"", ""4"", ""4"", ""2"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.27, 0.27, 0.31, 0.28, 0.25, 0.29]",6,8.87,False,False
40,False,5,8,BEFORE,"[""B"", ""E"", ""F"", ""O"", ""R"", ""E""]",[5],interrupted,2,"[""6"", ""0"", ""1"", ""0"", ""9"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.35, 0.4, 0.4, 0.38, 0.34, 0.38]",6,9.45,False,False
