trial,practice,block,trial_in_block,word,letters,interrupt_pos,interruption_condition,n_back,stim_list,stim_durations,match_positions,isi_times,num_stims,nback_total_duration,short_break,long_break
5,False,1,5,ALWAYS,"[""A"", ""L"", ""W"", ""A"", ""Y"", ""S""]",[],sequential,2,"[""6"", ""0"", ""6"", ""7"", ""0"", ""5"", ""0"", ""8"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.26, 0.25, 0.25, 0.26, 0.25, 0.25, 0.25, 0.26, 0.25]",9,13.08,False,False
6,False,1,6,TOGETHER,"[""T"", ""O"", ""G"", ""E"", ""T"", ""H"", ""E"", ""R""]",[],sequential,1,"[""7"", ""7"", ""1"", ""4"", ""4"", ""9"", ""3"", ""6"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 4]","[0.29, 0.3, 0.31, 0.3, 0.29, 0.29, 0.31, 0.26, 0.28]",9,13.43,False,False
7,False,1,7,COMPANIES,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""I"", ""E"", ""S""]",[6],interrupted,2,"[""1"", ""2"", ""0"", ""6"", ""0"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.3, 0.28, 0.28, 0.33, 0.32, 0.29]",6,9.0,False,False
8,False,1,8,HOWEVER,"[""H"", ""O"", ""W"", ""E"", ""V"", ""E"", ""R""]",[6],interrupted,2,"[""4"", ""2"", ""0"", ""2"", ""8"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.3, 0.31, 0.29, 0.27, 0.3, 0.29]",6,8.96,True,False
9,False,2,1,QUESTION,"[""Q"", ""U"", ""E"", ""S"", ""T"", ""I"", ""O"", ""N""]",[],sequential,1,"[""5"", ""4"", ""9"", ""9"", ""4"", ""4"", ""9"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.25, 0.26, 0.28, 0.26, 0.28, 0.26, 0.27, 0.29]",8,11.75,False,False
10,False,2,2,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[2],interrupted,1,"[""1"", ""2"", ""5"", ""6"", ""6"", ""1"", ""7"", ""5"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 8]","[0.26, 0.28, 0.25, 0.26, 0.29, 0.26, 0.27, 0.26, 0.27]",9,13.2,False,False
11,False,2,3,EDUCATION,"[""E"", ""D"", ""U"", ""C"", ""A"", ""T"", ""I"", ""O"", ""N""]",[6],interrupted,2,"[""0"", ""2"", ""0"", ""6"", ""0"", ""3"", ""3"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.38, 0.4, 0.4, 0.4, 0.38, 0.38, 0.4, 0.36]",8,12.7,False,False
12,False,2,4,EVERYONE,"[""E"", ""V"", ""E"", ""R"", ""Y"", ""O"", ""N"", ""E""]",[5],interrupted,2,"[""4"", ""0"", ""3"", ""1"", ""2"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[5],"[0.29, 0.26, 0.26, 0.28, 0.25, 0.26]",6,8.8,False,False
13,False,2,5,SOMETIMES,"[""S"", ""O"", ""M"", ""E"", ""T"", ""I"", ""M"", ""E"", ""S""]",[3],interrupted,2,"[""3"", ""9"", ""3"", ""1"", ""4"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.3, 0.37, 0.32, 0.3, 0.36, 0.31]",6,9.16,False,False
14,False,2,6,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[],sequential,1,"[""8"", ""0"", ""1"", ""1"", ""8"", ""7"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.4, 0.38, 0.34, 0.35, 0.4, 0.36, 0.39]",7,11.02,False,False
15,False,2,7,SOMEONE,"[""S"", ""O"", ""M"", ""E"", ""O"", ""N"", ""E""]",[],sequential,2,"[""3"", ""8"", ""2"", ""8""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.39, 0.36, 0.38, 0.35]",4,6.28,False,False
16,False,2,8,AROUND,"[""A"", ""R"", ""O"", ""U"", ""N"", ""D""]",[2],interrupted,2,"[""9"", ""1"", ""6"", ""4"", ""6"", ""9"", ""6"", ""2"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.26, 0.27, 0.27, 0.25, 0.26, 0.26, 0.27, 0.25, 0.27]",9,13.16,True,False
17,False,3,1,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[8],interrupted,1,"[""1"", ""3"", ""3"", ""8"", ""8"", ""3"", ""4"", ""3"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.31, 0.3, 0.32, 0.29, 0.29, 0.29, 0.29, 0.27, 0.28]",9,13.44,False,False
18,False,3,2,PRESIDENT,"[""P"", ""R"", ""E"", ""S"", ""I"", ""D"", ""E"", ""N"", ""T""]",[],sequential,1,"[""2"", ""7"", ""6"", ""6"", ""4"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.31, 0.4, 0.4, 0.39, 0.4, 0.36]",6,9.46,False,False
19,False,3,3,DURING,"[""D"", ""U"", ""R"", ""I"", ""N"", ""G""]",[],sequential,2,"[""7"", ""4"", ""7"", ""9"", ""1"", ""7"", ""1"", ""3"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.27, 0.27, 0.25, 0.28, 0.27, 0.31, 0.25, 0.26, 0.25]",9,13.21,False,False
20,False,3,4,BEAUTIFUL,"[""B"", ""E"", ""A"", ""U"", ""T"", ""I"", ""F"", ""U"", ""L""]",[],sequential,2,"[""0"", ""5"", ""9"", ""2"", ""9"", ""3"", ""7"", ""3"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.29, 0.29, 0.38, 0.3, 0.31, 0.33, 0.33, 0.33, 0.37]",9,13.73,False,True
21,False,3,5,AGAINST,"[""A"", ""G"", ""A"", ""I"", ""N"", ""S"", ""T""]",[5],interrupted,2,"[""0"", ""3"", ""0"", ""1"", ""4"", ""6"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.3, 0.31, 0.29, 0.29, 0.28, 0.27, 0.31]",7,10.45,False,False
22,False,3,6,PROBABLY,"[""P"", ""R"", ""O"", ""B"", ""A"", ""B"", ""L"", ""Y""]",[3],interrupted,2,"[""7"", ""6"", ""5"", ""4"", ""5"", ""5"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.36, 0.4, 0.4, 0.4, 0.37, 0.4, 0.37]",7,11.1,False,False
23,False,3,7,THINGS,"[""T"", ""H"", ""I"", ""N"", ""G"", ""S""]",[3],interrupted,1,"[""1"", ""2"", ""2"", ""5"", ""6"", ""8"", ""3"", ""3"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 7]","[0.37, 0.31, 0.31, 0.38, 0.28, 0.33, 0.33, 0.36, 0.37]",9,13.84,False,False
24,False,3,8,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[4],interrupted,1,"[""1"", ""1"", ""4"", ""2"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[1],"[0.31, 0.28, 0.34, 0.34, 0.3]",5,7.57,True,False
25,False,4,1,ANOTHER,"[""A"", ""N"", ""O"", ""T"", ""H"", ""E"", ""R""]",[6],interrupted,1,"[""3"", ""1"", ""3"", ""3"", ""9"", ""7"", ""4"", ""3"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 8]","[0.34, 0.34, 0.34, 0.36, 0.33, 0.34, 0.32, 0.34, 0.34]",9,13.85,False,False
26,False,4,2,COMPANY,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""Y""]",[4],interrupted,1,"[""9"", ""6"", ""6"", ""2"", ""2"", ""0"", ""4"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.39, 0.3]",8,12.69,False,False
27,False,4,3,PLEASE,"[""P"", ""L"", ""E"", ""A"", ""S"", ""E""]",[],sequential,1,"[""2"", ""9"", ""6"", ""6"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.29, 0.35, 0.35, 0.35, 0.35]",5,7.69,False,False
28,False,4,4,BEFORE,"[""B"", ""E"", ""F"", ""O"", ""R"", ""E""]",[2],interrupted,2,"[""5"", ""8"", ""3"", ""7"", ""3"", ""1"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.31, 0.38, 0.3, 0.38, 0.4, 0.38, 0.35]",7,10.9,False,False
29,False,4,5,POLITICAL,"[""P"", ""O"", ""L"", ""I"", ""T"", ""I"", ""C"", ""A"", ""L""]",[],sequential,2,"[""1"", ""9"", ""5"", ""9"", ""2"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.33, 0.34, 0.36, 0.32, 0.27, 0.34]",6,9.16,False,False
30,False,4,6,AMERICAN,"[""A"", ""M"", ""E"", ""R"", ""I"", ""C"", ""A"", ""N""]",[],sequential,2,"[""5"", ""9"", ""3"", ""9"", ""6"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.31, 0.35, 0.33, 0.35, 0.35, 0.34]",6,9.23,False,False
31,False,4,7,AVAILABLE,"[""A"", ""V"", ""A"", ""I"", ""L"", ""A"", ""B"", ""L"", ""E""]",[6],interrupted,1,"[""5"", ""9"", ""9"", ""1"", ""1"", ""4"", ""9"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.29, 0.29, 0.27, 0.28, 0.27, 0.28, 0.3, 0.31]",8,11.89,False,False
32,False,4,8,SECOND,"[""S"", ""E"", ""C"", ""O"", ""N"", ""D""]",[2],interrupted,1,"[""1"", ""1"", ""8"", ""8"", ""3"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.37, 0.33, 0.37, 0.4, 0.33, 0.31]",6,9.31,True,False
33,False,5,1,FAMILY,"[""F"", ""A"", ""M"", ""I"", ""L"", ""Y""]",[],sequential,2,"[""1"", ""4"", ""9"", ""4"", ""6"", ""1"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.26, 0.26, 0.27, 0.26, 0.25, 0.26, 0.27]",7,10.23,False,False
34,False,5,2,IMPORTANT,"[""I"", ""M"", ""P"", ""O"", ""R"", ""T"", ""A"", ""N"", ""T""]",[],sequential,1,"[""3"", ""3"", ""2"", ""5"", ""2"", ""0"", ""4"", ""5"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 8]","[0.25, 0.3, 0.28, 0.26, 0.27, 0.26, 0.27, 0.25, 0.27]",9,13.21,False,False
35,False,5,3,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,1,"[""2"", ""6"", ""9"", ""9"", ""5"", ""5"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.29, 0.29, 0.3, 0.27, 0.3, 0.27, 0.31]",7,10.43,False,False
36,False,5,4,REMEMBER,"[""R"", ""E"", ""M"", ""E"", ""M"", ""B"", ""E"", ""R""]",[],sequential,1,"[""5"", ""5"", ""3"", ""7"", ""7"", ""0"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 4]","[0.37, 0.32, 0.35, 0.33, 0.29, 0.3, 0.32]",7,10.68,False,False
37,False,5,5,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[],sequential,1,"[""0"", ""0"", ""9"", ""0"", ""1"", ""1"", ""9"", ""5"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 5]","[0.3, 0.28, 0.28, 0.26, 0.26, 0.27, 0.26, 0.26, 0.26]",9,13.23,False,False
38,False,5,6,ALREADY,"[""A"", ""L"", ""R"", ""E"", ""A"", ""D"", ""Y""]",[2],interrupted,1,"[""8"", ""0"", ""7"", ""2"", ""2"", ""4"", ""0"", ""0"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.26, 0.3, 0.28, 0.25, 0.25, 0.32, 0.25, 0.27, 0.27]",9,13.25,False,False
39,False,5,7,WITHOUT,"[""W"", ""I"", ""T"", ""H"", ""O"", ""U"", ""T""]",[],sequential,1,"[""3"", ""2"", ""9"", ""6"", ""6"", ""7"", ""3"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.39, 0.32, 0.37, 0.34, 0.34, 0.4, 0.37, 0.36]",8,12.49,False,False
40,False,5,8,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[],sequential,2,"[""2"", ""3"", ""2"", ""0"", ""0"", ""9"", ""2"", ""9"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 7]","[0.31, 0.29, 0.33, 0.28, 0.34, 0.29, 0.32, 0.32, 0.33]",9,13.61,False,False
