GLOBAL_TRIAL_NUM,COND_trial,COND_practice,COND_block,COND_trial_in_block,COND_word,COND_letters,COND_interrupt_pos,COND_interruption_condition,COND_nback_level,COND_stim_list,COND_stim_durations,COND_match_positions,COND_isi_times,COND_num_stims,COND_nback_total_duration,COND_short_break,COND_long_break,OUT_experiment_phase,OUT_block_number,OUT_target_word,OUT_target_word_length,OUT_interruption_condition,OUT_interrupt_positions,OUT_resumption_lag,OUT_entered_text,OUT_typing_correct,OUT_time_on_primary_task,OUT_nback_hits,OUT_nback_misses,OUT_nback_false_alarms,OUT_nback_correct_rejections,OUT_nback_accuracy,OUT_time_estimate_seconds,OUT_actual_trial_duration,OUT_actual_trial_duration_sec,OUT_time_estimation_ratio,OUT_gender,OUT_age,OUT_normalized_absolute_error,OUT_estimation_direction,OUT_time_per_letter,OUT_typing_distance
1,1,True,0,1,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,1,"[""1"", ""9"", ""9"", ""7"", ""4"", ""4"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.4, 0.38, 0.4, 0.32, 0.38, 0.35, 0.39]",7,11.02,False,False,practice,1,ANYTHING,8,sequential,[],,ANYTHING,True,8.895882124896161,2.0,0.0,0.0,5.0,1.0,15,21.626979458029385,22.0,0.6818181818181818,,,0.3181818181818182,-1,1.1119852656120202,0
2,2,True,0,2,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[5],interrupted,2,"[""5"", ""9"", ""5"", ""4"", ""5"", ""8"", ""1"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.33, 0.28, 0.34, 0.26, 0.29, 0.3, 0.31, 0.3]",8,12.01,False,False,practice,1,THROUGH,7,interrupted,[5],2.445591249968857,THROUGH,True,11.749663458089344,2.0,0.0,0.0,6.0,1.0,24,25.44964795804117,25.0,0.96,,,0.04,-1,1.6785233511556206,0
3,3,True,0,3,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[6],interrupted,2,"[""6"", ""3"", ""6"", ""6"", ""6"", ""8"", ""7"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.34, 0.39, 0.38, 0.39, 0.38, 0.39, 0.4, 0.35]",8,12.62,False,False,practice,1,NATIONAL,8,interrupted,[6],1.9831723340321328,NATIONAL,True,10.964411417138765,2.0,0.0,1.0,5.0,0.875,26,25.246936958050355,25.0,1.04,,,0.04,1,1.3705514271423456,0
4,4,True,0,4,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[],sequential,1,"[""8"", ""5"", ""2"", ""8"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.34, 0.34, 0.37, 0.4, 0.35]",5,7.8,False,False,practice,1,PEOPLE,6,sequential,[],,PEOPLE,True,6.92912962497212,1.0,0.0,0.0,4.0,1.0,17,16.356911208014935,16.0,1.0625,,,0.0625,1,1.1548549374953534,0
5,5,True,0,5,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,2,"[""6"", ""8"", ""3"", ""8"", ""5"", ""6"", ""1"", ""6"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 7]","[0.28, 0.27, 0.3, 0.31, 0.27, 0.33, 0.31, 0.29, 0.33]",9,13.49,False,False,practice,1,SOMETHING,9,sequential,[],,SOMETHING,True,10.387366082984954,2.0,0.0,0.0,7.0,1.0,25,25.623220124980435,26.0,0.9615384615384616,,,0.038461538461538464,-1,1.1541517869983282,0
6,6,True,0,6,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[],sequential,1,"[""9"", ""3"", ""3"", ""4"", ""0"", ""4"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.28, 0.29, 0.28, 0.27, 0.29, 0.27, 0.29]",7,10.37,False,False,practice,1,BECAUSE,7,sequential,[],,BECAUSE,True,7.250308249960653,2.0,0.0,1.0,4.0,0.8571428571428571,17,19.313796707894653,19.0,0.8947368421052632,,,0.10526315789473684,-1,1.0357583214229504,0
7,7,True,0,7,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[2],interrupted,2,"[""7"", ""0"", ""3"", ""0"", ""6"", ""4"", ""6"", ""2"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.37, 0.28, 0.31, 0.35, 0.31, 0.35, 0.32, 0.33, 0.34]",9,13.76,False,False,practice,1,SHOULD,6,interrupted,[2],2.183269124943763,SHOULD,True,9.71967812499497,2.0,0.0,0.0,7.0,1.0,24,25.265316041884944,25.0,0.96,,,0.04,-1,1.6199463541658286,0
8,8,True,0,8,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[4],interrupted,1,"[""9"", ""5"", ""6"", ""6"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.32, 0.3, 0.29, 0.28, 0.27]",5,7.46,False,False,practice,1,INCLUDING,9,interrupted,[4],3.332476624986157,INCLUDING,True,13.056300208088942,1.0,0.0,0.0,4.0,1.0,29,22.15949191700201,22.0,1.3181818181818181,,,0.3181818181818182,1,1.4507000231209934,0
9,1,False,1,1,WITHOUT,"[""W"", ""I"", ""T"", ""H"", ""O"", ""U"", ""T""]",[],sequential,1,"[""9"", ""7"", ""7"", ""5"", ""6"", ""9"", ""9"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.25, 0.25, 0.25, 0.25, 0.25, 0.26, 0.25, 0.26]",8,11.62,False,False,main,1,WITHOUT,7,sequential,[],,WITHOUT,True,7.727208791999146,2.0,0.0,0.0,6.0,1.0,11,21.05783458298538,21.0,0.5238095238095238,,,0.47619047619047616,-1,1.1038869702855922,0
10,2,False,1,2,BEAUTIFUL,"[""B"", ""E"", ""A"", ""U"", ""T"", ""I"", ""F"", ""U"", ""L""]",[],sequential,2,"[""6"", ""9"", ""2"", ""9"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.34, 0.31, 0.37, 0.39, 0.34]",5,7.75,False,False,main,1,BEAUTIFUL,9,sequential,[],,BEAUTIFUL,True,10.93280520895496,1.0,0.0,0.0,4.0,1.0,27,20.3118383330293,20.0,1.35,,,0.35,1,1.2147561343283289,0
