GLOBAL_TRIAL_NUM,COND_trial,COND_practice,COND_block,COND_trial_in_block,COND_word,COND_letters,COND_interrupt_pos,COND_interruption_condition,COND_nback_level,COND_stim_list,COND_stim_durations,COND_match_positions,COND_isi_times,COND_num_stims,COND_nback_total_duration,COND_short_break,COND_long_break,OUT_experiment_phase,OUT_block_number,OUT_target_word,OUT_target_word_length,OUT_interruption_condition,OUT_interrupt_positions,OUT_resumption_lag,OUT_entered_text,OUT_typing_correct,OUT_time_on_primary_task,OUT_nback_hits,OUT_nback_misses,OUT_nback_false_alarms,OUT_nback_correct_rejections,OUT_nback_accuracy,OUT_time_estimate_seconds,OUT_actual_trial_duration,OUT_actual_trial_duration_sec,OUT_time_estimation_ratio,OUT_gender,OUT_age,OUT_normalized_absolute_error,OUT_estimation_direction,OUT_time_per_letter,OUT_typing_distance
1,1,True,0,1,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,2,"[""2"", ""5"", ""2"", ""7"", ""2"", ""5"", ""7"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.26, 0.28, 0.25, 0.28, 0.25, 0.28, 0.26, 0.27]",8,11.73,False,False,practice,1,ANYTHING,8,sequential,[],,ANYTHING,True,12.901473299978534,2.0,0.0,1.0,5.0,0.875,30,26.50011819999781,27.0,1.1111111111111112,,,0.1111111111111111,1,1.6126841624973167,0
2,2,True,0,2,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,2,"[""7"", ""4"", ""2"", ""5"", ""2"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.34, 0.4, 0.35, 0.3, 0.35, 0.36]",6,9.3,False,False,practice,1,SOMETHING,9,sequential,[],,SOMETHING,True,12.810785899986511,1.0,0.0,0.0,5.0,1.0,28,23.91103010001825,24.0,1.1666666666666667,,,0.16666666666666666,1,1.4234206555540567,0
3,3,True,0,3,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[],sequential,1,"[""4"", ""4"", ""0"", ""0"", ""9"", ""4"", ""2"", ""6"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.36, 0.35, 0.38, 0.3, 0.31, 0.39, 0.37, 0.36, 0.32]",9,13.94,False,False,practice,1,SHOULD,6,sequential,[],,SHOULD,True,9.84778019998339,2.0,0.0,0.0,7.0,1.0,27,25.714389600005237,26.0,1.0384615384615385,,,0.038461538461538464,1,1.6412966999972316,0
4,4,True,0,4,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[],sequential,1,"[""0"", ""1"", ""9"", ""4"", ""4"", ""6"", ""2"", ""2"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.34, 0.29, 0.3, 0.36, 0.31, 0.36, 0.31, 0.35, 0.31]",9,13.73,False,False,practice,1,BECAUSE,7,sequential,[],,BECAUSE,True,10.27213210001355,2.0,0.0,0.0,7.0,1.0,28,25.904110599978598,26.0,1.0769230769230769,,,0.07692307692307693,1,1.4674474428590787,0
5,5,True,0,5,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[3],interrupted,2,"[""8"", ""7"", ""4"", ""7"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.35, 0.4, 0.34, 0.34, 0.38]",5,7.81,False,False,practice,1,INCLUDING,9,interrupted,[3],2.3203427999978885,INCLUDING,True,13.681277500028957,1.0,0.0,0.0,4.0,1.0,27,23.226155000011204,23.0,1.173913043478261,,,0.17391304347826086,1,1.5201419444476618,0
6,6,True,0,6,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[3],interrupted,2,"[""2"", ""1"", ""2"", ""9"", ""2"", ""3"", ""1"", ""9"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.27, 0.3, 0.31, 0.33, 0.29, 0.26, 0.34, 0.37, 0.3]",9,13.57,False,False,practice,1,THROUGH,7,interrupted,[3],2.189982300013071,THROUGH,True,13.647338899987515,2.0,0.0,0.0,7.0,1.0,25,29.14842879999196,29.0,0.8620689655172413,,,0.13793103448275862,-1,1.9496198428553593,0
7,7,True,0,7,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[2],interrupted,1,"[""1"", ""5"", ""1"", ""1""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.36, 0.37, 0.33, 0.37]",4,6.23,False,False,practice,1,PEOPLE,6,interrupted,[2],4.6199496000190265,PEOPLE,True,13.005574500013608,1.0,0.0,1.0,2.0,0.75,25,20.9339124999824,21.0,1.1904761904761905,,,0.19047619047619047,1,2.1675957500022682,0
8,8,True,0,8,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[5],interrupted,1,"[""1"", ""4"", ""0"", ""0"", ""7"", ""3"", ""5"", ""4"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 8]","[0.25, 0.29, 0.28, 0.26, 0.27, 0.28, 0.27, 0.28, 0.3]",9,13.28,False,False,practice,1,NATIONAL,8,interrupted,[5],4.128953000006732,NATIONAL,True,17.705570199992508,2.0,0.0,0.0,7.0,1.0,27,32.886106000019936,33.0,0.8181818181818182,,,0.18181818181818182,-1,2.2131962749990635,0
9,1,False,1,1,WITHOUT,"[""W"", ""I"", ""T"", ""H"", ""O"", ""U"", ""T""]",[6],interrupted,1,"[""8"", ""8"", ""3"", ""6""]","[1.2, 1.2, 1.2, 1.2]",[1],"[0.28, 0.33, 0.32, 0.3]",4,6.03,False,False,main,1,WITHOUT,7,interrupted,[6],1.8328671999915969,WITHOUT,True,12.747951400000602,1.0,0.0,0.0,3.0,1.0,24,20.444256599992517,20.0,1.2,,,0.2,1,1.8211359142858004,0
10,2,False,1,2,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[4],interrupted,2,"[""4"", ""2"", ""6"", ""2"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.32, 0.31, 0.31, 0.31, 0.33]",5,7.58,False,False,main,1,BECAUSE,7,interrupted,[4],3.019216700020479,BECAUSE,True,11.265613200026564,1.0,0.0,0.0,4.0,1.0,26,20.581757300009485,21.0,1.2380952380952381,,,0.23809523809523808,1,1.6093733142895092,0
