GLOBAL_TRIAL_NUM,COND_trial,COND_practice,COND_block,COND_trial_in_block,COND_word,COND_letters,COND_interrupt_pos,COND_interruption_condition,COND_nback_level,COND_stim_list,COND_stim_durations,COND_match_positions,COND_isi_times,COND_num_stims,COND_nback_total_duration,COND_short_break,COND_long_break,OUT_experiment_phase,OUT_block_number,OUT_target_word,OUT_target_word_length,OUT_interruption_condition,OUT_interrupt_positions,OUT_resumption_lag,OUT_entered_text,OUT_typing_correct,OUT_time_on_primary_task,OUT_nback_hits,OUT_nback_misses,OUT_nback_false_alarms,OUT_nback_correct_rejections,OUT_nback_accuracy,OUT_time_estimate_seconds,OUT_actual_trial_duration,OUT_actual_trial_duration_sec,OUT_time_estimation_ratio,OUT_gender,OUT_age,OUT_normalized_absolute_error,OUT_estimation_direction,OUT_time_per_letter,OUT_typing_distance
1,1,True,0,1,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[2],interrupted,2,"[""8"", ""5"", ""9"", ""2"", ""9"", ""1"", ""5"", ""3"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 8]","[0.32, 0.34, 0.35, 0.33, 0.32, 0.34, 0.4, 0.34, 0.39]",9,13.93,False,False,practice,1,INCLUDING,9,interrupted,[2],1.585636999923736,INCLUDING,True,12.123071599751713,2.0,0.0,0.0,7.0,1.0,27,27.98121629981324,28.0,0.9642857142857143,,,0.03571428571428571,-1,1.3470079555279681,0
2,2,True,0,2,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[],sequential,2,"[""4"", ""0"", ""1"", ""0""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.33, 0.31, 0.37, 0.36]",4,6.17,False,False,practice,1,THROUGH,7,sequential,[],,THROUGH,True,10.717289299704134,1.0,0.0,0.0,3.0,1.0,19,18.601654700003564,19.0,1.0,,,0.0,0,1.531041328529162,0
3,3,True,0,3,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[5],interrupted,2,"[""7"", ""1"", ""7"", ""9"", ""4"", ""9"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.35, 0.34, 0.36, 0.34, 0.37, 0.39, 0.34]",7,10.89,False,False,practice,1,SHOULD,6,interrupted,[5],1.480641999747604,SHOULD,True,9.037252900190651,2.0,0.0,1.0,4.0,0.8571428571428571,20,21.788347499910746,22.0,0.9090909090909091,,,0.09090909090909091,-1,1.506208816698442,0
4,4,True,0,4,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[8],interrupted,2,"[""5"", ""4"", ""3"", ""4"", ""7"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.31, 0.28, 0.3, 0.36, 0.34, 0.33]",6,9.12,False,False,practice,1,SOMETHING,9,interrupted,[8],1.0722113000229,SOMETHING,True,11.769959399942309,1.0,0.0,0.0,5.0,1.0,20,22.67284099990502,23.0,0.8695652173913043,,,0.13043478260869565,-1,1.3077732666602566,0
5,5,True,0,5,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,1,"[""6"", ""4"", ""3"", ""6"", ""3"", ""7"", ""7"", ""8"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[6, 8]","[0.34, 0.37, 0.31, 0.4, 0.3, 0.29, 0.35, 0.35, 0.31]",9,13.82,False,False,practice,1,ANYTHING,8,sequential,[],,ANYTHING,True,9.36485520005226,2.0,0.0,0.0,7.0,1.0,24,25.121415700297803,25.0,0.96,,,0.04,-1,1.1706069000065324,0
6,6,True,0,6,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[3],interrupted,1,"[""8"", ""7"", ""8"", ""9"", ""4"", ""4"", ""7"", ""9"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 8]","[0.33, 0.33, 0.32, 0.29, 0.3, 0.3, 0.29, 0.3, 0.32]",9,13.58,False,False,practice,1,NATIONAL,8,interrupted,[3],2.6395091000013053,NATIONAL,True,12.911365099716932,2.0,0.0,0.0,7.0,1.0,26,28.426915099844337,28.0,0.9285714285714286,,,0.07142857142857142,-1,1.6139206374646164,0
7,7,True,0,7,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[],sequential,1,"[""1"", ""5"", ""6"", ""6"", ""5"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.27, 0.31, 0.32, 0.29, 0.32, 0.33]",6,9.04,False,False,practice,1,BECAUSE,7,sequential,[],,BECAUSE,True,9.88923309976235,2.0,0.0,0.0,4.0,1.0,20,20.72431179974228,21.0,0.9523809523809523,,,0.047619047619047616,-1,1.4127475856803358,0
8,8,True,0,8,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[],sequential,1,"[""5"", ""7"", ""9"", ""9"", ""0"", ""2"", ""5"", ""5"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 7]","[0.26, 0.26, 0.25, 0.25, 0.25, 0.25, 0.25, 0.26, 0.25]",9,13.08,False,False,practice,1,PEOPLE,6,sequential,[],,PEOPLE,True,8.58402519999072,2.0,0.0,0.0,7.0,1.0,23,23.58484030002728,24.0,0.9583333333333334,,,0.041666666666666664,-1,1.43067086666512,0
9,1,False,1,1,COMPANY,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""Y""]",[2],interrupted,2,"[""2"", ""4"", ""3"", ""8"", ""6"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[5],"[0.31, 0.35, 0.3, 0.36, 0.32, 0.33]",6,9.17,False,False,main,1,COMPANY,7,interrupted,[2],2.254428800195456,COMPANY,True,10.69621940003708,1.0,0.0,0.0,5.0,1.0,19,21.64728659996763,22.0,0.8636363636363636,,,0.13636363636363635,-1,1.52803134286244,0
10,2,False,1,2,CHILDREN,"[""C"", ""H"", ""I"", ""L"", ""D"", ""R"", ""E"", ""N""]",[],sequential,1,"[""5"", ""8"", ""8"", ""3"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.39, 0.34, 0.4, 0.38, 0.36]",5,7.87,False,False,main,1,CHILDREN,8,sequential,[],,CHILDREN,True,9.688384499866515,1.0,0.0,0.0,4.0,1.0,18,19.29584060003981,19.0,0.9473684210526315,,,0.05263157894736842,-1,1.2110480624833144,0
