GLOBAL_TRIAL_NUM,COND_trial,COND_practice,COND_block,COND_trial_in_block,COND_word,COND_letters,COND_interrupt_pos,COND_interruption_condition,COND_nback_level,COND_stim_list,COND_stim_durations,COND_match_positions,COND_isi_times,COND_num_stims,COND_nback_total_duration,COND_short_break,COND_long_break,OUT_experiment_phase,OUT_block_number,OUT_target_word,OUT_target_word_length,OUT_interruption_condition,OUT_interrupt_positions,OUT_resumption_lag,OUT_entered_text,OUT_typing_correct,OUT_time_on_primary_task,OUT_nback_hits,OUT_nback_misses,OUT_nback_false_alarms,OUT_nback_correct_rejections,OUT_nback_accuracy,OUT_time_estimate_seconds,OUT_actual_trial_duration,OUT_actual_trial_duration_sec,OUT_time_estimation_ratio,OUT_gender,OUT_age,OUT_normalized_absolute_error,OUT_estimation_direction,OUT_time_per_letter,OUT_typing_distance
11,3,False,1,3,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[3],interrupted,2,"[""6"", ""2"", ""7"", ""2"", ""1"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.35, 0.37, 0.4, 0.39, 0.37, 0.34]",6,9.42,False,False,main,1,SHOULD,6,interrupted,[3],0.9927829999996902,SHOULD,True,6.279253541000344,1.0,0.0,0.0,5.0,1.0,21,17.434010915999806,17.0,1.2352941176470589,,,0.23529411764705882,1,1.0465422568333906,0
12,4,False,1,4,REMEMBER,"[""R"", ""E"", ""M"", ""E"", ""M"", ""B"", ""E"", ""R""]",[4],interrupted,1,"[""2"", ""4"", ""4"", ""9""]","[1.2, 1.2, 1.2, 1.2]",[2],"[0.37, 0.4, 0.38, 0.38]",4,6.33,False,False,main,1,REMEMBER,8,interrupted,[4],2.228442499999801,REMEMBER,True,10.74095829199996,1.0,0.0,0.0,3.0,1.0,18,18.740785999999844,19.0,0.9473684210526315,,,0.05263157894736842,-1,1.342619786499995,0
13,5,False,1,5,EDUCATION,"[""E"", ""D"", ""U"", ""C"", ""A"", ""T"", ""I"", ""O"", ""N""]",[6],interrupted,2,"[""4"", ""4"", ""3"", ""4"", ""0"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.39, 0.36, 0.33, 0.34, 0.4, 0.4]",6,9.42,False,False,main,1,EDUCATION,9,interrupted,[6],1.2544752079998034,EDUCATION,True,8.79608779199998,1.0,0.0,0.0,5.0,1.0,21,19.94063349999988,20.0,1.05,,,0.05,1,0.9773430879999978,0
14,6,False,1,6,AGAINST,"[""A"", ""G"", ""A"", ""I"", ""N"", ""S"", ""T""]",[],sequential,2,"[""2"", ""7"", ""3"", ""7"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.32, 0.31, 0.27, 0.28, 0.3]",5,7.48,False,False,main,1,AGAINST,7,sequential,[],,AGAINST,True,6.618692459000158,1.0,0.0,0.0,4.0,1.0,17,15.79459720800014,16.0,1.0625,,,0.0625,1,0.9455274941428797,0
15,7,False,1,7,CHILDREN,"[""C"", ""H"", ""I"", ""L"", ""D"", ""R"", ""E"", ""N""]",[],sequential,1,"[""3"", ""7"", ""7"", ""0"", ""0"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.29, 0.28, 0.3, 0.27, 0.35, 0.33]",6,9.02,False,False,main,1,CHILDREN,8,sequential,[],,CHILDREN,True,7.005932624999787,2.0,0.0,0.0,4.0,1.0,20,17.730054957999982,18.0,1.1111111111111112,,,0.1111111111111111,1,0.8757415781249733,0
16,8,False,1,8,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[5],interrupted,2,"[""6"", ""8"", ""6"", ""5"", ""6"", ""8"", ""1"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.39, 0.38, 0.34, 0.37, 0.33, 0.39, 0.34, 0.38]",8,12.52,True,False,main,1,THROUGH,7,interrupted,[5],1.3550279159999263,THROUGH,True,7.945495833000223,2.0,0.0,0.0,6.0,1.0,19,22.211799833999976,22.0,0.8636363636363636,,,0.13636363636363635,-1,1.1350708332857462,0
17,9,False,2,1,PRESIDENT,"[""P"", ""R"", ""E"", ""S"", ""I"", ""D"", ""E"", ""N"", ""T""]",[5],interrupted,2,"[""9"", ""3"", ""9"", ""2"", ""3"", ""8"", ""7"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 7]","[0.36, 0.38, 0.36, 0.34, 0.37, 0.38, 0.35, 0.4]",8,12.54,False,False,main,2,PRESIDENT,9,interrupted,[5],1.4544797920002566,PRESIDENT,True,9.339271792000543,2.0,0.0,1.0,5.0,0.875,18,23.623988542000006,24.0,0.75,,,0.25,-1,1.0376968657778383,0
18,10,False,2,2,THINGS,"[""T"", ""H"", ""I"", ""N"", ""G"", ""S""]",[4],interrupted,1,"[""3"", ""8"", ""1"", ""1"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.4, 0.4, 0.4, 0.4, 0.33]",5,7.93,False,False,main,2,THINGS,6,interrupted,[4],1.5748520000001918,THINNG,False,6.961133584000436,1.0,0.0,0.0,4.0,1.0,17,16.574454167000113,17.0,1.0,,,0.0,0,1.1601889306667392,2
19,11,False,2,3,TOGETHER,"[""T"", ""O"", ""G"", ""E"", ""T"", ""H"", ""E"", ""R""]",[2],interrupted,2,"[""3"", ""0"", ""7"", ""7"", ""7"", ""8"", ""2"", ""8"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.28, 0.28, 0.28, 0.28, 0.29, 0.31, 0.3, 0.3, 0.28]",9,13.4,False,False,main,2,TOGETHER,8,interrupted,[2],1.5138777079996544,TOGETHER,True,8.586470082999767,2.0,0.0,1.0,6.0,0.8888888888888888,19,23.766956041999947,24.0,0.7916666666666666,,,0.20833333333333334,-1,1.073308760374971,0
20,12,False,2,4,BEFORE,"[""B"", ""E"", ""F"", ""O"", ""R"", ""E""]",[4],interrupted,1,"[""2"", ""4"", ""4"", ""8"", ""8"", ""4"", ""5"", ""9"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.28, 0.28, 0.29, 0.3, 0.26, 0.31, 0.28, 0.31, 0.27]",9,13.38,False,False,main,2,BEFORE,6,interrupted,[4],1.5481796250001023,BEFORE,True,7.030200750000404,2.0,0.0,0.0,7.0,1.0,20,22.24328400000013,22.0,0.9090909090909091,,,0.09090909090909091,-1,1.1717001250000674,0
