GLOBAL_TRIAL_NUM,COND_trial,COND_practice,COND_block,COND_trial_in_block,COND_word,COND_letters,COND_interrupt_pos,COND_interruption_condition,COND_nback_level,COND_stim_list,COND_stim_durations,COND_match_positions,COND_isi_times,COND_num_stims,COND_nback_total_duration,COND_short_break,COND_long_break,OUT_experiment_phase,OUT_block_number,OUT_target_word,OUT_target_word_length,OUT_interruption_condition,OUT_interrupt_positions,OUT_resumption_lag,OUT_entered_text,OUT_typing_correct,OUT_time_on_primary_task,OUT_nback_hits,OUT_nback_misses,OUT_nback_false_alarms,OUT_nback_correct_rejections,OUT_nback_accuracy,OUT_time_estimate_seconds,OUT_actual_trial_duration,OUT_actual_trial_duration_sec,OUT_time_estimation_ratio,OUT_gender,OUT_age,OUT_normalized_absolute_error,OUT_estimation_direction,OUT_time_per_letter,OUT_typing_distance
1,1,True,0,1,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[],sequential,2,"[""6"", ""1"", ""3"", ""1"", ""2"", ""1"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.26, 0.28, 0.28, 0.28, 0.28, 0.26, 0.31]",7,10.35,False,False,practice,1,THROUGH,7,sequential,[],,THROUGH,True,10.952049129002262,2.0,0.0,0.0,5.0,1.0,19,23.115594832983334,23.0,0.8260869565217391,,,0.17391304347826086,-1,1.5645784470003232,0
2,2,True,0,2,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[],sequential,2,"[""5"", ""0"", ""8"", ""0"", ""7"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.38, 0.37, 0.32, 0.37, 0.37, 0.33]",6,9.34,False,False,practice,1,INCLUDING,9,sequential,[],,INCLUDING,True,11.45989978898433,1.0,0.0,0.0,5.0,1.0,19,22.59764567197999,23.0,0.8260869565217391,,,0.17391304347826086,-1,1.2733221987760368,0
3,3,True,0,3,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[6],interrupted,1,"[""0"", ""0"", ""5"", ""0"", ""4"", ""4"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 5]","[0.26, 0.29, 0.26, 0.28, 0.27, 0.31, 0.33]",7,10.4,False,False,practice,1,SOMETHING,9,interrupted,[6],2.596219382976414,SOMETHING,True,13.098299550969386,2.0,0.0,1.0,4.0,0.8571428571428571,25,25.32056785799796,25.0,1.0,,,0.0,0,1.4553666167743762,0
4,4,True,0,4,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[5],interrupted,2,"[""7"", ""3"", ""3"", ""2"", ""3"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.32, 0.35, 0.36, 0.4, 0.36, 0.37]",6,9.36,False,False,practice,1,BECAUSE,7,interrupted,[5],7.401751299999887,BECAUSE,True,16.566136011009803,1.0,0.0,0.0,5.0,1.0,26,27.70520739798667,28.0,0.9285714285714286,,,0.07142857142857142,-1,2.366590858715686,0
5,5,True,0,5,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[4],interrupted,1,"[""2"", ""9"", ""1"", ""1"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.37, 0.34, 0.38, 0.4, 0.37]",5,7.86,False,False,practice,1,SHOULD,6,interrupted,[4],2.0146333599986974,SHOULD,True,9.547302741004389,1.0,0.0,0.0,4.0,1.0,25,19.16069620402413,19.0,1.3157894736842106,,,0.3157894736842105,1,1.5912171235007315,0
6,6,True,0,6,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[],sequential,2,"[""1"", ""0"", ""4"", ""0"", ""8"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.34, 0.34, 0.4, 0.34, 0.36, 0.34]",6,9.32,False,False,practice,1,PEOPLE,6,sequential,[],,PEOPLE,True,7.400498930976028,1.0,0.0,0.0,5.0,1.0,19,18.489881117013283,18.0,1.0555555555555556,,,0.05555555555555555,1,1.2334164884960046,0
7,7,True,0,7,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[],sequential,1,"[""3"", ""7"", ""7"", ""0"", ""3"", ""0"", ""3"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 7]","[0.4, 0.39, 0.32, 0.35, 0.38, 0.33, 0.34, 0.34]",8,12.45,False,False,practice,1,NATIONAL,8,sequential,[],,NATIONAL,True,10.75556284902268,2.0,0.0,1.0,5.0,0.875,22,25.07791007301421,25.0,0.88,,,0.12,-1,1.344445356127835,0
8,8,True,0,8,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[2],interrupted,1,"[""1"", ""6"", ""3"", ""1"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.39, 0.36, 0.36, 0.4, 0.38]",5,7.89,False,False,practice,1,ANYTHING,8,interrupted,[2],2.573051173996646,ANYTHING,True,11.703986701963004,1.0,0.0,0.0,4.0,1.0,20,21.35212210699683,21.0,0.9523809523809523,,,0.047619047619047616,-1,1.4629983377453755,0
9,1,False,1,1,AVAILABLE,"[""A"", ""V"", ""A"", ""I"", ""L"", ""A"", ""B"", ""L"", ""E""]",[7],interrupted,1,"[""2"", ""6"", ""9"", ""9"", ""8"", ""8"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.4, 0.4, 0.37, 0.39, 0.38, 0.4, 0.38]",7,11.12,False,False,main,1,AVAILABLE,9,interrupted,[7],1.1709824560093691,AVAILABLE,True,11.278341249999356,2.0,0.0,0.0,5.0,1.0,20,24.235414786991896,24.0,0.8333333333333334,,,0.16666666666666666,-1,1.2531490277777062,0
10,2,False,1,2,PLEASE,"[""P"", ""L"", ""E"", ""A"", ""S"", ""E""]",[],sequential,2,"[""7"", ""1"", ""7"", ""2"", ""2"", ""2"", ""5"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.31, 0.3, 0.29, 0.35, 0.3, 0.29, 0.31, 0.31]",8,12.06,False,False,main,1,PLEASE,6,sequential,[],,PLEASE,True,7.914296603994444,2.0,0.0,0.0,6.0,1.0,18,21.83469670100021,22.0,0.8181818181818182,,,0.18181818181818182,-1,1.319049433999074,0
