GLOBAL_TRIAL_NUM,COND_trial,COND_practice,COND_block,COND_trial_in_block,COND_word,COND_letters,COND_interrupt_pos,COND_interruption_condition,COND_nback_level,COND_stim_list,COND_stim_durations,COND_match_positions,COND_isi_times,COND_num_stims,COND_nback_total_duration,COND_short_break,COND_long_break,OUT_experiment_phase,OUT_block_number,OUT_target_word,OUT_target_word_length,OUT_interruption_condition,OUT_interrupt_positions,OUT_resumption_lag,OUT_entered_text,OUT_typing_correct,OUT_time_on_primary_task,OUT_nback_hits,OUT_nback_misses,OUT_nback_false_alarms,OUT_nback_correct_rejections,OUT_nback_accuracy,OUT_time_estimate_seconds,OUT_actual_trial_duration,OUT_actual_trial_duration_sec,OUT_time_estimation_ratio,OUT_gender,OUT_age,OUT_normalized_absolute_error,OUT_estimation_direction,OUT_time_per_letter,OUT_typing_distance
1,1,True,0,1,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[6],interrupted,2,"[""9"", ""0"", ""9"", ""6""]","[1.2, 1.2, 1.2, 1.2]",[2],"[0.4, 0.4, 0.39, 0.4]",4,6.39,False,False,practice,1,NATIONAL,8,interrupted,[6],4.007483900000807,NATIONAL,True,13.940733700001148,1.0,0.0,0.0,3.0,1.0,26,21.85090979997767,22.0,1.1818181818181819,,,0.18181818181818182,1,1.7425917125001436,0
2,2,True,0,2,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[],sequential,1,"[""5"", ""5"", ""7"", ""1"", ""8"", ""8"", ""6"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 5]","[0.35, 0.36, 0.37, 0.36, 0.4, 0.4, 0.32, 0.34]",8,12.5,False,False,practice,1,INCLUDING,9,sequential,[],,INCLUDING,True,12.559487400052603,2.0,0.0,0.0,6.0,1.0,24,26.59609800000908,27.0,0.8888888888888888,,,0.1111111111111111,-1,1.395498600005845,0
3,3,True,0,3,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,1,"[""4"", ""9"", ""6"", ""2"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.4, 0.4, 0.4, 0.39, 0.4]",5,7.99,False,False,practice,1,ANYTHING,8,sequential,[],,ANYTHING,True,10.20851640001638,1.0,0.0,0.0,4.0,1.0,23,19.71936629997799,20.0,1.15,,,0.15,1,1.2760645500020475,0
4,4,True,0,4,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[4],interrupted,1,"[""8"", ""0"", ""4"", ""4"", ""7"", ""7"", ""1"", ""4"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.31, 0.3, 0.3, 0.28, 0.29, 0.35, 0.25, 0.33, 0.29]",9,13.5,False,False,practice,1,BECAUSE,7,interrupted,[4],2.0989660999621265,BECAUSE,True,9.505749400006607,2.0,0.0,0.0,7.0,1.0,22,24.54218589997617,25.0,0.88,,,0.12,-1,1.357964200000944,0
5,5,True,0,5,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[],sequential,1,"[""3"", ""1"", ""1"", ""9"", ""9"", ""5"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.3, 0.27, 0.28, 0.27, 0.29, 0.27, 0.28]",7,10.36,False,False,practice,1,THROUGH,7,sequential,[],,THROUGH,True,9.839723100012634,2.0,0.0,0.0,5.0,1.0,20,21.727210400043987,22.0,0.9090909090909091,,,0.09090909090909091,-1,1.4056747285732334,0
6,6,True,0,6,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[],sequential,2,"[""8"", ""4"", ""7"", ""2"", ""5"", ""2"", ""7"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.37, 0.4, 0.35, 0.38, 0.39, 0.36, 0.35, 0.38]",8,12.58,False,False,practice,1,PEOPLE,6,sequential,[],,PEOPLE,True,6.754970300011337,2.0,0.0,0.0,6.0,1.0,14,20.87523839995265,21.0,0.6666666666666666,,,0.3333333333333333,-1,1.1258283833352227,0
7,7,True,0,7,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[2],interrupted,2,"[""2"", ""1"", ""7"", ""1"", ""0"", ""4"", ""3"", ""7"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 8]","[0.25, 0.26, 0.25, 0.25, 0.25, 0.26, 0.25, 0.25, 0.25]",9,13.07,False,False,practice,1,SHOULD,6,interrupted,[2],6.139193200040609,SHOULD,True,15.505349500046576,2.0,0.0,0.0,7.0,1.0,23,30.11322050000308,30.0,0.7666666666666667,,,0.23333333333333334,-1,2.584224916674429,0
8,8,True,0,8,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[2],interrupted,2,"[""9"", ""7"", ""9"", ""5"", ""6"", ""4"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.33, 0.37, 0.37, 0.38, 0.36, 0.38, 0.35]",7,10.94,False,False,practice,1,SOMETHING,9,interrupted,[2],3.2076690000249077,SOMETHING,True,12.169724299979862,2.0,0.0,0.0,5.0,1.0,33,24.63995199999772,25.0,1.32,,,0.32,1,1.3521915888866514,0
9,1,False,1,1,CHILDREN,"[""C"", ""H"", ""I"", ""L"", ""D"", ""R"", ""E"", ""N""]",[4],interrupted,2,"[""7"", ""7"", ""9"", ""4"", ""6"", ""4"", ""2"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.31, 0.29, 0.28, 0.28, 0.29, 0.28, 0.28, 0.29]",8,11.9,False,False,main,1,CHILDREN,8,interrupted,[4],1.858694299997296,CHILDREN,True,9.786192299972754,2.0,0.0,0.0,6.0,1.0,23,23.219611699983943,23.0,1.0,,,0.0,0,1.2232740374965942,0
10,2,False,1,2,THOUGHT,"[""T"", ""H"", ""O"", ""U"", ""G"", ""H"", ""T""]",[4],interrupted,2,"[""6"", ""0"", ""0"", ""7"", ""0"", ""2"", ""0"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.37, 0.37, 0.39, 0.35, 0.38, 0.3, 0.36, 0.36]",8,12.48,False,False,main,1,THOUGHT,7,interrupted,[4],2.799328399996739,THOUGHT,True,11.226591800048482,2.0,0.0,1.0,5.0,0.875,26,25.24039509997237,25.0,1.04,,,0.04,1,1.6037988285783544,0
