GLOBAL_TRIAL_NUM,COND_trial,COND_practice,COND_block,COND_trial_in_block,COND_word,COND_letters,COND_interrupt_pos,COND_interruption_condition,COND_nback_level,COND_stim_list,COND_stim_durations,COND_match_positions,COND_isi_times,COND_num_stims,COND_nback_total_duration,COND_short_break,COND_long_break,OUT_experiment_phase,OUT_block_number,OUT_target_word,OUT_target_word_length,OUT_interruption_condition,OUT_interrupt_positions,OUT_resumption_lag,OUT_entered_text,OUT_typing_correct,OUT_time_on_primary_task,OUT_nback_hits,OUT_nback_misses,OUT_nback_false_alarms,OUT_nback_correct_rejections,OUT_nback_accuracy,OUT_time_estimate_seconds,OUT_actual_trial_duration,OUT_actual_trial_duration_sec,OUT_time_estimation_ratio,OUT_gender,OUT_age,OUT_normalized_absolute_error,OUT_estimation_direction,OUT_time_per_letter,OUT_typing_distance
1,1,True,0,1,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[4],interrupted,2,"[""0"", ""0"", ""2"", ""9"", ""1"", ""9"", ""6"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.3, 0.34, 0.36, 0.32, 0.31, 0.35, 0.32, 0.31]",8,12.21,False,False,practice,1,THROUGH,7,interrupted,[4],4.56332780001685,THROUGH,True,13.100490599987095,2.0,0.0,1.0,5.0,0.875,20,27.08062310004607,27.0,0.7407407407407407,,,0.25925925925925924,-1,1.8714986571410137,0
2,2,True,0,2,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[],sequential,1,"[""3"", ""3"", ""9"", ""2"", ""3"", ""2"", ""6"", ""0"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 8]","[0.33, 0.28, 0.36, 0.32, 0.32, 0.33, 0.33, 0.31, 0.29]",9,13.67,False,False,practice,1,NATIONAL,8,sequential,[],,NATIONAL,True,9.150982500053942,2.0,0.0,0.0,7.0,1.0,22,24.620975799974985,25.0,0.88,,,0.12,-1,1.1438728125067428,0
3,3,True,0,3,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,2,"[""3"", ""5"", ""3"", ""3"", ""7"", ""3"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.3, 0.29, 0.3, 0.33, 0.3, 0.3, 0.29]",7,10.51,False,False,practice,1,SOMETHING,9,sequential,[],,SOMETHING,True,8.318860899889842,2.0,0.0,0.0,5.0,1.0,22,20.53593490005005,21.0,1.0476190476190477,,,0.047619047619047616,1,0.924317877765538,0
4,4,True,0,4,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[4],interrupted,1,"[""9"", ""2"", ""6"", ""6"", ""5"", ""1"", ""1"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.27, 0.3, 0.32, 0.27, 0.28, 0.28, 0.26, 0.27]",8,11.85,False,False,practice,1,ANYTHING,8,interrupted,[4],1.4400077000027522,ANYTHING,True,10.790491200052202,2.0,0.0,0.0,6.0,1.0,23,24.4369162999792,24.0,0.9583333333333334,,,0.041666666666666664,-1,1.3488114000065252,0
5,5,True,0,5,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[],sequential,2,"[""1"", ""6"", ""8"", ""6"", ""9"", ""8"", ""9"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.38, 0.35, 0.4, 0.34, 0.3, 0.35, 0.38, 0.39]",8,12.49,False,False,practice,1,PEOPLE,6,sequential,[],,PEOPLE,True,6.499551699962467,2.0,0.0,0.0,6.0,1.0,18,20.735264600021765,21.0,0.8571428571428571,,,0.14285714285714285,-1,1.0832586166604112,0
6,6,True,0,6,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[2],interrupted,2,"[""4"", ""3"", ""0"", ""6"", ""0"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.38, 0.4, 0.4, 0.38, 0.32, 0.36]",6,9.44,False,False,practice,1,INCLUDING,9,interrupted,[2],2.8407227999996394,INMETHING,False,11.906907399999907,1.0,0.0,0.0,5.0,1.0,25,23.06771370000206,23.0,1.0869565217391304,,,0.08695652173913043,1,1.3229897111111009,4
7,7,True,0,7,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[],sequential,1,"[""6"", ""7"", ""5"", ""6"", ""6"", ""5"", ""1"", ""1"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.31, 0.27, 0.3, 0.29, 0.26, 0.27, 0.26, 0.31, 0.28]",9,13.35,False,False,practice,1,SHOULD,6,sequential,[],,SHOULD,True,6.666450499906205,2.0,0.0,0.0,7.0,1.0,23,21.81966569996439,22.0,1.0454545454545454,,,0.045454545454545456,1,1.1110750833177008,0
8,8,True,0,8,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[3],interrupted,1,"[""9"", ""4"", ""4"", ""0"", ""0"", ""7"", ""0"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.33, 0.33, 0.35, 0.35, 0.32, 0.36, 0.35, 0.35]",8,12.34,False,False,practice,1,BECAUSE,7,interrupted,[3],6.010360799962655,BECAUSE,True,12.093579499865882,2.0,0.0,0.0,6.0,1.0,29,26.157055499963462,26.0,1.1153846153846154,,,0.11538461538461539,1,1.7276542142665545,0
9,1,False,1,1,PRESIDENT,"[""P"", ""R"", ""E"", ""S"", ""I"", ""D"", ""E"", ""N"", ""T""]",[2],interrupted,2,"[""5"", ""8"", ""6"", ""8"", ""9"", ""2"", ""5"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 7]","[0.3, 0.31, 0.31, 0.27, 0.29, 0.33, 0.28, 0.28]",8,11.97,False,False,main,1,PRESIDENT,9,interrupted,[2],2.9406273000640795,PRESIDENT,True,10.857178300037049,2.0,0.0,0.0,6.0,1.0,27,24.602911099907946,25.0,1.08,,,0.08,1,1.206353144448561,0
10,2,False,1,2,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[],sequential,2,"[""9"", ""3"", ""9"", ""8"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.31, 0.34, 0.29, 0.37, 0.35]",5,7.66,False,False,main,1,SHOULD,6,sequential,[],,SHOULD,True,6.0300198999466375,1.0,0.0,0.0,4.0,1.0,17,15.377840000088328,15.0,1.1333333333333333,,,0.13333333333333333,1,1.005003316657773,0
