GLOBAL_TRIAL_NUM,COND_trial,COND_practice,COND_block,COND_trial_in_block,COND_word,COND_letters,COND_interrupt_pos,COND_interruption_condition,COND_nback_level,COND_stim_list,COND_stim_durations,COND_match_positions,COND_isi_times,COND_num_stims,COND_nback_total_duration,COND_short_break,COND_long_break,OUT_experiment_phase,OUT_block_number,OUT_target_word,OUT_target_word_length,OUT_interruption_condition,OUT_interrupt_positions,OUT_resumption_lag,OUT_entered_text,OUT_typing_correct,OUT_time_on_primary_task,OUT_nback_hits,OUT_nback_misses,OUT_nback_false_alarms,OUT_nback_correct_rejections,OUT_nback_accuracy,OUT_time_estimate_seconds,OUT_actual_trial_duration,OUT_actual_trial_duration_sec,OUT_time_estimation_ratio,OUT_gender,OUT_age,OUT_normalized_absolute_error,OUT_estimation_direction,OUT_time_per_letter,OUT_typing_distance
1,1,True,0,1,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[6],interrupted,2,"[""0"", ""4"", ""9"", ""7"", ""2"", ""7"", ""3"", ""5"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 8]","[0.38, 0.34, 0.37, 0.34, 0.33, 0.33, 0.3, 0.36, 0.34]",9,13.89,False,False,practice,1,THROUGH,7,interrupted,[6],2.151845584041439,THROUGH,True,12.722120792022906,2.0,0.0,0.0,7.0,1.0,27,28.333661666954868,28.0,0.9642857142857143,,,0.03571428571428571,-1,1.8174458274318437,0
2,2,True,0,2,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[],sequential,1,"[""1"", ""5"", ""0"", ""0"", ""6"", ""9"", ""3"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 7]","[0.29, 0.28, 0.32, 0.3, 0.32, 0.32, 0.29, 0.29]",8,12.01,False,False,practice,1,PEOPLE,6,sequential,[],,PEOPLE,True,7.860981708043255,2.0,0.0,0.0,6.0,1.0,23,21.59252925007604,22.0,1.0454545454545454,,,0.045454545454545456,1,1.3101636180072092,0
3,3,True,0,3,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[3],interrupted,1,"[""7"", ""7"", ""5"", ""2"", ""1"", ""6"", ""7"", ""5"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 8]","[0.34, 0.34, 0.34, 0.36, 0.33, 0.31, 0.32, 0.32, 0.33]",9,13.79,False,False,practice,1,SOMETHING,9,interrupted,[3],2.871885791886598,SOMETHING,True,12.55969079094939,2.0,0.0,0.0,7.0,1.0,27,28.081821457948536,28.0,0.9642857142857143,,,0.03571428571428571,-1,1.3955211989943765,0
4,4,True,0,4,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,1,"[""8"", ""8"", ""0"", ""3""]","[1.2, 1.2, 1.2, 1.2]",[1],"[0.33, 0.36, 0.4, 0.39]",4,6.28,False,False,practice,1,ANYTHING,8,sequential,[],,ANYTHING,True,9.192073542042635,1.0,0.0,0.0,3.0,1.0,23,17.079169500037096,17.0,1.3529411764705883,,,0.35294117647058826,1,1.1490091927553294,0
5,5,True,0,5,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[],sequential,2,"[""5"", ""6"", ""5"", ""1"", ""9"", ""2"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.34, 0.3, 0.33, 0.35, 0.37, 0.36, 0.33]",7,10.78,False,False,practice,1,NATIONAL,8,sequential,[],,NATIONAL,True,9.410454291966744,2.0,0.0,0.0,5.0,1.0,21,21.88055208302103,22.0,0.9545454545454546,,,0.045454545454545456,-1,1.176306786495843,0
6,6,True,0,6,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[4],interrupted,2,"[""7"", ""9"", ""7"", ""5"", ""0"", ""7"", ""9"", ""7"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 7]","[0.33, 0.33, 0.31, 0.3, 0.29, 0.36, 0.32, 0.31, 0.32]",9,13.67,False,False,practice,1,INCLUDING,9,interrupted,[4],4.08829670806881,INCLUDING,True,13.731631292030215,2.0,0.0,0.0,7.0,1.0,29,29.12719729100354,29.0,1.0,,,0.0,0,1.5257368102255795,0
7,7,True,0,7,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[3],interrupted,1,"[""3"", ""3"", ""9"", ""7"", ""7"", ""2"", ""3"", ""6"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 4]","[0.31, 0.32, 0.34, 0.33, 0.28, 0.3, 0.26, 0.3, 0.39]",9,13.63,False,False,practice,1,SHOULD,6,interrupted,[3],3.2843616669997573,SHOULD,True,11.33143933408428,2.0,0.0,0.0,7.0,1.0,26,26.6704689579783,27.0,0.9629629629629629,,,0.037037037037037035,-1,1.88857322234738,0
8,8,True,0,8,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[],sequential,2,"[""4"", ""7"", ""4"", ""0"", ""8"", ""9"", ""8"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.31, 0.34, 0.29, 0.29, 0.31, 0.29, 0.27, 0.29]",8,11.99,False,False,practice,1,BECAUSE,7,sequential,[],,BECAUSE,True,8.255120082991198,2.0,0.0,0.0,6.0,1.0,28,21.95942804205697,22.0,1.2727272727272727,,,0.2727272727272727,1,1.1793028689987426,0
9,1,False,1,1,PROBABLY,"[""P"", ""R"", ""O"", ""B"", ""A"", ""B"", ""L"", ""Y""]",[],sequential,2,"[""0"", ""8"", ""5"", ""8"", ""3"", ""3"", ""7"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 7]","[0.26, 0.26, 0.3, 0.26, 0.26, 0.27, 0.25, 0.29]",8,11.75,False,False,main,1,PROBABLY,8,sequential,[],,PROBABLY,True,8.059917791979387,2.0,0.0,0.0,6.0,1.0,26,21.513660790980797,22.0,1.1818181818181819,,,0.18181818181818182,1,1.0074897239974234,0
10,2,False,1,2,AROUND,"[""A"", ""R"", ""O"", ""U"", ""N"", ""D""]",[3],interrupted,1,"[""2"", ""2"", ""1"", ""2"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[1],"[0.32, 0.32, 0.3, 0.28, 0.28]",5,7.5,False,False,main,1,AROUND,6,interrupted,[3],2.581553249969147,AROUND,True,9.06587383407168,1.0,0.0,0.0,4.0,1.0,24,18.194766958011314,18.0,1.3333333333333333,,,0.3333333333333333,1,1.5109789723452798,0
