GLOBAL_TRIAL_NUM,COND_trial,COND_practice,COND_block,COND_trial_in_block,COND_word,COND_letters,COND_interrupt_pos,COND_interruption_condition,COND_nback_level,COND_stim_list,COND_stim_durations,COND_match_positions,COND_isi_times,COND_num_stims,COND_nback_total_duration,COND_short_break,COND_long_break,OUT_experiment_phase,OUT_block_number,OUT_target_word,OUT_target_word_length,OUT_interruption_condition,OUT_interrupt_positions,OUT_resumption_lag,OUT_entered_text,OUT_typing_correct,OUT_time_on_primary_task,OUT_nback_hits,OUT_nback_misses,OUT_nback_false_alarms,OUT_nback_correct_rejections,OUT_nback_accuracy,OUT_time_estimate_seconds,OUT_actual_trial_duration,OUT_actual_trial_duration_sec,OUT_time_estimation_ratio,OUT_gender,OUT_age,OUT_normalized_absolute_error,OUT_estimation_direction,OUT_time_per_letter,OUT_typing_distance
1,1,True,0,1,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[],sequential,1,"[""7"", ""9"", ""7"", ""7"", ""4"", ""0"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.27, 0.28, 0.27, 0.28, 0.29, 0.29, 0.27]",7,10.35,False,False,practice,1,THROUGH,7,sequential,[],,THROUGH,True,10.917877100000624,2.0,0.0,0.0,5.0,1.0,19,23.07990050001536,23.0,0.8260869565217391,,,0.17391304347826086,-1,1.5596967285715178,0
2,2,True,0,2,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[4],interrupted,2,"[""3"", ""3"", ""1"", ""5"", ""1"", ""8"", ""7"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.34, 0.38, 0.34, 0.35, 0.35, 0.37, 0.39, 0.37]",8,12.49,False,False,practice,1,PEOPLE,6,interrupted,[4],2.110844799986808,POPLLE,False,11.73739399999613,2.0,0.0,2.0,4.0,0.75,21,26.096677100023957,26.0,0.8076923076923077,,,0.19230769230769232,-1,1.9562323333326883,2
3,3,True,0,3,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[2],interrupted,2,"[""6"", ""5"", ""1"", ""8"", ""1"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.28, 0.26, 0.28, 0.28, 0.27, 0.25]",6,8.82,False,False,practice,1,SHOULD,6,interrupted,[2],2.529613299993798,SHOUDD,False,13.684938099991996,1.0,0.0,0.0,5.0,1.0,20,24.289972200000197,24.0,0.8333333333333334,,,0.16666666666666666,-1,2.2808230166653325,1
4,4,True,0,4,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[],sequential,2,"[""6"", ""8"", ""6"", ""3"", ""4"", ""5"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.3, 0.27, 0.3, 0.26, 0.26, 0.3, 0.26]",7,10.35,False,False,practice,1,INCLUDING,9,sequential,[],,INCLUDING,True,10.875458900001831,2.0,0.0,0.0,5.0,1.0,22,23.066957800008822,23.0,0.9565217391304348,,,0.043478260869565216,-1,1.2083843222224258,0
5,5,True,0,5,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[4],interrupted,2,"[""9"", ""9"", ""8"", ""7"", ""2"", ""7"", ""3"", ""7"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.27, 0.34, 0.29, 0.27, 0.3, 0.3, 0.31, 0.32, 0.32]",9,13.52,False,False,practice,1,BECAUSE,7,interrupted,[4],3.004503400006797,BECAUSE,True,13.021001299988711,2.0,0.0,0.0,7.0,1.0,25,28.41738639998948,28.0,0.8928571428571429,,,0.10714285714285714,-1,1.8601430428555301,0
6,6,True,0,6,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,1,"[""2"", ""7"", ""7"", ""9"", ""8"", ""8"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.31, 0.33, 0.3, 0.36, 0.36, 0.34, 0.29]",7,10.69,False,False,practice,1,ANYTHING,8,sequential,[],,ANYTHING,True,8.71225310000591,2.0,0.0,0.0,5.0,1.0,25,21.20332359999884,21.0,1.1904761904761905,,,0.19047619047619047,1,1.0890316375007387,0
7,7,True,0,7,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,1,"[""6"", ""4"", ""4"", ""2"", ""4"", ""1"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.38, 0.36, 0.36, 0.33, 0.34, 0.34, 0.31]",7,10.82,False,False,practice,1,SOMETHING,9,sequential,[],,SOMETHING,True,10.837380600016331,2.0,0.0,0.0,5.0,1.0,21,23.480021399998805,23.0,0.9130434782608695,,,0.08695652173913043,-1,1.2041534000018146,0
8,8,True,0,8,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[4],interrupted,1,"[""2"", ""3"", ""3"", ""8"", ""5"", ""4"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.4, 0.4, 0.4, 0.4, 0.38, 0.4, 0.4]",7,11.18,False,False,practice,1,NATIONAL,8,interrupted,[4],2.319926800002577,NATIONAL,True,12.13652319999528,2.0,0.0,0.0,5.0,1.0,23,25.09217700001318,25.0,0.92,,,0.08,-1,1.51706539999941,0
9,1,False,1,1,ALWAYS,"[""A"", ""L"", ""W"", ""A"", ""Y"", ""S""]",[],sequential,2,"[""0"", ""0"", ""0"", ""6"", ""6"", ""6"", ""0"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.26, 0.25, 0.25, 0.25, 0.27, 0.25, 0.26, 0.25]",8,11.64,False,False,main,1,ALWAYS,6,sequential,[],,ALWAYS,True,8.222867499978747,2.0,0.0,1.0,5.0,0.875,22,21.670432200015057,22.0,1.0,,,0.0,0,1.3704779166631245,0
10,2,False,1,2,QUESTION,"[""Q"", ""U"", ""E"", ""S"", ""T"", ""I"", ""O"", ""N""]",[7],interrupted,1,"[""6"", ""0"", ""0"", ""7"", ""7"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.32, 0.35, 0.34, 0.37, 0.35, 0.38]",6,9.31,False,False,main,1,QUESTION,8,interrupted,[7],3.4533243000041693,QUESTION,True,13.02029789998778,2.0,0.0,0.0,4.0,1.0,24,24.0521657000063,24.0,1.0,,,0.0,0,1.6275372374984725,0
