GLOBAL_TRIAL_NUM,COND_trial,COND_practice,COND_block,COND_trial_in_block,COND_word,COND_letters,COND_interrupt_pos,COND_interruption_condition,COND_nback_level,COND_stim_list,COND_stim_durations,COND_match_positions,COND_isi_times,COND_num_stims,COND_nback_total_duration,COND_short_break,COND_long_break,OUT_experiment_phase,OUT_block_number,OUT_target_word,OUT_target_word_length,OUT_interruption_condition,OUT_interrupt_positions,OUT_resumption_lag,OUT_entered_text,OUT_typing_correct,OUT_time_on_primary_task,OUT_nback_hits,OUT_nback_misses,OUT_nback_false_alarms,OUT_nback_correct_rejections,OUT_nback_accuracy,OUT_time_estimate_seconds,OUT_actual_trial_duration,OUT_actual_trial_duration_sec,OUT_time_estimation_ratio,OUT_gender,OUT_age,OUT_normalized_absolute_error,OUT_estimation_direction,OUT_time_per_letter,OUT_typing_distance
1,1,True,0,1,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[4],interrupted,2,"[""9"", ""8"", ""9"", ""1"", ""9"", ""4"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.39, 0.39, 0.4, 0.39, 0.38, 0.35, 0.4]",7,11.1,False,False,practice,1,PEOPLE,6,interrupted,[4],1.317217800000435,PEOPLE,True,7.595136699999784,2.0,0.0,0.0,5.0,1.0,20,20.49649320000026,20.0,1.0,,,0.0,0,1.2658561166666307,0
2,2,True,0,2,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[5],interrupted,2,"[""9"", ""0"", ""5"", ""0"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.32, 0.3, 0.27, 0.28, 0.27]",5,7.44,False,False,practice,1,SHOULD,6,interrupted,[5],5.682003099998838,SHOULD,True,12.485055099998135,1.0,0.0,1.0,3.0,0.8,24,21.6241902999991,22.0,1.0909090909090908,,,0.09090909090909091,1,2.080842516666356,0
3,3,True,0,3,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,2,"[""9"", ""6"", ""9"", ""9"", ""8"", ""9"", ""5"", ""8"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.28, 0.25, 0.26, 0.28, 0.26, 0.27, 0.28, 0.28, 0.27]",9,13.23,False,False,practice,1,SOMETHING,9,sequential,[],,SOMETHING,True,10.436759099999108,2.0,0.0,0.0,7.0,1.0,25,25.54135660000065,26.0,0.9615384615384616,,,0.038461538461538464,-1,1.159639899999901,0
4,4,True,0,4,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[4],interrupted,2,"[""6"", ""3"", ""0"", ""4"", ""0"", ""2"", ""0"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.27, 0.33, 0.32, 0.3, 0.32, 0.31, 0.3, 0.27]",8,12.02,False,False,practice,1,BECAUSE,7,interrupted,[4],1.3983498999987205,BECAUSE,True,7.53107319999981,2.0,0.0,0.0,6.0,1.0,20,21.38578149999921,21.0,0.9523809523809523,,,0.047619047619047616,-1,1.0758675999999727,0
5,5,True,0,5,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[],sequential,1,"[""9"", ""7"", ""8"", ""8"", ""6"", ""3"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.3, 0.28, 0.29, 0.26, 0.29, 0.27, 0.28]",7,10.37,False,False,practice,1,INCLUDING,9,sequential,[],,INCLUDING,True,9.84067529999993,2.0,0.0,0.0,5.0,1.0,20,21.979008199999956,22.0,0.9090909090909091,,,0.09090909090909091,-1,1.093408366666659,0
6,6,True,0,6,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[3],interrupted,1,"[""7"", ""8"", ""3"", ""3""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.3, 0.28, 0.33, 0.32]",4,6.03,False,False,practice,1,THROUGH,7,interrupted,[3],1.3504322999997385,THROUGH,True,11.580728200000522,1.0,0.0,0.0,3.0,1.0,22,19.25090210000053,19.0,1.1578947368421053,,,0.15789473684210525,1,1.6543897428572174,0
7,7,True,0,7,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[],sequential,1,"[""9"", ""5"", ""9"", ""1"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.31, 0.36, 0.36, 0.37, 0.38]",5,7.78,False,False,practice,1,NATIONAL,8,sequential,[],,NATIONAL,True,9.121987900000022,1.0,0.0,0.0,4.0,1.0,17,18.603685199999745,19.0,0.8947368421052632,,,0.10526315789473684,-1,1.1402484875000027,0
8,8,True,0,8,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,1,"[""3"", ""3"", ""8"", ""6"", ""6"", ""7"", ""5"", ""7"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 4]","[0.33, 0.33, 0.38, 0.34, 0.33, 0.35, 0.31, 0.36, 0.32]",9,13.85,False,False,practice,1,ANYTHING,8,sequential,[],,ANYTHING,True,11.624699699999836,2.0,0.0,0.0,7.0,1.0,22,27.295604200000525,27.0,0.8148148148148148,,,0.18518518518518517,-1,1.4530874624999794,0
9,1,False,1,1,AROUND,"[""A"", ""R"", ""O"", ""U"", ""N"", ""D""]",[4],interrupted,1,"[""4"", ""5"", ""7"", ""7"", ""0"", ""7"", ""0"", ""1"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 8]","[0.28, 0.27, 0.26, 0.27, 0.28, 0.26, 0.26, 0.26, 0.28]",9,13.22,False,False,main,1,AROUND,6,interrupted,[4],2.001348399999188,AROUND,True,7.863012600000729,2.0,0.0,1.0,6.0,0.8888888888888888,23,22.933058399999936,23.0,1.0,,,0.0,0,1.3105021000001216,0
10,2,False,1,2,QUESTION,"[""Q"", ""U"", ""E"", ""S"", ""T"", ""I"", ""O"", ""N""]",[6],interrupted,2,"[""8"", ""1"", ""6"", ""0"", ""0"", ""0"", ""9"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.32, 0.3, 0.38, 0.37, 0.3, 0.34, 0.35, 0.37]",8,12.33,False,False,main,1,QUESTION,8,interrupted,[6],1.0862849999994069,QUESTION,True,10.721772099999724,2.0,0.0,0.0,6.0,1.0,22,24.88929929999904,25.0,0.88,,,0.12,-1,1.3402215124999655,0
11,3,False,1,3,ANOTHER,"[""A"", ""N"", ""O"", ""T"", ""H"", ""E"", ""R""]",[3],interrupted,1,"[""5"", ""5"", ""7"", ""5"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[1],"[0.34, 0.39, 0.36, 0.3, 0.3]",5,7.69,False,False,main,1,ANOTHER,7,interrupted,[3],2.2147805000004155,ANOTHER,True,10.901261999999406,1.0,0.0,1.0,3.0,0.8,25,20.29696230000081,20.0,1.25,,,0.25,1,1.557323142857058,0
12,4,False,1,4,SECOND,"[""S"", ""E"", ""C"", ""O"", ""N"", ""D""]",[],sequential,2,"[""8"", ""4"", ""4"", ""6"", ""4"", ""1"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.36, 0.32, 0.36, 0.4, 0.37, 0.4, 0.4]",7,11.01,False,False,main,1,SECOND,6,sequential,[],,SECOND,True,6.258490199999869,2.0,0.0,0.0,5.0,1.0,20,19.01081569999951,19.0,1.0526315789473684,,,0.05263157894736842,1,1.0430816999999781,0
13,5,False,1,5,THOUGHT,"[""T"", ""H"", ""O"", ""U"", ""G"", ""H"", ""T""]",[],sequential,1,"[""8"", ""6"", ""6"", ""8"", ""9"", ""3"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.33, 0.4, 0.29, 0.4, 0.39, 0.4, 0.38]",7,10.99,False,False,main,1,THOUGHT,7,sequential,[],,THOUGHT,True,8.671109799999613,2.0,0.0,0.0,5.0,1.0,22,21.426018100000874,21.0,1.0476190476190477,,,0.047619047619047616,1,1.238729971428516,0
