GLOBAL_TRIAL_NUM,COND_trial,COND_practice,COND_block,COND_trial_in_block,COND_word,COND_letters,COND_interrupt_pos,COND_interruption_condition,COND_nback_level,COND_stim_list,COND_stim_durations,COND_match_positions,COND_isi_times,COND_num_stims,COND_nback_total_duration,COND_short_break,COND_long_break,OUT_experiment_phase,OUT_block_number,OUT_target_word,OUT_target_word_length,OUT_interruption_condition,OUT_interrupt_positions,OUT_resumption_lag,OUT_entered_text,OUT_typing_correct,OUT_time_on_primary_task,OUT_nback_hits,OUT_nback_misses,OUT_nback_false_alarms,OUT_nback_correct_rejections,OUT_nback_accuracy,OUT_time_estimate_seconds,OUT_actual_trial_duration,OUT_actual_trial_duration_sec,OUT_time_estimation_ratio,OUT_gender,OUT_age,OUT_normalized_absolute_error,OUT_estimation_direction,OUT_time_per_letter,OUT_typing_distance
1,1,True,0,1,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[],sequential,1,"[""2"", ""9"", ""9"", ""5"", ""7"", ""9"", ""9"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.26, 0.27, 0.26, 0.33, 0.27, 0.28, 0.29, 0.26]",8,11.82,False,False,practice,1,BECAUSE,7,sequential,[],,BECAUSE,True,6.428089957917109,2.0,0.0,0.0,6.0,1.0,20,19.90752454195172,20.0,1.0,,,0.0,0,0.9182985654167298,0
2,2,True,0,2,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[6],interrupted,2,"[""3"", ""4"", ""7"", ""4"", ""4"", ""4"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.27, 0.29, 0.27, 0.25, 0.25, 0.26, 0.26]",7,10.25,False,False,practice,1,THROUGH,7,interrupted,[6],2.0330485000740737,THROUGH,True,8.9563850001432,2.0,0.0,0.0,5.0,1.0,20,20.855066542048007,21.0,0.9523809523809523,,,0.047619047619047616,-1,1.2794835714490287,0
3,3,True,0,3,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[5],interrupted,2,"[""7"", ""0"", ""4"", ""0"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.31, 0.33, 0.38, 0.34, 0.29]",5,7.65,False,False,practice,1,SHOULD,6,interrupted,[5],3.751114540966228,SHOULD,True,9.299297582940198,1.0,0.0,0.0,4.0,1.0,24,18.57840004109312,19.0,1.263157894736842,,,0.2631578947368421,1,1.549882930490033,0
4,4,True,0,4,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,1,"[""7"", ""0"", ""0"", ""6"", ""6"", ""5"", ""1"", ""6"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.37, 0.33, 0.32, 0.36, 0.33, 0.4, 0.33, 0.32, 0.36]",9,13.92,False,False,practice,1,SOMETHING,9,sequential,[],,SOMETHING,True,8.258704625070095,2.0,0.0,0.0,7.0,1.0,20,23.90216829092242,24.0,0.8333333333333334,,,0.16666666666666666,-1,0.9176338472300105,0
5,5,True,0,5,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[7],interrupted,1,"[""8"", ""8"", ""6"", ""6"", ""9"", ""2"", ""7"", ""9"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.32, 0.32, 0.28, 0.29, 0.29, 0.29, 0.26, 0.29, 0.29]",9,13.43,False,False,practice,1,ANYTHING,8,interrupted,[7],1.5578752079745757,ANYTHING,True,8.680330957984552,2.0,0.0,0.0,7.0,1.0,22,23.847389500006106,24.0,0.9166666666666666,,,0.08333333333333333,-1,1.085041369748069,0
6,6,True,0,6,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[],sequential,1,"[""2"", ""0"", ""0"", ""8"", ""8"", ""3"", ""1"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.26, 0.29, 0.26, 0.27, 0.25, 0.25, 0.27, 0.25]",8,11.7,False,False,practice,1,INCLUDING,9,sequential,[],,INCLUDING,True,8.009012916008942,2.0,0.0,0.0,6.0,1.0,19,21.407277375110425,21.0,0.9047619047619048,,,0.09523809523809523,-1,0.8898903240009935,0
7,7,True,0,7,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[],sequential,2,"[""2"", ""3"", ""3"", ""3"", ""7"", ""7"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.4, 0.31, 0.36, 0.3, 0.3, 0.28, 0.32]",7,10.67,False,False,practice,1,NATIONAL,8,sequential,[],,NATIONAL,True,8.202234166907147,2.0,0.0,0.0,5.0,1.0,23,20.5183677499881,21.0,1.0952380952380953,,,0.09523809523809523,1,1.0252792708633933,0
8,8,True,0,8,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[2],interrupted,2,"[""9"", ""5"", ""5"", ""5"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.35, 0.38, 0.38, 0.4, 0.4]",5,7.91,False,False,practice,1,PEOPLE,6,interrupted,[2],8.314573290990666,PEPLEE,False,17.053787291864865,1.0,0.0,0.0,4.0,1.0,25,26.582953208009712,27.0,0.9259259259259259,,,0.07407407407407407,-1,2.8422978819774776,2
9,1,False,1,1,RESEARCH,"[""R"", ""E"", ""S"", ""E"", ""A"", ""R"", ""C"", ""H""]",[3],interrupted,2,"[""7"", ""0"", ""4"", ""0"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.34, 0.3, 0.29, 0.3, 0.27]",5,7.5,False,False,main,1,RESEARCH,8,interrupted,[3],1.9570167920319363,RESEARCH,True,9.902279958943836,1.0,0.0,0.0,4.0,1.0,24,19.044561583083123,19.0,1.263157894736842,,,0.2631578947368421,1,1.2377849948679795,0
10,2,False,1,2,CHILDREN,"[""C"", ""H"", ""I"", ""L"", ""D"", ""R"", ""E"", ""N""]",[],sequential,2,"[""7"", ""3"", ""0"", ""3"", ""2"", ""3"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.4, 0.36, 0.37, 0.35, 0.4, 0.4, 0.36]",7,11.04,False,False,main,1,CHILDREN,8,sequential,[],,CHILDREN,True,7.124646625015885,2.0,0.0,0.0,5.0,1.0,22,19.82448695891071,20.0,1.1,,,0.1,1,0.8905808281269856,0
