trial,practice,block,trial_in_block,word,letters,interrupt_pos,interruption_condition,n_back,stim_list,stim_durations,match_positions,isi_times,num_stims,nback_total_duration,short_break,long_break
8,False,1,8,HOWEVER,"[""H"", ""O"", ""W"", ""E"", ""V"", ""E"", ""R""]",[2],interrupted,1,"[""1"", ""6"", ""2"", ""2"", ""5"", ""8"", ""8"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.4, 0.32, 0.29, 0.33, 0.37, 0.31, 0.35, 0.32]",8,12.29,True,False
9,False,2,1,TOGETHER,"[""T"", ""O"", ""G"", ""E"", ""T"", ""H"", ""E"", ""R""]",[],sequential,1,"[""4"", ""4"", ""5"", ""6"", ""7"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 5]","[0.4, 0.34, 0.4, 0.4, 0.4, 0.37]",6,9.51,False,False
10,False,2,2,COMPANIES,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""I"", ""E"", ""S""]",[4],interrupted,2,"[""9"", ""6"", ""9"", ""7"", ""9"", ""8"", ""6"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.33, 0.33, 0.31, 0.35, 0.32, 0.37, 0.31, 0.38]",8,12.3,False,False
11,False,2,3,AGAINST,"[""A"", ""G"", ""A"", ""I"", ""N"", ""S"", ""T""]",[5],interrupted,2,"[""0"", ""8"", ""2"", ""1"", ""3"", ""0"", ""3"", ""2"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[6, 8]","[0.29, 0.27, 0.25, 0.26, 0.27, 0.27, 0.28, 0.27, 0.28]",9,13.24,False,False
12,False,2,4,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[],sequential,1,"[""6"", ""6"", ""7"", ""7"", ""5"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.27, 0.25, 0.29, 0.27, 0.28, 0.25]",6,8.81,False,False
13,False,2,5,ALREADY,"[""A"", ""L"", ""R"", ""E"", ""A"", ""D"", ""Y""]",[],sequential,2,"[""4"", ""7"", ""4"", ""5"", ""4"", ""2"", ""0"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.35, 0.4, 0.36, 0.39, 0.33, 0.4, 0.34, 0.38]",8,12.55,False,False
14,False,2,6,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[],sequential,2,"[""4"", ""9"", ""8"", ""6"", ""5"", ""0"", ""5"", ""1"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[6, 8]","[0.34, 0.28, 0.3, 0.28, 0.3, 0.32, 0.32, 0.32, 0.34]",9,13.6,False,False
15,False,2,7,AMERICAN,"[""A"", ""M"", ""E"", ""R"", ""I"", ""C"", ""A"", ""N""]",[],sequential,2,"[""8"", ""2"", ""6"", ""5"", ""6"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.39, 0.34, 0.37, 0.31, 0.31, 0.33]",6,9.25,False,False
16,False,2,8,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[],sequential,1,"[""2"", ""8"", ""3"", ""5"", ""5"", ""6"", ""3"", ""3"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.28, 0.31, 0.28, 0.31, 0.28, 0.3, 0.26, 0.27, 0.28]",9,13.37,True,False
17,False,3,1,EDUCATION,"[""E"", ""D"", ""U"", ""C"", ""A"", ""T"", ""I"", ""O"", ""N""]",[],sequential,1,"[""9"", ""9"", ""1"", ""3"", ""3"", ""6"", ""1"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 4]","[0.38, 0.4, 0.4, 0.37, 0.35, 0.34, 0.4, 0.4]",8,12.64,False,False
18,False,3,2,BEAUTIFUL,"[""B"", ""E"", ""A"", ""U"", ""T"", ""I"", ""F"", ""U"", ""L""]",[],sequential,2,"[""8"", ""1"", ""2"", ""1"", ""1"", ""2"", ""1"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.25, 0.33, 0.28, 0.27, 0.28, 0.29, 0.27, 0.27]",8,11.84,False,False
19,False,3,3,DURING,"[""D"", ""U"", ""R"", ""I"", ""N"", ""G""]",[5],interrupted,2,"[""8"", ""5"", ""8"", ""2"", ""2"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.29, 0.3, 0.28, 0.25, 0.26, 0.28]",6,8.86,False,False
20,False,3,4,POLITICAL,"[""P"", ""O"", ""L"", ""I"", ""T"", ""I"", ""C"", ""A"", ""L""]",[5],interrupted,1,"[""7"", ""7"", ""9"", ""0"", ""1"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 5]","[0.32, 0.35, 0.36, 0.31, 0.31, 0.31]",6,9.16,False,True
21,False,3,5,PRESIDENT,"[""P"", ""R"", ""E"", ""S"", ""I"", ""D"", ""E"", ""N"", ""T""]",[],sequential,1,"[""2"", ""2"", ""7"", ""6"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[1],"[0.32, 0.33, 0.26, 0.32, 0.32]",5,7.55,False,False
22,False,3,6,EVERYONE,"[""E"", ""V"", ""E"", ""R"", ""Y"", ""O"", ""N"", ""E""]",[],sequential,2,"[""3"", ""7"", ""3"", ""5"", ""8"", ""9"", ""1"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 7]","[0.3, 0.31, 0.3, 0.28, 0.29, 0.3, 0.32, 0.35]",8,12.05,False,False
23,False,3,7,AVAILABLE,"[""A"", ""V"", ""A"", ""I"", ""L"", ""A"", ""B"", ""L"", ""E""]",[],sequential,2,"[""4"", ""0"", ""4"", ""3"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.32, 0.36, 0.33, 0.37, 0.4]",5,7.78,False,False
24,False,3,8,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[],sequential,1,"[""7"", ""9"", ""9"", ""3"", ""4"", ""4"", ""3"", ""2"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.27, 0.25, 0.28, 0.25, 0.29, 0.26, 0.29, 0.26, 0.3]",9,13.25,True,False
25,False,4,1,PLEASE,"[""P"", ""L"", ""E"", ""A"", ""S"", ""E""]",[2],interrupted,1,"[""6"", ""4"", ""3"", ""3""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.31, 0.31, 0.3, 0.3]",4,6.02,False,False
26,False,4,2,BEFORE,"[""B"", ""E"", ""F"", ""O"", ""R"", ""E""]",[3],interrupted,2,"[""8"", ""0"", ""5"", ""0"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.3, 0.29, 0.29, 0.3, 0.28]",5,7.46,False,False
27,False,4,3,CHILDREN,"[""C"", ""H"", ""I"", ""L"", ""D"", ""R"", ""E"", ""N""]",[],sequential,2,"[""0"", ""1"", ""1"", ""1"", ""5"", ""1"", ""2"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.35, 0.39, 0.34, 0.34, 0.29, 0.36, 0.35, 0.33]",8,12.35,False,False
28,False,4,4,SECOND,"[""S"", ""E"", ""C"", ""O"", ""N"", ""D""]",[5],interrupted,1,"[""4"", ""7"", ""0"", ""0"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.31, 0.37, 0.35, 0.37, 0.37]",5,7.77,False,False
29,False,4,5,SOMETIMES,"[""S"", ""O"", ""M"", ""E"", ""T"", ""I"", ""M"", ""E"", ""S""]",[4],interrupted,2,"[""0"", ""0"", ""0"", ""5""]","[1.2, 1.2, 1.2, 1.2]",[2],"[0.36, 0.4, 0.36, 0.36]",4,6.28,False,False
30,False,4,6,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[2],interrupted,2,"[""2"", ""5"", ""6"", ""3"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.31, 0.3, 0.35, 0.28, 0.3]",5,7.54,False,False
31,False,4,7,ANOTHER,"[""A"", ""N"", ""O"", ""T"", ""H"", ""E"", ""R""]",[5],interrupted,1,"[""0"", ""6"", ""6"", ""7"", ""9"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.26, 0.25, 0.26, 0.28, 0.27, 0.26]",6,8.78,False,False
32,False,4,8,THINGS,"[""T"", ""H"", ""I"", ""N"", ""G"", ""S""]",[],sequential,1,"[""2"", ""6"", ""4"", ""2"", ""2"", ""8"", ""8"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.39, 0.36, 0.39, 0.33, 0.31, 0.29, 0.29, 0.37]",8,12.33,True,False
33,False,5,1,SOMEONE,"[""S"", ""O"", ""M"", ""E"", ""O"", ""N"", ""E""]",[4],interrupted,1,"[""8"", ""7"", ""1"", ""1"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.29, 0.32, 0.38, 0.35, 0.34]",5,7.68,False,False
34,False,5,2,AROUND,"[""A"", ""R"", ""O"", ""U"", ""N"", ""D""]",[4],interrupted,2,"[""8"", ""9"", ""9"", ""9"", ""2"", ""9"", ""1"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.29, 0.29, 0.3, 0.3, 0.3, 0.29, 0.3, 0.28]",8,11.95,False,False
35,False,5,3,REMEMBER,"[""R"", ""E"", ""M"", ""E"", ""M"", ""B"", ""E"", ""R""]",[4],interrupted,1,"[""9"", ""5"", ""5"", ""4"", ""4"", ""6"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]",7,10.15,False,False
36,False,5,4,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,2,"[""5"", ""0"", ""4"", ""0"", ""1"", ""7"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.4, 0.4, 0.4, 0.39, 0.4, 0.4, 0.4]",7,11.19,False,False
37,False,5,5,FAMILY,"[""F"", ""A"", ""M"", ""I"", ""L"", ""Y""]",[4],interrupted,1,"[""5"", ""5"", ""7"", ""7"", ""2"", ""7"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.33, 0.35, 0.32, 0.38, 0.27, 0.38, 0.32]",7,10.75,False,False
38,False,5,6,THOUGHT,"[""T"", ""H"", ""O"", ""U"", ""G"", ""H"", ""T""]",[],sequential,1,"[""7"", ""3"", ""3"", ""5""]","[1.2, 1.2, 1.2, 1.2]",[2],"[0.38, 0.4, 0.4, 0.4]",4,6.38,False,False
39,False,5,7,PROBABLY,"[""P"", ""R"", ""O"", ""B"", ""A"", ""B"", ""L"", ""Y""]",[5],interrupted,2,"[""8"", ""0"", ""8"", ""9"", ""9"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.28, 0.3, 0.26, 0.36, 0.27, 0.29]",6,8.96,False,False
40,False,5,8,IMPORTANT,"[""I"", ""M"", ""P"", ""O"", ""R"", ""T"", ""A"", ""N"", ""T""]",[3],interrupted,1,"[""4"", ""3"", ""6"", ""8"", ""7"", ""7"", ""2"", ""6"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 8]","[0.27, 0.29, 0.33, 0.27, 0.31, 0.29, 0.32, 0.33, 0.33]",9,13.54,False,False
