trial,practice,block,trial_in_block,word,letters,interrupt_pos,interruption_condition,n_back,stim_list,stim_durations,match_positions,isi_times,num_stims,nback_total_duration,short_break,long_break
7,False,1,7,ALREADY,"[""A"", ""L"", ""R"", ""E"", ""A"", ""D"", ""Y""]",[],sequential,1,"[""2"", ""2"", ""7"", ""6"", ""3"", ""2"", ""2"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 6]","[0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.38]",8,12.78,False,False
8,False,1,8,ANOTHER,"[""A"", ""N"", ""O"", ""T"", ""H"", ""E"", ""R""]",[],sequential,1,"[""7"", ""9"", ""6"", ""6"", ""1"", ""2"", ""1"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 7]","[0.28, 0.3, 0.28, 0.27, 0.32, 0.34, 0.3, 0.36]",8,12.05,True,False
9,False,2,1,QUESTION,"[""Q"", ""U"", ""E"", ""S"", ""T"", ""I"", ""O"", ""N""]",[4],interrupted,2,"[""5"", ""3"", ""8"", ""8"", ""8"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.25, 0.26, 0.25, 0.25, 0.25, 0.25]",6,8.71,False,False
10,False,2,2,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[3],interrupted,2,"[""8"", ""7"", ""8"", ""9"", ""9"", ""3"", ""4"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 7]","[0.26, 0.25, 0.26, 0.26, 0.25, 0.25, 0.25, 0.27]",8,11.65,False,False
11,False,2,3,AVAILABLE,"[""A"", ""V"", ""A"", ""I"", ""L"", ""A"", ""B"", ""L"", ""E""]",[],sequential,1,"[""9"", ""5"", ""6"", ""6""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.31, 0.33, 0.32, 0.36]",4,6.12,False,False
12,False,2,4,EDUCATION,"[""E"", ""D"", ""U"", ""C"", ""A"", ""T"", ""I"", ""O"", ""N""]",[],sequential,2,"[""8"", ""7"", ""3"", ""1"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.4, 0.4, 0.4, 0.4, 0.34]",5,7.94,False,False
13,False,2,5,SECOND,"[""S"", ""E"", ""C"", ""O"", ""N"", ""D""]",[5],interrupted,1,"[""9"", ""8"", ""1"", ""1""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.33, 0.31, 0.37, 0.34]",4,6.15,False,False
14,False,2,6,BEFORE,"[""B"", ""E"", ""F"", ""O"", ""R"", ""E""]",[4],interrupted,1,"[""4"", ""4"", ""5"", ""0"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[1],"[0.28, 0.3, 0.3, 0.27, 0.34]",5,7.49,False,False
15,False,2,7,RESEARCH,"[""R"", ""E"", ""S"", ""E"", ""A"", ""R"", ""C"", ""H""]",[],sequential,1,"[""8"", ""7"", ""4"", ""9"", ""9"", ""6"", ""2"", ""2"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.33, 0.32, 0.32, 0.37, 0.36, 0.34, 0.37, 0.38, 0.3]",9,13.89,False,False
16,False,2,8,AGAINST,"[""A"", ""G"", ""A"", ""I"", ""N"", ""S"", ""T""]",[4],interrupted,2,"[""9"", ""5"", ""1"", ""5""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.33, 0.36, 0.36, 0.28]",4,6.13,True,False
17,False,3,1,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[4],interrupted,1,"[""2"", ""5"", ""7"", ""2"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.25, 0.25, 0.25, 0.28, 0.25]",5,7.28,False,False
18,False,3,2,THOUGHT,"[""T"", ""H"", ""O"", ""U"", ""G"", ""H"", ""T""]",[4],interrupted,2,"[""0"", ""6"", ""9"", ""6""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.33, 0.29, 0.31, 0.31]",4,6.04,False,False
19,False,3,3,CHILDREN,"[""C"", ""H"", ""I"", ""L"", ""D"", ""R"", ""E"", ""N""]",[7],interrupted,2,"[""9"", ""4"", ""5"", ""4"", ""6"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.4, 0.36, 0.38, 0.36, 0.4, 0.38]",6,9.48,False,False
20,False,3,4,COMPANIES,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""I"", ""E"", ""S""]",[],sequential,1,"[""2"", ""7"", ""4"", ""4"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.36, 0.4, 0.31, 0.38, 0.33]",5,7.78,False,True
21,False,3,5,AMERICAN,"[""A"", ""M"", ""E"", ""R"", ""I"", ""C"", ""A"", ""N""]",[],sequential,2,"[""5"", ""6"", ""3"", ""9"", ""3"", ""0"", ""3"", ""2"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.29, 0.29, 0.31, 0.32, 0.28, 0.31, 0.29, 0.29, 0.32]",9,13.5,False,False
22,False,3,6,WITHOUT,"[""W"", ""I"", ""T"", ""H"", ""O"", ""U"", ""T""]",[],sequential,1,"[""1"", ""1"", ""6"", ""5"", ""6"", ""9"", ""9"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 6]","[0.26, 0.25, 0.31, 0.25, 0.29, 0.26, 0.26, 0.26]",8,11.74,False,False
23,False,3,7,REMEMBER,"[""R"", ""E"", ""M"", ""E"", ""M"", ""B"", ""E"", ""R""]",[2],interrupted,1,"[""2"", ""9"", ""0"", ""0"", ""3"", ""3"", ""4"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.4, 0.36, 0.35, 0.35, 0.4, 0.3, 0.4, 0.36]",8,12.52,False,False
24,False,3,8,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[],sequential,1,"[""4"", ""4"", ""7"", ""1"", ""1"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 4]","[0.34, 0.3, 0.3, 0.28, 0.28, 0.27]",6,8.97,True,False
25,False,4,1,IMPORTANT,"[""I"", ""M"", ""P"", ""O"", ""R"", ""T"", ""A"", ""N"", ""T""]",[8],interrupted,1,"[""7"", ""0"", ""6"", ""6"", ""1"", ""1"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.4, 0.34, 0.36, 0.35, 0.34, 0.37, 0.36]",7,10.92,False,False
26,False,4,2,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[],sequential,1,"[""3"", ""0"", ""5"", ""7"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.32, 0.32, 0.32, 0.27, 0.3]",5,7.53,False,False
27,False,4,3,BEAUTIFUL,"[""B"", ""E"", ""A"", ""U"", ""T"", ""I"", ""F"", ""U"", ""L""]",[2],interrupted,2,"[""9"", ""1"", ""0"", ""1""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.33, 0.28, 0.34, 0.31]",4,6.06,False,False
28,False,4,4,PRESIDENT,"[""P"", ""R"", ""E"", ""S"", ""I"", ""D"", ""E"", ""N"", ""T""]",[],sequential,2,"[""2"", ""4"", ""2"", ""5"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.4, 0.4, 0.4, 0.4, 0.33]",5,7.93,False,False
29,False,4,5,SOMEONE,"[""S"", ""O"", ""M"", ""E"", ""O"", ""N"", ""E""]",[],sequential,2,"[""8"", ""0"", ""9"", ""9"", ""9"", ""3"", ""7"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.36, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4]",8,12.76,False,False
30,False,4,6,THINGS,"[""T"", ""H"", ""I"", ""N"", ""G"", ""S""]",[],sequential,2,"[""9"", ""9"", ""9"", ""0""]","[1.2, 1.2, 1.2, 1.2]",[2],"[0.33, 0.37, 0.34, 0.33]",4,6.17,False,False
31,False,4,7,HOWEVER,"[""H"", ""O"", ""W"", ""E"", ""V"", ""E"", ""R""]",[],sequential,2,"[""3"", ""8"", ""3"", ""0"", ""7"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.36, 0.38, 0.4, 0.4, 0.37, 0.38]",6,9.49,False,False
32,False,4,8,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[5],interrupted,2,"[""4"", ""2"", ""4"", ""8"", ""3"", ""1"", ""3"", ""3"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.32, 0.37, 0.33, 0.31, 0.39, 0.4, 0.39, 0.32, 0.36]",9,13.99,True,False
33,False,5,1,POLITICAL,"[""P"", ""O"", ""L"", ""I"", ""T"", ""I"", ""C"", ""A"", ""L""]",[7],interrupted,1,"[""2"", ""7"", ""4"", ""1"", ""1"", ""0"", ""3"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.29, 0.27, 0.29, 0.29, 0.28, 0.26, 0.3, 0.3]",8,11.88,False,False
34,False,5,2,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[7],interrupted,2,"[""3"", ""1"", ""8"", ""7"", ""8"", ""9"", ""4"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.4, 0.38, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4]",8,12.78,False,False
35,False,5,3,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[3],interrupted,2,"[""7"", ""6"", ""7"", ""7""]","[1.2, 1.2, 1.2, 1.2]",[2],"[0.4, 0.37, 0.4, 0.36]",4,6.33,False,False
36,False,5,4,EVERYONE,"[""E"", ""V"", ""E"", ""R"", ""Y"", ""O"", ""N"", ""E""]",[5],interrupted,1,"[""4"", ""5"", ""5"", ""4"", ""6"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.33, 0.34, 0.4, 0.34, 0.35, 0.39]",6,9.35,False,False
37,False,5,5,ALWAYS,"[""A"", ""L"", ""W"", ""A"", ""Y"", ""S""]",[4],interrupted,1,"[""5"", ""5"", ""6"", ""2"", ""3"", ""4"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 6]","[0.3, 0.34, 0.32, 0.33, 0.34, 0.33, 0.32]",7,10.68,False,False
38,False,5,6,COMPANY,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""Y""]",[],sequential,1,"[""5"", ""5"", ""4"", ""4"", ""5"", ""0"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.36, 0.39, 0.38, 0.38, 0.4, 0.34, 0.34]",7,10.99,False,False
39,False,5,7,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[4],interrupted,2,"[""0"", ""8"", ""0"", ""3"", ""0"", ""8"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.35, 0.37, 0.38, 0.36, 0.37, 0.38, 0.39]",7,11.0,False,False
40,False,5,8,SOMETIMES,"[""S"", ""O"", ""M"", ""E"", ""T"", ""I"", ""M"", ""E"", ""S""]",[],sequential,2,"[""1"", ""5"", ""3"", ""2"", ""3"", ""8"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.34, 0.37, 0.4, 0.36, 0.37, 0.35, 0.36]",7,10.95,False,False
