trial,practice,block,trial_in_block,word,letters,interrupt_pos,interruption_condition,n_back,stim_list,stim_durations,match_positions,isi_times,num_stims,nback_total_duration,short_break,long_break
3,False,1,3,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,1,"[""1"", ""6"", ""6"", ""7"", ""7"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.27, 0.32, 0.3, 0.29, 0.28, 0.25]",6,8.91,False,False
4,False,1,4,CHILDREN,"[""C"", ""H"", ""I"", ""L"", ""D"", ""R"", ""E"", ""N""]",[3],interrupted,2,"[""2"", ""7"", ""0"", ""5"", ""0"", ""7"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.37, 0.29, 0.32, 0.3, 0.32, 0.33, 0.27]",7,10.6,False,False
5,False,1,5,SECOND,"[""S"", ""E"", ""C"", ""O"", ""N"", ""D""]",[],sequential,1,"[""6"", ""9"", ""9"", ""0"", ""0"", ""1"", ""9"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.27, 0.26, 0.26, 0.25, 0.26, 0.25, 0.26, 0.27]",8,11.68,False,False
6,False,1,6,SOMETIMES,"[""S"", ""O"", ""M"", ""E"", ""T"", ""I"", ""M"", ""E"", ""S""]",[3],interrupted,2,"[""7"", ""6"", ""4"", ""5"", ""4"", ""6"", ""2"", ""6"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.34, 0.35, 0.36, 0.36, 0.3, 0.35, 0.39, 0.36, 0.33]",9,13.94,False,False
7,False,1,7,SOMEONE,"[""S"", ""O"", ""M"", ""E"", ""O"", ""N"", ""E""]",[],sequential,1,"[""4"", ""4"", ""5"", ""5"", ""0"", ""7"", ""2"", ""6"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.25, 0.25, 0.25, 0.26, 0.25, 0.25, 0.26, 0.25, 0.25]",9,13.07,False,False
8,False,1,8,EVERYONE,"[""E"", ""V"", ""E"", ""R"", ""Y"", ""O"", ""N"", ""E""]",[],sequential,1,"[""4"", ""1"", ""9"", ""9""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.34, 0.33, 0.29, 0.32]",4,6.08,True,False
9,False,2,1,BEFORE,"[""B"", ""E"", ""F"", ""O"", ""R"", ""E""]",[],sequential,1,"[""3"", ""3"", ""8"", ""2"", ""2"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 4]","[0.38, 0.36, 0.37, 0.39, 0.33, 0.4]",6,9.43,False,False
10,False,2,2,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[],sequential,1,"[""8"", ""7"", ""7"", ""2"", ""3"", ""4"", ""9"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 7]","[0.33, 0.36, 0.27, 0.34, 0.33, 0.4, 0.33, 0.32]",8,12.28,False,False
11,False,2,3,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[],sequential,2,"[""7"", ""1"", ""1"", ""6"", ""1"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.34, 0.31, 0.28, 0.31, 0.29, 0.29]",6,9.02,False,False
12,False,2,4,COMPANIES,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""I"", ""E"", ""S""]",[5],interrupted,1,"[""5"", ""9"", ""9"", ""2"", ""2"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.25, 0.27, 0.26, 0.28, 0.26, 0.26]",6,8.78,False,False
13,False,2,5,THOUGHT,"[""T"", ""H"", ""O"", ""U"", ""G"", ""H"", ""T""]",[],sequential,1,"[""4"", ""9"", ""0"", ""3"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.27, 0.26, 0.25, 0.3, 0.26]",5,7.34,False,False
14,False,2,6,POLITICAL,"[""P"", ""O"", ""L"", ""I"", ""T"", ""I"", ""C"", ""A"", ""L""]",[],sequential,2,"[""8"", ""8"", ""8"", ""5"", ""0"", ""5"", ""5"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.31, 0.31, 0.36, 0.32, 0.32, 0.31, 0.31, 0.35]",8,12.19,False,False
15,False,2,7,THINGS,"[""T"", ""H"", ""I"", ""N"", ""G"", ""S""]",[3],interrupted,2,"[""0"", ""0"", ""4"", ""0"", ""5"", ""0"", ""4"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.25, 0.25, 0.25, 0.26, 0.26, 0.27, 0.26, 0.25]",8,11.65,False,False
16,False,2,8,PLEASE,"[""P"", ""L"", ""E"", ""A"", ""S"", ""E""]",[],sequential,2,"[""1"", ""5"", ""5"", ""5"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.25, 0.25, 0.25, 0.25, 0.25]",5,7.25,True,False
17,False,3,1,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[6],interrupted,1,"[""6"", ""7"", ""7"", ""2"", ""8"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.28, 0.27, 0.28, 0.27, 0.31, 0.28]",6,8.89,False,False
18,False,3,2,PROBABLY,"[""P"", ""R"", ""O"", ""B"", ""A"", ""B"", ""L"", ""Y""]",[],sequential,1,"[""4"", ""0"", ""0"", ""9"", ""9"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.32, 0.3, 0.27, 0.33, 0.3, 0.35]",6,9.07,False,False
19,False,3,3,AROUND,"[""A"", ""R"", ""O"", ""U"", ""N"", ""D""]",[],sequential,2,"[""5"", ""2"", ""0"", ""7"", ""0"", ""1"", ""0"", ""9"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.28, 0.3, 0.29, 0.28, 0.27, 0.3, 0.3, 0.27, 0.28]",9,13.37,False,False
20,False,3,4,COMPANY,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""Y""]",[2],interrupted,1,"[""0"", ""0"", ""7"", ""6"", ""6"", ""3"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 4]","[0.29, 0.32, 0.37, 0.34, 0.34, 0.3, 0.34]",7,10.7,False,True
21,False,3,5,ANOTHER,"[""A"", ""N"", ""O"", ""T"", ""H"", ""E"", ""R""]",[3],interrupted,1,"[""7"", ""0"", ""8"", ""8"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.26, 0.26, 0.28, 0.27, 0.25]",5,7.32,False,False
22,False,3,6,HOWEVER,"[""H"", ""O"", ""W"", ""E"", ""V"", ""E"", ""R""]",[2],interrupted,1,"[""7"", ""2"", ""6"", ""0"", ""0"", ""8"", ""7"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.37, 0.38, 0.33, 0.31, 0.38, 0.34, 0.4, 0.39]",8,12.5,False,False
23,False,3,7,PRESIDENT,"[""P"", ""R"", ""E"", ""S"", ""I"", ""D"", ""E"", ""N"", ""T""]",[7],interrupted,2,"[""9"", ""7"", ""6"", ""7"", ""0"", ""3"", ""5"", ""3"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 7]","[0.29, 0.28, 0.25, 0.32, 0.28, 0.32, 0.27, 0.28, 0.3]",9,13.39,False,False
24,False,3,8,RESEARCH,"[""R"", ""E"", ""S"", ""E"", ""A"", ""R"", ""C"", ""H""]",[2],interrupted,2,"[""5"", ""0"", ""5"", ""1"", ""8"", ""3"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.33, 0.39, 0.38, 0.4, 0.29, 0.36, 0.37]",7,10.92,True,False
25,False,4,1,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[6],interrupted,2,"[""2"", ""0"", ""1"", ""5"", ""1"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.35, 0.38, 0.39, 0.36, 0.39, 0.4]",6,9.47,False,False
26,False,4,2,TOGETHER,"[""T"", ""O"", ""G"", ""E"", ""T"", ""H"", ""E"", ""R""]",[7],interrupted,2,"[""7"", ""2"", ""4"", ""6"", ""4"", ""7"", ""8"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.27, 0.27, 0.26, 0.32, 0.26, 0.28, 0.26, 0.26]",8,11.78,False,False
27,False,4,3,ALWAYS,"[""A"", ""L"", ""W"", ""A"", ""Y"", ""S""]",[5],interrupted,2,"[""5"", ""3"", ""0"", ""7"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.29, 0.32, 0.34, 0.29, 0.31]",5,7.55,False,False
28,False,4,4,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[5],interrupted,1,"[""2"", ""2"", ""6"", ""6"", ""0"", ""8"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.28, 0.26, 0.26, 0.26, 0.25, 0.26, 0.25]",7,10.22,False,False
29,False,4,5,ALREADY,"[""A"", ""L"", ""R"", ""E"", ""A"", ""D"", ""Y""]",[2],interrupted,2,"[""9"", ""6"", ""2"", ""3"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.39, 0.4, 0.37, 0.36, 0.37]",5,7.89,False,False
30,False,4,6,DURING,"[""D"", ""U"", ""R"", ""I"", ""N"", ""G""]",[],sequential,2,"[""8"", ""2"", ""8"", ""9"", ""2"", ""9"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.27, 0.27, 0.29, 0.31, 0.27, 0.27, 0.29]",7,10.37,False,False
31,False,4,7,IMPORTANT,"[""I"", ""M"", ""P"", ""O"", ""R"", ""T"", ""A"", ""N"", ""T""]",[4],interrupted,1,"[""0"", ""6"", ""6"", ""7"", ""7"", ""5"", ""2"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.4, 0.4, 0.4, 0.4, 0.37, 0.4, 0.35, 0.4]",8,12.72,False,False
32,False,4,8,AVAILABLE,"[""A"", ""V"", ""A"", ""I"", ""L"", ""A"", ""B"", ""L"", ""E""]",[],sequential,2,"[""3"", ""6"", ""3"", ""2"", ""7"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.33, 0.36, 0.37, 0.28, 0.4, 0.36]",6,9.3,True,False
33,False,5,1,FAMILY,"[""F"", ""A"", ""M"", ""I"", ""L"", ""Y""]",[],sequential,1,"[""6"", ""4"", ""3"", ""5"", ""5"", ""8"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.27, 0.34, 0.31, 0.32, 0.27, 0.28, 0.33]",7,10.52,False,False
34,False,5,2,EDUCATION,"[""E"", ""D"", ""U"", ""C"", ""A"", ""T"", ""I"", ""O"", ""N""]",[3],interrupted,2,"[""1"", ""3"", ""8"", ""9"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.3, 0.33, 0.3, 0.3, 0.32]",5,7.55,False,False
35,False,5,3,BEAUTIFUL,"[""B"", ""E"", ""A"", ""U"", ""T"", ""I"", ""F"", ""U"", ""L""]",[],sequential,2,"[""6"", ""6"", ""6"", ""2"", ""0"", ""9"", ""0"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.27, 0.25, 0.27, 0.27, 0.25, 0.26, 0.25, 0.25]",8,11.67,False,False
36,False,5,4,AGAINST,"[""A"", ""G"", ""A"", ""I"", ""N"", ""S"", ""T""]",[],sequential,1,"[""8"", ""8"", ""1"", ""9"", ""8"", ""8"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 5]","[0.39, 0.38, 0.36, 0.34, 0.31, 0.39, 0.37]",7,10.94,False,False
37,False,5,5,WITHOUT,"[""W"", ""I"", ""T"", ""H"", ""O"", ""U"", ""T""]",[6],interrupted,2,"[""6"", ""9"", ""6"", ""3"", ""0"", ""3"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.26, 0.28, 0.32, 0.28, 0.28, 0.29, 0.27]",7,10.38,False,False
38,False,5,6,QUESTION,"[""Q"", ""U"", ""E"", ""S"", ""T"", ""I"", ""O"", ""N""]",[],sequential,1,"[""0"", ""0"", ""3"", ""9""]","[1.2, 1.2, 1.2, 1.2]",[1],"[0.29, 0.33, 0.33, 0.35]",4,6.1,False,False
39,False,5,7,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[4],interrupted,2,"[""2"", ""2"", ""2"", ""5"", ""0"", ""4"", ""8"", ""4"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 7]","[0.29, 0.3, 0.26, 0.28, 0.3, 0.26, 0.3, 0.28, 0.28]",9,13.35,False,False
40,False,5,8,AMERICAN,"[""A"", ""M"", ""E"", ""R"", ""I"", ""C"", ""A"", ""N""]",[7],interrupted,1,"[""4"", ""4"", ""7"", ""4"", ""3"", ""8"", ""5"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 7]","[0.3, 0.34, 0.34, 0.31, 0.29, 0.32, 0.3, 0.31]",8,12.11,False,False
