trial,practice,block,trial_in_block,word,letters,interrupt_pos,interruption_condition,n_back,stim_list,stim_durations,match_positions,isi_times,num_stims,nback_total_duration,short_break,long_break
1,True,0,1,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[5],interrupted,2,"[""5"", ""1"", ""5"", ""9"", ""2"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.34, 0.36, 0.34, 0.35, 0.33, 0.33]",6,9.25,False,False
2,True,0,2,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,1,"[""8"", ""4"", ""3"", ""3"", ""6"", ""3"", ""1"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 7]","[0.37, 0.38, 0.36, 0.37, 0.39, 0.38, 0.4, 0.4]",8,12.65,False,False
3,True,0,3,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[7],interrupted,1,"[""4"", ""4"", ""9"", ""7""]","[1.2, 1.2, 1.2, 1.2]",[1],"[0.4, 0.4, 0.4, 0.4]",4,6.4,False,False
4,True,0,4,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[],sequential,2,"[""1"", ""7"", ""8"", ""7"", ""7"", ""2"", ""8"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 7]","[0.34, 0.34, 0.34, 0.4, 0.4, 0.36, 0.34, 0.39]",8,12.51,False,False
5,True,0,5,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[8],interrupted,1,"[""3"", ""3"", ""9"", ""9"", ""5"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.4, 0.39, 0.35, 0.38, 0.4, 0.39]",6,9.51,False,False
6,True,0,6,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[],sequential,1,"[""5"", ""2"", ""3"", ""3"", ""9"", ""9"", ""2"", ""4"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.3, 0.32, 0.3, 0.36, 0.33, 0.33, 0.27, 0.25, 0.28]",9,13.54,False,False
7,True,0,7,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[],sequential,2,"[""0"", ""5"", ""2"", ""2"", ""2"", ""4"", ""2"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.31, 0.32, 0.33, 0.38, 0.31, 0.34, 0.34, 0.31]",8,12.24,False,False
8,True,0,8,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[2],interrupted,2,"[""6"", ""4"", ""6"", ""6"", ""0"", ""1"", ""0"", ""3"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.35, 0.36, 0.38, 0.29, 0.33, 0.31, 0.32, 0.3, 0.36]",9,13.8,False,False
1,False,1,1,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[],sequential,1,"[""3"", ""5"", ""5"", ""8"", ""7"", ""1"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.27, 0.26, 0.26, 0.25, 0.25, 0.25, 0.25]",7,10.19,False,False
2,False,1,2,AROUND,"[""A"", ""R"", ""O"", ""U"", ""N"", ""D""]",[],sequential,1,"[""6"", ""6"", ""4"", ""6"", ""6"", ""1"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 4]","[0.38, 0.4, 0.33, 0.33, 0.39, 0.35, 0.4]",7,10.98,False,False
3,False,1,3,TOGETHER,"[""T"", ""O"", ""G"", ""E"", ""T"", ""H"", ""E"", ""R""]",[],sequential,2,"[""7"", ""3"", ""7"", ""0"", ""7"", ""5"", ""4"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.26, 0.26, 0.28, 0.27, 0.26, 0.27, 0.25, 0.26]",8,11.71,False,False
4,False,1,4,BEFORE,"[""B"", ""E"", ""F"", ""O"", ""R"", ""E""]",[5],interrupted,1,"[""5"", ""7"", ""4"", ""4"", ""8"", ""0"", ""5"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 7]","[0.26, 0.26, 0.27, 0.26, 0.26, 0.27, 0.26, 0.25]",8,11.69,False,False
5,False,1,5,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[],sequential,1,"[""6"", ""0"", ""2"", ""2"", ""4"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.25, 0.25, 0.27, 0.25, 0.26, 0.26]",6,8.74,False,False
6,False,1,6,AVAILABLE,"[""A"", ""V"", ""A"", ""I"", ""L"", ""A"", ""B"", ""L"", ""E""]",[],sequential,1,"[""9"", ""9"", ""5"", ""4"", ""7"", ""7"", ""1"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 5]","[0.28, 0.38, 0.34, 0.37, 0.4, 0.33, 0.38, 0.35]",8,12.43,False,False
7,False,1,7,THINGS,"[""T"", ""H"", ""I"", ""N"", ""G"", ""S""]",[],sequential,1,"[""7"", ""4"", ""4"", ""9"", ""9"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.26, 0.25, 0.26, 0.25, 0.26, 0.25]",6,8.73,False,False
8,False,1,8,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[3],interrupted,1,"[""0"", ""3"", ""3"", ""9"", ""3"", ""1"", ""0"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 7]","[0.4, 0.38, 0.39, 0.4, 0.4, 0.38, 0.31, 0.4]",8,12.66,True,False
9,False,2,1,PROBABLY,"[""P"", ""R"", ""O"", ""B"", ""A"", ""B"", ""L"", ""Y""]",[3],interrupted,2,"[""1"", ""6"", ""1"", ""7"", ""7"", ""5"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.3, 0.4, 0.34, 0.32, 0.38, 0.37, 0.36]",7,10.87,False,False
10,False,2,2,ALWAYS,"[""A"", ""L"", ""W"", ""A"", ""Y"", ""S""]",[3],interrupted,2,"[""5"", ""5"", ""2"", ""4"", ""2"", ""3"", ""6"", ""2"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 8]","[0.27, 0.29, 0.33, 0.31, 0.29, 0.28, 0.31, 0.32, 0.28]",9,13.48,False,False
