trial,practice,block,trial_in_block,word,letters,interrupt_pos,interruption_condition,n_back,stim_list,stim_durations,match_positions,isi_times,num_stims,nback_total_duration,short_break,long_break
22,False,3,6,AROUND,"[""A"", ""R"", ""O"", ""U"", ""N"", ""D""]",[],sequential,2,"[""5"", ""9"", ""5"", ""7"", ""0"", ""6"", ""4"", ""8"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 8]","[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.26, 0.26, 0.25]",9,13.07,False,False
23,False,3,7,RESEARCH,"[""R"", ""E"", ""S"", ""E"", ""A"", ""R"", ""C"", ""H""]",[],sequential,2,"[""7"", ""1"", ""6"", ""1""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.35, 0.38, 0.33, 0.3]",4,6.16,False,False
24,False,3,8,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,1,"[""5"", ""5"", ""3"", ""8"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[1],"[0.35, 0.33, 0.39, 0.39, 0.37]",5,7.83,True,False
25,False,4,1,COMPANY,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""Y""]",[],sequential,2,"[""7"", ""5"", ""3"", ""5"", ""1"", ""5"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.28, 0.37, 0.36, 0.35, 0.32, 0.3, 0.33]",7,10.71,False,False
26,False,4,2,AGAINST,"[""A"", ""G"", ""A"", ""I"", ""N"", ""S"", ""T""]",[6],interrupted,2,"[""3"", ""4"", ""3"", ""1"", ""3"", ""4"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.29, 0.36, 0.33, 0.3, 0.37, 0.4, 0.34]",7,10.79,False,False
27,False,4,3,FAMILY,"[""F"", ""A"", ""M"", ""I"", ""L"", ""Y""]",[],sequential,2,"[""0"", ""8"", ""0"", ""7"", ""3"", ""9"", ""8"", ""6"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 8]","[0.28, 0.29, 0.28, 0.27, 0.28, 0.31, 0.29, 0.26, 0.29]",9,13.35,False,False
28,False,4,4,PLEASE,"[""P"", ""L"", ""E"", ""A"", ""S"", ""E""]",[4],interrupted,1,"[""8"", ""0"", ""2"", ""5"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.33, 0.29, 0.29, 0.28, 0.29]",5,7.48,False,False
29,False,4,5,SOMEONE,"[""S"", ""O"", ""M"", ""E"", ""O"", ""N"", ""E""]",[],sequential,2,"[""4"", ""3"", ""3"", ""1"", ""3"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.4, 0.37, 0.4, 0.4, 0.4, 0.4]",6,9.57,False,False
30,False,4,6,ALREADY,"[""A"", ""L"", ""R"", ""E"", ""A"", ""D"", ""Y""]",[],sequential,1,"[""0"", ""8"", ""6"", ""2"", ""7"", ""7"", ""8"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.38, 0.35, 0.4, 0.4, 0.36, 0.34, 0.34, 0.37]",8,12.54,False,False
31,False,4,7,TOGETHER,"[""T"", ""O"", ""G"", ""E"", ""T"", ""H"", ""E"", ""R""]",[],sequential,1,"[""0"", ""6"", ""6"", ""7"", ""8"", ""2"", ""6"", ""4"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 8]","[0.27, 0.27, 0.27, 0.28, 0.27, 0.27, 0.26, 0.25, 0.26]",9,13.2,False,False
32,False,4,8,SOMETIMES,"[""S"", ""O"", ""M"", ""E"", ""T"", ""I"", ""M"", ""E"", ""S""]",[],sequential,2,"[""0"", ""1"", ""6"", ""4"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.36, 0.37, 0.36, 0.33, 0.29]",5,7.71,True,False
33,False,5,1,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[2],interrupted,1,"[""8"", ""6"", ""6"", ""4"", ""7"", ""7"", ""3"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.32, 0.27, 0.35, 0.33, 0.29, 0.27, 0.32, 0.29]",8,12.04,False,False
34,False,5,2,REMEMBER,"[""R"", ""E"", ""M"", ""E"", ""M"", ""B"", ""E"", ""R""]",[2],interrupted,2,"[""6"", ""3"", ""7"", ""3"", ""1"", ""0"", ""1"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.35, 0.4, 0.35, 0.37, 0.36, 0.33, 0.4, 0.38]",8,12.54,False,False
35,False,5,3,SECOND,"[""S"", ""E"", ""C"", ""O"", ""N"", ""D""]",[5],interrupted,2,"[""3"", ""3"", ""6"", ""3"", ""8"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.32, 0.37, 0.29, 0.35, 0.33, 0.32]",6,9.18,False,False
36,False,5,4,COMPANIES,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""I"", ""E"", ""S""]",[3],interrupted,1,"[""2"", ""1"", ""4"", ""1"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.31, 0.28, 0.3, 0.35, 0.28]",5,7.52,False,False
37,False,5,5,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[2],interrupted,2,"[""6"", ""0"", ""3"", ""5"", ""3"", ""9"", ""8"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.37, 0.32, 0.34, 0.32, 0.28, 0.28, 0.31, 0.28]",8,12.1,False,False
38,False,5,6,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[8],interrupted,2,"[""2"", ""6"", ""8"", ""8"", ""8"", ""4"", ""0"", ""0"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 8]","[0.34, 0.32, 0.32, 0.34, 0.33, 0.32, 0.35, 0.31, 0.31]",9,13.74,False,False
39,False,5,7,EVERYONE,"[""E"", ""V"", ""E"", ""R"", ""Y"", ""O"", ""N"", ""E""]",[2],interrupted,1,"[""6"", ""6"", ""3"", ""3"", ""0"", ""8"", ""6"", ""5"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.33, 0.33, 0.31, 0.32, 0.31, 0.31, 0.28, 0.32, 0.31]",9,13.62,False,False
40,False,5,8,ALWAYS,"[""A"", ""L"", ""W"", ""A"", ""Y"", ""S""]",[],sequential,1,"[""3"", ""8"", ""8"", ""6"", ""6"", ""3"", ""8"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.34, 0.29, 0.33, 0.33, 0.25, 0.3, 0.35, 0.36]",8,12.15,False,False
