trial,practice,block,trial_in_block,word,letters,interrupt_pos,interruption_condition,n_back,stim_list,stim_durations,match_positions,isi_times,num_stims,nback_total_duration,short_break,long_break
3,False,1,3,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[3],interrupted,1,"[""8"", ""0"", ""0"", ""5"", ""5"", ""0"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.27, 0.28, 0.26, 0.28, 0.28, 0.29, 0.27]",7,10.33,False,False
4,False,1,4,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[6],interrupted,1,"[""0"", ""8"", ""0"", ""0"", ""9"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.26, 0.25, 0.25, 0.25, 0.26, 0.26]",6,8.73,False,False
5,False,1,5,PLEASE,"[""P"", ""L"", ""E"", ""A"", ""S"", ""E""]",[5],interrupted,2,"[""4"", ""4"", ""4"", ""2""]","[1.2, 1.2, 1.2, 1.2]",[2],"[0.38, 0.36, 0.37, 0.37]",4,6.28,False,False
6,False,1,6,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[6],interrupted,2,"[""9"", ""2"", ""9"", ""1"", ""9"", ""3"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.25, 0.25, 0.27, 0.26, 0.25, 0.25, 0.25]",7,10.18,False,False
7,False,1,7,SOMETIMES,"[""S"", ""O"", ""M"", ""E"", ""T"", ""I"", ""M"", ""E"", ""S""]",[6],interrupted,2,"[""0"", ""0"", ""8"", ""0"", ""5"", ""0"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.38, 0.38, 0.3, 0.39, 0.39, 0.33, 0.36]",7,10.93,False,False
8,False,1,8,BEFORE,"[""B"", ""E"", ""F"", ""O"", ""R"", ""E""]",[],sequential,2,"[""8"", ""5"", ""8"", ""8"", ""7"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.28, 0.3, 0.29, 0.27, 0.31, 0.3]",6,8.95,True,False
9,False,2,1,PROBABLY,"[""P"", ""R"", ""O"", ""B"", ""A"", ""B"", ""L"", ""Y""]",[],sequential,1,"[""6"", ""6"", ""3"", ""3"", ""8"", ""3"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.4, 0.37, 0.37, 0.4, 0.4, 0.39, 0.38]",7,11.11,False,False
10,False,2,2,AMERICAN,"[""A"", ""M"", ""E"", ""R"", ""I"", ""C"", ""A"", ""N""]",[5],interrupted,1,"[""1"", ""8"", ""8"", ""1"", ""1"", ""7"", ""1"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.35, 0.31, 0.31, 0.37, 0.35, 0.27, 0.36, 0.28]",8,12.2,False,False
11,False,2,3,THINGS,"[""T"", ""H"", ""I"", ""N"", ""G"", ""S""]",[3],interrupted,1,"[""8"", ""5"", ""5"", ""4""]","[1.2, 1.2, 1.2, 1.2]",[2],"[0.29, 0.3, 0.3, 0.32]",4,6.01,False,False
12,False,2,4,POLITICAL,"[""P"", ""O"", ""L"", ""I"", ""T"", ""I"", ""C"", ""A"", ""L""]",[8],interrupted,2,"[""4"", ""0"", ""1"", ""3"", ""8"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[5],"[0.31, 0.33, 0.33, 0.37, 0.34, 0.36]",6,9.24,False,False
13,False,2,5,ANOTHER,"[""A"", ""N"", ""O"", ""T"", ""H"", ""E"", ""R""]",[],sequential,2,"[""7"", ""9"", ""2"", ""9"", ""1"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.25, 0.32, 0.27, 0.27, 0.31, 0.33]",6,8.95,False,False
14,False,2,6,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[],sequential,1,"[""7"", ""7"", ""1"", ""2"", ""2"", ""3"", ""7"", ""6"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 4]","[0.32, 0.34, 0.33, 0.37, 0.33, 0.35, 0.33, 0.37, 0.34]",9,13.88,False,False
15,False,2,7,COMPANY,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""Y""]",[4],interrupted,2,"[""0"", ""6"", ""9"", ""6"", ""6"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.31, 0.28, 0.26, 0.33, 0.29, 0.27]",6,8.94,False,False
16,False,2,8,TOGETHER,"[""T"", ""O"", ""G"", ""E"", ""T"", ""H"", ""E"", ""R""]",[],sequential,1,"[""7"", ""2"", ""2"", ""0"", ""4"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.4, 0.33, 0.4, 0.38, 0.39, 0.4]",6,9.5,True,False
17,False,3,1,AGAINST,"[""A"", ""G"", ""A"", ""I"", ""N"", ""S"", ""T""]",[5],interrupted,1,"[""4"", ""9"", ""9"", ""4"", ""3"", ""7"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.3, 0.29, 0.3, 0.3, 0.26, 0.3, 0.28]",7,10.43,False,False
18,False,3,2,ALWAYS,"[""A"", ""L"", ""W"", ""A"", ""Y"", ""S""]",[5],interrupted,2,"[""9"", ""6"", ""9"", ""7"", ""3"", ""5"", ""0"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 7]","[0.4, 0.38, 0.4, 0.37, 0.4, 0.4, 0.4, 0.38]",8,12.73,False,False
19,False,3,3,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[6],interrupted,2,"[""2"", ""7"", ""1"", ""4"", ""1"", ""7"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.39, 0.36, 0.35, 0.31, 0.31, 0.34, 0.35]",7,10.81,False,False
20,False,3,4,ALREADY,"[""A"", ""L"", ""R"", ""E"", ""A"", ""D"", ""Y""]",[],sequential,1,"[""5"", ""4"", ""7"", ""7"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.31, 0.32, 0.32, 0.37, 0.27]",5,7.59,False,True
21,False,3,5,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[],sequential,1,"[""5"", ""5"", ""6"", ""6"", ""4"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.34, 0.33, 0.39, 0.34, 0.36, 0.35]",6,9.31,False,False
22,False,3,6,EVERYONE,"[""E"", ""V"", ""E"", ""R"", ""Y"", ""O"", ""N"", ""E""]",[],sequential,1,"[""3"", ""3"", ""8"", ""6"", ""6"", ""7"", ""5"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 4]","[0.31, 0.27, 0.3, 0.3, 0.28, 0.29, 0.3, 0.27]",8,11.92,False,False
23,False,3,7,SECOND,"[""S"", ""E"", ""C"", ""O"", ""N"", ""D""]",[2],interrupted,1,"[""7"", ""1"", ""8"", ""1"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.25, 0.27, 0.3, 0.26, 0.29]",5,7.37,False,False
24,False,3,8,QUESTION,"[""Q"", ""U"", ""E"", ""S"", ""T"", ""I"", ""O"", ""N""]",[7],interrupted,2,"[""0"", ""6"", ""4"", ""5"", ""3"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[5],"[0.34, 0.29, 0.31, 0.36, 0.37, 0.34]",6,9.21,True,False
25,False,4,1,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[],sequential,2,"[""6"", ""9"", ""4"", ""9"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.25, 0.25, 0.26, 0.25, 0.29]",5,7.3,False,False
26,False,4,2,FAMILY,"[""F"", ""A"", ""M"", ""I"", ""L"", ""Y""]",[],sequential,1,"[""7"", ""7"", ""4"", ""1"", ""3"", ""7"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 6]","[0.26, 0.26, 0.26, 0.27, 0.27, 0.26, 0.26]",7,10.24,False,False
27,False,4,3,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[5],interrupted,1,"[""5"", ""5"", ""6"", ""6"", ""4"", ""2"", ""1"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.38, 0.36, 0.28, 0.33, 0.32, 0.31, 0.29, 0.36]",8,12.23,False,False
28,False,4,4,HOWEVER,"[""H"", ""O"", ""W"", ""E"", ""V"", ""E"", ""R""]",[],sequential,2,"[""3"", ""3"", ""3"", ""2"", ""3"", ""7"", ""4"", ""3"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.31, 0.34, 0.39, 0.33, 0.29, 0.28, 0.34, 0.32, 0.3]",9,13.7,False,False
29,False,4,5,COMPANIES,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""I"", ""E"", ""S""]",[3],interrupted,2,"[""6"", ""6"", ""6"", ""0"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.35, 0.39, 0.34, 0.36, 0.31]",5,7.75,False,False
30,False,4,6,DURING,"[""D"", ""U"", ""R"", ""I"", ""N"", ""G""]",[],sequential,1,"[""0"", ""6"", ""5"", ""0"", ""5"", ""5"", ""4"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.27, 0.28, 0.3, 0.29, 0.29, 0.32, 0.28, 0.3]",8,11.93,False,False
31,False,4,7,REMEMBER,"[""R"", ""E"", ""M"", ""E"", ""M"", ""B"", ""E"", ""R""]",[],sequential,1,"[""4"", ""9"", ""5"", ""5"", ""0"", ""0"", ""3"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.29, 0.33, 0.31, 0.28, 0.29, 0.28, 0.28, 0.32]",8,11.98,False,False
32,False,4,8,SOMEONE,"[""S"", ""O"", ""M"", ""E"", ""O"", ""N"", ""E""]",[],sequential,2,"[""7"", ""6"", ""2"", ""3"", ""2"", ""0"", ""6"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.38, 0.39, 0.39, 0.4, 0.39, 0.4, 0.4, 0.4]",8,12.75,True,False
33,False,5,1,AROUND,"[""A"", ""R"", ""O"", ""U"", ""N"", ""D""]",[],sequential,2,"[""9"", ""8"", ""7"", ""8"", ""3"", ""8"", ""0"", ""6"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.29, 0.33, 0.34, 0.28, 0.27, 0.27, 0.33, 0.34, 0.28]",9,13.53,False,False
34,False,5,2,CHILDREN,"[""C"", ""H"", ""I"", ""L"", ""D"", ""R"", ""E"", ""N""]",[7],interrupted,2,"[""9"", ""2"", ""9"", ""9"", ""9"", ""6"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.28, 0.25, 0.27, 0.26, 0.27, 0.28, 0.27]",7,10.28,False,False
35,False,5,3,THOUGHT,"[""T"", ""H"", ""O"", ""U"", ""G"", ""H"", ""T""]",[4],interrupted,1,"[""3"", ""8"", ""2"", ""3"", ""3"", ""8"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.4, 0.37, 0.4, 0.4, 0.4, 0.4, 0.4]",7,11.17,False,False
36,False,5,4,AVAILABLE,"[""A"", ""V"", ""A"", ""I"", ""L"", ""A"", ""B"", ""L"", ""E""]",[],sequential,1,"[""5"", ""7"", ""7"", ""6"", ""6"", ""3"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.38, 0.39, 0.33, 0.31, 0.4, 0.36, 0.35]",7,10.92,False,False
37,False,5,5,EDUCATION,"[""E"", ""D"", ""U"", ""C"", ""A"", ""T"", ""I"", ""O"", ""N""]",[],sequential,2,"[""9"", ""7"", ""9"", ""8"", ""1"", ""7"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.36, 0.32, 0.33, 0.4, 0.31, 0.38, 0.3]",7,10.8,False,False
38,False,5,6,PRESIDENT,"[""P"", ""R"", ""E"", ""S"", ""I"", ""D"", ""E"", ""N"", ""T""]",[4],interrupted,2,"[""3"", ""9"", ""1"", ""9"", ""9"", ""3"", ""9"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.34, 0.29, 0.34, 0.35, 0.3, 0.32, 0.35, 0.3]",8,12.19,False,False
39,False,5,7,IMPORTANT,"[""I"", ""M"", ""P"", ""O"", ""R"", ""T"", ""A"", ""N"", ""T""]",[],sequential,1,"[""8"", ""8"", ""7"", ""7"", ""8"", ""5"", ""9"", ""0"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.28, 0.26, 0.29, 0.28, 0.27, 0.28, 0.26, 0.29, 0.28]",9,13.29,False,False
40,False,5,8,RESEARCH,"[""R"", ""E"", ""S"", ""E"", ""A"", ""R"", ""C"", ""H""]",[4],interrupted,2,"[""4"", ""1"", ""4"", ""7"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.37, 0.35, 0.4, 0.4, 0.39]",5,7.91,False,False
