trial,practice,block,trial_in_block,word,letters,interrupt_pos,interruption_condition,n_back,stim_list,stim_durations,match_positions,isi_times,num_stims,nback_total_duration,short_break,long_break
3,False,1,3,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[4],interrupted,2,"[""8"", ""9"", ""6"", ""6"", ""6"", ""1"", ""4"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.34, 0.36, 0.36, 0.33, 0.38, 0.37, 0.36, 0.32]",8,12.42,False,False
4,False,1,4,IMPORTANT,"[""I"", ""M"", ""P"", ""O"", ""R"", ""T"", ""A"", ""N"", ""T""]",[],sequential,2,"[""3"", ""8"", ""3"", ""5"", ""8"", ""4"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.26, 0.26, 0.27, 0.26, 0.25, 0.25, 0.25]",7,10.2,False,False
5,False,1,5,THOUGHT,"[""T"", ""H"", ""O"", ""U"", ""G"", ""H"", ""T""]",[4],interrupted,1,"[""3"", ""3"", ""1"", ""9"", ""6"", ""5"", ""5"", ""4"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 6]","[0.3, 0.34, 0.31, 0.31, 0.29, 0.29, 0.31, 0.33, 0.28]",9,13.56,False,False
6,False,1,6,PRESIDENT,"[""P"", ""R"", ""E"", ""S"", ""I"", ""D"", ""E"", ""N"", ""T""]",[2],interrupted,2,"[""1"", ""8"", ""0"", ""8"", ""7"", ""8"", ""9"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.3, 0.26, 0.33, 0.32, 0.29, 0.27, 0.29, 0.28]",8,11.94,False,False
7,False,1,7,FAMILY,"[""F"", ""A"", ""M"", ""I"", ""L"", ""Y""]",[3],interrupted,2,"[""9"", ""9"", ""8"", ""1"", ""8"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.4, 0.39, 0.4, 0.39, 0.37, 0.4]",6,9.55,False,False
8,False,1,8,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,2,"[""0"", ""5"", ""3"", ""5""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.37, 0.4, 0.37, 0.39]",4,6.33,True,False
9,False,2,1,PLEASE,"[""P"", ""L"", ""E"", ""A"", ""S"", ""E""]",[],sequential,1,"[""4"", ""6"", ""6"", ""4"", ""2"", ""2"", ""6"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.36, 0.36, 0.32, 0.34, 0.38, 0.33, 0.35, 0.38]",8,12.42,False,False
10,False,2,2,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[6],interrupted,1,"[""5"", ""5"", ""3"", ""3"", ""6"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.29, 0.31, 0.29, 0.27, 0.3, 0.28]",6,8.94,False,False
11,False,2,3,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[6],interrupted,2,"[""2"", ""4"", ""0"", ""2"", ""1"", ""2"", ""8"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.39, 0.38, 0.38, 0.39, 0.37, 0.4, 0.4, 0.38]",8,12.69,False,False
12,False,2,4,RESEARCH,"[""R"", ""E"", ""S"", ""E"", ""A"", ""R"", ""C"", ""H""]",[],sequential,2,"[""9"", ""6"", ""9"", ""5"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.38, 0.4, 0.3, 0.39, 0.4]",5,7.87,False,False
13,False,2,5,ANOTHER,"[""A"", ""N"", ""O"", ""T"", ""H"", ""E"", ""R""]",[],sequential,2,"[""0"", ""9"", ""3"", ""7"", ""3"", ""3"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.3, 0.31, 0.31, 0.28, 0.32, 0.33, 0.33]",7,10.58,False,False
14,False,2,6,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,2,"[""4"", ""0"", ""4"", ""6"", ""7"", ""6"", ""9"", ""1"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.28, 0.25, 0.26, 0.25, 0.29, 0.28, 0.29, 0.29, 0.27]",9,13.26,False,False
15,False,2,7,POLITICAL,"[""P"", ""O"", ""L"", ""I"", ""T"", ""I"", ""C"", ""A"", ""L""]",[7],interrupted,2,"[""4"", ""7"", ""3"", ""7"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.29, 0.3, 0.3, 0.34, 0.29]",5,7.52,False,False
16,False,2,8,TOGETHER,"[""T"", ""O"", ""G"", ""E"", ""T"", ""H"", ""E"", ""R""]",[2],interrupted,2,"[""9"", ""3"", ""4"", ""3"", ""2"", ""3"", ""6"", ""7"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.32, 0.33, 0.35, 0.28, 0.4, 0.37, 0.35, 0.34, 0.35]",9,13.89,True,False
17,False,3,1,AROUND,"[""A"", ""R"", ""O"", ""U"", ""N"", ""D""]",[5],interrupted,2,"[""6"", ""7"", ""7"", ""7"", ""2"", ""4"", ""7"", ""1"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 8]","[0.33, 0.31, 0.32, 0.3, 0.34, 0.34, 0.32, 0.3, 0.28]",9,13.64,False,False
18,False,3,2,AGAINST,"[""A"", ""G"", ""A"", ""I"", ""N"", ""S"", ""T""]",[2],interrupted,1,"[""4"", ""1"", ""5"", ""5"", ""6"", ""7"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.4, 0.34, 0.37, 0.32, 0.31, 0.36, 0.4]",7,10.9,False,False
19,False,3,3,ALWAYS,"[""A"", ""L"", ""W"", ""A"", ""Y"", ""S""]",[],sequential,1,"[""3"", ""1"", ""7"", ""9"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.36, 0.3, 0.33, 0.33, 0.33]",5,7.65,False,False
20,False,3,4,SECOND,"[""S"", ""E"", ""C"", ""O"", ""N"", ""D""]",[],sequential,1,"[""7"", ""0"", ""1"", ""1"", ""8"", ""4"", ""4"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.39, 0.39, 0.36, 0.31, 0.34, 0.34, 0.37, 0.35]",8,12.45,False,True
21,False,3,5,EDUCATION,"[""E"", ""D"", ""U"", ""C"", ""A"", ""T"", ""I"", ""O"", ""N""]",[],sequential,1,"[""4"", ""4"", ""7"", ""4"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[1],"[0.29, 0.35, 0.31, 0.32, 0.32]",5,7.59,False,False
22,False,3,6,EVERYONE,"[""E"", ""V"", ""E"", ""R"", ""Y"", ""O"", ""N"", ""E""]",[],sequential,1,"[""4"", ""9"", ""5"", ""1"", ""1"", ""0"", ""3"", ""2"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 8]","[0.33, 0.35, 0.33, 0.29, 0.32, 0.3, 0.29, 0.28, 0.3]",9,13.59,False,False
23,False,3,7,BEFORE,"[""B"", ""E"", ""F"", ""O"", ""R"", ""E""]",[],sequential,1,"[""6"", ""5"", ""8"", ""8""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.38, 0.37, 0.38, 0.4]",4,6.33,False,False
24,False,3,8,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[],sequential,2,"[""4"", ""8"", ""5"", ""6"", ""5"", ""1"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.4, 0.4, 0.4, 0.4, 0.4, 0.37, 0.35]",7,11.12,True,False
25,False,4,1,SOMETIMES,"[""S"", ""O"", ""M"", ""E"", ""T"", ""I"", ""M"", ""E"", ""S""]",[2],interrupted,1,"[""3"", ""6"", ""6"", ""8""]","[1.2, 1.2, 1.2, 1.2]",[2],"[0.38, 0.4, 0.39, 0.32]",4,6.29,False,False
26,False,4,2,ALREADY,"[""A"", ""L"", ""R"", ""E"", ""A"", ""D"", ""Y""]",[6],interrupted,1,"[""6"", ""5"", ""0"", ""0"", ""8"", ""9"", ""8"", ""8"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 7]","[0.25, 0.25, 0.25, 0.25, 0.26, 0.26, 0.26, 0.26, 0.26]",9,13.1,False,False
27,False,4,3,HOWEVER,"[""H"", ""O"", ""W"", ""E"", ""V"", ""E"", ""R""]",[],sequential,2,"[""0"", ""2"", ""5"", ""2""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.39, 0.4, 0.37, 0.33]",4,6.29,False,False
28,False,4,4,DURING,"[""D"", ""U"", ""R"", ""I"", ""N"", ""G""]",[5],interrupted,1,"[""5"", ""5"", ""4"", ""4"", ""0"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.26, 0.27, 0.27, 0.27, 0.27, 0.26]",6,8.8,False,False
29,False,4,5,COMPANIES,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""I"", ""E"", ""S""]",[6],interrupted,1,"[""6"", ""6"", ""2"", ""6"", ""7"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 5]","[0.26, 0.29, 0.26, 0.29, 0.27, 0.28]",6,8.85,False,False
30,False,4,6,AVAILABLE,"[""A"", ""V"", ""A"", ""I"", ""L"", ""A"", ""B"", ""L"", ""E""]",[6],interrupted,1,"[""6"", ""1"", ""1"", ""6"", ""8"", ""8"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.38, 0.36, 0.32, 0.33, 0.4, 0.34, 0.33]",7,10.86,False,False
31,False,4,7,THINGS,"[""T"", ""H"", ""I"", ""N"", ""G"", ""S""]",[],sequential,2,"[""0"", ""9"", ""0"", ""8"", ""7"", ""4"", ""2"", ""4"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 7]","[0.34, 0.4, 0.3, 0.37, 0.29, 0.32, 0.33, 0.4, 0.4]",9,13.95,False,False
32,False,4,8,AMERICAN,"[""A"", ""M"", ""E"", ""R"", ""I"", ""C"", ""A"", ""N""]",[],sequential,2,"[""7"", ""0"", ""7"", ""2"", ""8"", ""8"", ""8"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.27, 0.26, 0.31, 0.28, 0.3, 0.29, 0.31, 0.29]",8,11.91,True,False
33,False,5,1,BEAUTIFUL,"[""B"", ""E"", ""A"", ""U"", ""T"", ""I"", ""F"", ""U"", ""L""]",[6],interrupted,1,"[""7"", ""7"", ""8"", ""9"", ""6"", ""6"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 5]","[0.36, 0.27, 0.33, 0.38, 0.35, 0.32, 0.32]",7,10.73,False,False
34,False,5,2,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[],sequential,1,"[""7"", ""3"", ""8"", ""8""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.37, 0.33, 0.4, 0.38]",4,6.28,False,False
35,False,5,3,WITHOUT,"[""W"", ""I"", ""T"", ""H"", ""O"", ""U"", ""T""]",[],sequential,1,"[""6"", ""7"", ""7"", ""5"", ""3"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.38, 0.38, 0.4, 0.37, 0.4, 0.35]",6,9.48,False,False
36,False,5,4,REMEMBER,"[""R"", ""E"", ""M"", ""E"", ""M"", ""B"", ""E"", ""R""]",[],sequential,2,"[""0"", ""1"", ""1"", ""9"", ""3"", ""9"", ""7"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.33, 0.37, 0.31, 0.37, 0.35, 0.33, 0.34, 0.37]",8,12.37,False,False
37,False,5,5,SOMEONE,"[""S"", ""O"", ""M"", ""E"", ""O"", ""N"", ""E""]",[3],interrupted,2,"[""3"", ""4"", ""9"", ""3"", ""9"", ""7"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.3, 0.29, 0.29, 0.25, 0.27, 0.28, 0.28]",7,10.36,False,False
38,False,5,6,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[],sequential,1,"[""4"", ""0"", ""4"", ""4"", ""1"", ""2"", ""2"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.32, 0.28, 0.35, 0.3, 0.34, 0.32, 0.32, 0.33]",8,12.16,False,False
39,False,5,7,PROBABLY,"[""P"", ""R"", ""O"", ""B"", ""A"", ""B"", ""L"", ""Y""]",[2],interrupted,1,"[""1"", ""8"", ""8"", ""3"", ""3"", ""0"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.37, 0.34, 0.38, 0.4, 0.33, 0.37, 0.38]",7,10.97,False,False
40,False,5,8,QUESTION,"[""Q"", ""U"", ""E"", ""S"", ""T"", ""I"", ""O"", ""N""]",[5],interrupted,2,"[""1"", ""3"", ""2"", ""3"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.31, 0.31, 0.3, 0.31, 0.35]",5,7.58,False,False
