GLOBAL_TRIAL_NUM,COND_trial,COND_practice,COND_block,COND_trial_in_block,COND_word,COND_letters,COND_interrupt_pos,COND_interruption_condition,COND_nback_level,COND_stim_list,COND_stim_durations,COND_match_positions,COND_isi_times,COND_num_stims,COND_nback_total_duration,COND_short_break,COND_long_break,OUT_experiment_phase,OUT_block_number,OUT_target_word,OUT_target_word_length,OUT_interruption_condition,OUT_interrupt_positions,OUT_resumption_lag,OUT_entered_text,OUT_typing_correct,OUT_time_on_primary_task,OUT_nback_hits,OUT_nback_misses,OUT_nback_false_alarms,OUT_nback_correct_rejections,OUT_nback_accuracy,OUT_time_estimate_seconds,OUT_actual_trial_duration,OUT_actual_trial_duration_sec,OUT_time_estimation_ratio,OUT_gender,OUT_age,OUT_normalized_absolute_error,OUT_estimation_direction,OUT_time_per_letter,OUT_typing_distance
1,1,False,1,1,HANDLE,"['H', 'A', 'N', 'D', 'L', 'E']",[],sequential,1,[],[],[],[],7,8400.0,False,False,main,1,HANDLE,6,sequential,[],,HANDLE,True,10.15,,,,,1.0,19.776,19550.0,19.55,1.0115601023017902,,,0.011560102301790234,1,1.6916666666666667,0
2,2,False,1,2,ANYTHING,"['A', 'N', 'Y', 'T', 'H', 'I', 'N', 'G']",[],sequential,1,[],[],[],[],8,9600.0,False,False,main,1,ANYTHING,8,sequential,[],,ANYTHING,True,12.750000000000002,,,,,1.0,22.848,23350.0,23.35,0.9785010706638114,,,0.02149892933618854,-1,1.5937500000000002,0
3,3,False,1,3,COMPUTER,"['C', 'O', 'M', 'P', 'U', 'T', 'E', 'R']",[],sequential,1,[],[],[],[],5,6000.0,False,False,main,1,COMPUTER,8,sequential,[],,COMPUTER,True,11.95,,,,,1.0,17.664000000000005,18950.0,18.95,0.9321372031662272,,,0.06786279683377279,-1,1.49375,0
4,4,False,1,4,UNDERSTAND,"['U', 'N', 'D', 'E', 'R', 'S', 'T', 'A', 'N', 'D']",[],sequential,1,[],[],[],[],4,4800.0,False,False,main,1,UNDERSTAND,10,sequential,[],,UNDERSTAND,True,16.0,,,,,1.0,19.584000000000003,21800.0,21.8,0.8983486238532111,,,0.10165137614678887,-1,1.6,0
5,5,False,1,5,COMPUTER,"['C', 'O', 'M', 'P', 'U', 'T', 'E', 'R']",[],sequential,1,[],[],[],[],4,4800.0,False,False,main,1,COMPUTER,8,sequential,[],,COMPUTER,True,15.899999999999999,,,,,1.0,21.696,21700.0,21.7,0.9998156682027651,,,0.00018433179723492088,-1,1.9874999999999998,0
6,6,False,1,6,ANOTHER,"['A', 'N', 'O', 'T', 'H', 'E', 'R']",[],sequential,1,[],[],[],[],8,9600.0,False,False,main,1,ANOTHER,7,sequential,[],,ANOTHER,True,10.1,,,,,1.0,19.008,20700.0,20.7,0.9182608695652174,,,0.08173913043478262,-1,1.4428571428571428,0
7,7,False,1,7,ANOTHER,"['A', 'N', 'O', 'T', 'H', 'E', 'R']",[],sequential,1,[],[],[],[],9,10800.0,False,False,main,1,ANOTHER,7,sequential,[],,ANOTHER,True,10.149999999999999,,,,,1.0,20.736,21950.0,21.95,0.9446924829157176,,,0.0553075170842824,-1,1.4499999999999997,0
8,8,False,1,8,IMPORTANT,"['I', 'M', 'P', 'O', 'R', 'T', 'A', 'N', 'T']",[],sequential,1,[],[],[],[],6,7250.0,False,False,main,1,IMPORTANT,9,sequential,[],,IMPORTANT,True,13.25,,,,,0.8333333333333334,20.16,21500.0,21.5,0.9376744186046512,,,0.06232558139534883,-1,1.4722222222222223,0
9,9,False,1,9,CHARACTER,"['C', 'H', 'A', 'R', 'A', 'C', 'T', 'E', 'R']",[],sequential,1,[],[],[],[],8,9600.0,False,False,main,1,CHARACTER,9,sequential,[],,CHARACTER,True,12.35,,,,,1.0,21.504000000000005,22950.0,22.95,0.9369934640522878,,,0.06300653594771218,-1,1.3722222222222222,0
10,10,False,1,10,FACTORY,"['F', 'A', 'C', 'T', 'O', 'R', 'Y']",[],sequential,1,[],[],[],[],6,7200.0,False,False,main,1,FACTORY,7,sequential,[],,FACTORY,True,9.8,,,,,1.0,16.32,18000.0,18.0,0.9066666666666667,,,0.09333333333333332,-1,1.4000000000000001,0
11,11,False,2,1,EXAMPLE,"['E', 'X', 'A', 'M', 'P', 'L', 'E']",[],sequential,2,[],[],[],[],5,6000.0,False,False,main,2,EXAMPLE,7,sequential,[],,EXAMPLE,True,12.05,,,,,1.0,17.664000000000005,19050.0,19.05,0.9272440944881892,,,0.0727559055118108,-1,1.7214285714285715,0
12,12,False,2,2,UNDERSTAND,"['U', 'N', 'D', 'E', 'R', 'S', 'T', 'A', 'N', 'D']",[],sequential,2,[],[],[],[],6,7200.0,False,False,main,2,UNDERSTAND,10,sequential,[],,UNDERSTAND,True,17.6,,,,,1.0,24.192000000000004,25800.0,25.8,0.9376744186046513,,,0.06232558139534872,-1,1.7600000000000002,0
13,13,False,2,3,TEMPLE,"['T', 'E', 'M', 'P', 'L', 'E']",[],sequential,2,[],[],[],[],6,7200.0,False,False,main,2,TEMPLE,6,sequential,[],,TEMPLE,True,9.7,,,,,1.0,15.744000000000002,17900.0,17.9,0.8795530726256985,,,0.12044692737430152,-1,1.6166666666666665,0
14,14,False,2,4,CANDLE,"['C', 'A', 'N', 'D', 'L', 'E']",[],sequential,2,[],[],[],[],7,8400.0,False,False,main,2,CANDLE,6,sequential,[],,CANDLE,True,11.450000000000001,,,,,1.0,19.2,20850.0,20.85,0.9208633093525179,,,0.0791366906474821,-1,1.9083333333333334,0
15,15,False,2,5,HANDLE,"['H', 'A', 'N', 'D', 'L', 'E']",[],sequential,2,[],[],[],[],5,6050.0,False,False,main,2,HANDLE,6,sequential,[],,HANDLE,True,9.899999999999999,,,,,1.0,13.632000000000001,16950.0,16.95,0.8042477876106195,,,0.19575221238938043,-1,1.6499999999999997,0
16,16,False,2,6,COMPUTER,"['C', 'O', 'M', 'P', 'U', 'T', 'E', 'R']",[],sequential,2,[],[],[],[],8,9600.0,False,False,main,2,COMPUTER,8,sequential,[],,COMPUTER,True,13.250000000000002,,,,,0.875,20.16,23850.0,23.85,0.8452830188679245,,,0.15471698113207552,-1,1.6562500000000002,0
17,17,False,2,7,COMPUTER,"['C', 'O', 'M', 'P', 'U', 'T', 'E', 'R']",[],sequential,2,[],[],[],[],8,9650.0,False,False,main,2,COMPUTER,8,sequential,[],,COMPUTER,True,12.35,,,,,1.0,19.008,23000.0,23.0,0.8264347826086956,,,0.1735652173913044,-1,1.54375,0
18,18,False,2,8,EXAMPLE,"['E', 'X', 'A', 'M', 'P', 'L', 'E']",[],sequential,2,[],[],[],[],9,10800.0,False,False,main,2,EXAMPLE,7,sequential,[],,EXAMPLE,True,14.3,,,,,1.0,23.04,26100.0,26.1,0.882758620689655,,,0.11724137931034491,-1,2.042857142857143,0
19,19,False,2,9,COMPUTER,"['C', 'O', 'M', 'P', 'U', 'T', 'E', 'R']",[],sequential,2,[],[],[],[],4,4850.0,False,False,main,2,COMPUTER,8,sequential,[],,COMPUTER,True,14.000000000000002,,,,,1.0,17.856,19850.0,19.85,0.8995465994962217,,,0.10045340050377832,-1,1.7500000000000002,0
20,20,False,2,10,HANDLE,"['H', 'A', 'N', 'D', 'L', 'E']",[],sequential,2,[],[],[],[],7,8450.0,False,False,main,2,HANDLE,6,sequential,[],,HANDLE,True,9.350000000000001,,,,,0.7142857142857143,16.896,18800.0,18.8,0.8987234042553192,,,0.10127659574468084,-1,1.5583333333333336,0
21,21,False,3,1,COMPUTER,"['C', 'O', 'M', 'P', 'U', 'T', 'E', 'R']",[np.int64(5)],interrupted,1,[],[],[],[],6,7200.0,False,False,main,3,COMPUTER,8,interrupted,[np.int64(5)],,COMPUTER,True,14.75,,,,,1.0,22.464000000000002,22950.0,22.95,0.9788235294117649,,,0.021176470588235168,-1,1.84375,0
22,22,False,3,2,BUNDLE,"['B', 'U', 'N', 'D', 'L', 'E']",[np.int64(2)],interrupted,1,[],[],[],[],5,6000.0,False,False,main,3,BUNDLE,6,interrupted,[np.int64(2)],,BUNDLE,True,10.0,,,,,1.0,15.936000000000002,17000.0,17.0,0.9374117647058825,,,0.06258823529411754,-1,1.6666666666666667,0
23,23,False,3,3,NOTEBOOK,"['N', 'O', 'T', 'E', 'B', 'O', 'O', 'K']",[np.int64(5)],interrupted,1,[],[],[],[],4,4800.0,False,False,main,3,NOTEBOOK,8,interrupted,[np.int64(5)],,NOTEBOOK,True,12.349999999999998,,,,,1.0,16.32,18150.0,18.15,0.8991735537190083,,,0.10082644628099165,-1,1.5437499999999997,0
24,24,False,3,4,TEMPLE,"['T', 'E', 'M', 'P', 'L', 'E']",[np.int64(4)],interrupted,1,[],[],[],[],6,7200.0,False,False,main,3,TEMPLE,6,interrupted,[np.int64(4)],,TEMPLE,True,10.55,,,,,1.0,18.24,18750.0,18.75,0.9727999999999999,,,0.027200000000000082,-1,1.7583333333333335,0
25,25,False,3,5,ANOTHER,"['A', 'N', 'O', 'T', 'H', 'E', 'R']",[np.int64(2)],interrupted,1,[],[],[],[],6,7200.0,False,False,main,3,ANOTHER,7,interrupted,[np.int64(2)],,ANOTHER,True,11.2,,,,,1.0,17.856,19400.0,19.4,0.9204123711340207,,,0.07958762886597923,-1,1.5999999999999999,0
26,26,False,3,6,IMPORTANT,"['I', 'M', 'P', 'O', 'R', 'T', 'A', 'N', 'T']",[np.int64(6)],interrupted,1,[],[],[],[],6,7200.0,False,False,main,3,IMPORTANT,9,interrupted,[np.int64(6)],,IMPORTANT,True,13.45,,,,,1.0,19.584000000000003,21650.0,21.65,0.9045727482678986,,,0.09542725173210141,-1,1.4944444444444445,0
27,27,False,3,7,UNDERSTAND,"['U', 'N', 'D', 'E', 'R', 'S', 'T', 'A', 'N', 'D']",[np.int64(5)],interrupted,1,[],[],[],[],4,4800.0,False,False,main,3,UNDERSTAND,10,interrupted,[np.int64(5)],,UNDERSTAND,True,15.8,,,,,1.0,19.968,21600.0,21.6,0.9244444444444444,,,0.07555555555555561,-1,1.58,0
