GLOBAL_TRIAL_NUM,COND_trial,COND_practice,COND_block,COND_trial_in_block,COND_word,COND_letters,COND_interrupt_pos,COND_interruption_condition,COND_nback_level,COND_stim_list,COND_stim_durations,COND_match_positions,COND_isi_times,COND_num_stims,COND_nback_total_duration,COND_short_break,COND_long_break,OUT_experiment_phase,OUT_block_number,OUT_target_word,OUT_target_word_length,OUT_interruption_condition,OUT_interrupt_positions,OUT_resumption_lag,OUT_entered_text,OUT_typing_correct,OUT_time_on_primary_task,OUT_nback_hits,OUT_nback_misses,OUT_nback_false_alarms,OUT_nback_correct_rejections,OUT_nback_accuracy,OUT_time_estimate_seconds,OUT_actual_trial_duration,OUT_actual_trial_duration_sec,OUT_time_estimation_ratio,OUT_gender,OUT_age,OUT_normalized_absolute_error,OUT_estimation_direction,OUT_time_per_letter,OUT_typing_distance
441,441,False,1,1,DIAMETERS,"['D', 'I', 'A', 'M', 'E', 'T', 'E', 'R', 'S']",[],sequential,1,[],[],[],[],6,7200.0,False,False,main,1,DIAMETERS,9,sequential,[],,DIAMETERS,True,13.3,,,,,1.0,20.16,21500.0,21.5,0.9376744186046512,,,0.06232558139534883,-1,1.4777777777777779,0
442,442,False,1,2,HANDLE,"['H', 'A', 'N', 'D', 'L', 'E']",[],sequential,1,[],[],[],[],5,6000.0,False,False,main,1,HANDLE,6,sequential,[],,HANDLE,True,8.95,,,,,1.0,14.208,15950.0,15.95,0.8907836990595612,,,0.10921630094043883,-1,1.4916666666666665,0
443,443,False,1,3,TEMPLE,"['T', 'E', 'M', 'P', 'L', 'E']",[],sequential,1,[],[],[],[],5,6000.0,False,False,main,1,TEMPLE,6,sequential,[],,TEMPLE,True,10.3,,,,,1.0,16.32,17300.0,17.3,0.9433526011560693,,,0.056647398843930656,-1,1.7166666666666668,0
444,444,False,1,4,ANOTHER,"['A', 'N', 'O', 'T', 'H', 'E', 'R']",[],sequential,1,[],[],[],[],5,6000.0,False,False,main,1,ANOTHER,7,sequential,[],,ANOTHER,True,11.399999999999999,,,,,1.0,17.088,18400.0,18.4,0.9286956521739131,,,0.07130434782608683,-1,1.6285714285714283,0
445,445,False,1,5,ELEPHANT,"['E', 'L', 'E', 'P', 'H', 'A', 'N', 'T']",[],sequential,1,[],[],[],[],6,7200.0,False,False,main,1,ELEPHANT,8,sequential,[],,ELEPHANT,True,12.25,,,,,1.0,19.392000000000003,20450.0,20.45,0.9482640586797068,,,0.051735941320293216,-1,1.53125,0
446,446,False,1,6,FOREVER,"['F', 'O', 'R', 'E', 'V', 'E', 'R']",[],sequential,1,[],[],[],[],7,8400.0,False,False,main,1,FOREVER,7,sequential,[],,FOREVER,True,10.9,,,,,1.0,18.624000000000002,20300.0,20.3,0.9174384236453202,,,0.08256157635467971,-1,1.5571428571428572,0
447,447,False,1,7,IMPORTANT,"['I', 'M', 'P', 'O', 'R', 'T', 'A', 'N', 'T']",[],sequential,1,[],[],[],[],6,7250.0,False,False,main,1,IMPORTANT,9,sequential,[],,IMPORTANT,True,14.100000000000001,,,,,1.0,20.736,22350.0,22.35,0.9277852348993288,,,0.07221476510067117,-1,1.5666666666666669,0
448,448,False,1,8,ELEPHANT,"['E', 'L', 'E', 'P', 'H', 'A', 'N', 'T']",[],sequential,1,[],[],[],[],4,4800.0,False,False,main,1,ELEPHANT,8,sequential,[],,ELEPHANT,True,13.399999999999999,,,,,1.0,18.816,19200.0,19.2,0.98,,,0.020000000000000018,-1,1.6749999999999998,0
449,449,False,1,9,UNDERSTAND,"['U', 'N', 'D', 'E', 'R', 'S', 'T', 'A', 'N', 'D']",[],sequential,1,[],[],[],[],7,8400.0,False,False,main,1,UNDERSTAND,10,sequential,[],,UNDERSTAND,True,14.85,,,,,1.0,22.848,24250.0,24.25,0.9421855670103092,,,0.057814432989690766,-1,1.4849999999999999,0
450,450,False,1,10,NOTEWORTHY,"['N', 'O', 'T', 'E', 'W', 'O', 'R', 'T', 'H', 'Y']",[],sequential,1,[],[],[],[],9,10800.0,False,False,main,1,NOTEWORTHY,10,sequential,[],,NOTEWORTHY,True,17.599999999999998,,,,,1.0,28.608,29400.0,29.4,0.9730612244897959,,,0.026938775510204016,-1,1.7599999999999998,0
451,451,False,2,1,HOMEMADE,"['H', 'O', 'M', 'E', 'M', 'A', 'D', 'E']",[],sequential,2,[],[],[],[],7,8500.0,False,False,main,2,HOMEMADE,8,sequential,[],,HOMEMADE,True,13.7,,,,,0.8571428571428571,20.928,23200.0,23.2,0.9020689655172415,,,0.09793103448275856,-1,1.7125,0
452,452,False,2,2,HOMEMADE,"['H', 'O', 'M', 'E', 'M', 'A', 'D', 'E']",[],sequential,2,[],[],[],[],8,9650.0,False,False,main,2,HOMEMADE,8,sequential,[],,HOMEMADE,True,13.749999999999998,,,,,0.875,21.888,24400.0,24.4,0.897049180327869,,,0.10295081967213103,-1,1.7187499999999998,0
453,453,False,2,3,NOTEWORTHY,"['N', 'O', 'T', 'E', 'W', 'O', 'R', 'T', 'H', 'Y']",[],sequential,2,[],[],[],[],7,8450.0,False,False,main,2,NOTEWORTHY,10,sequential,[],,NOTEWORTHY,True,16.75,,,,,0.8571428571428571,23.616,26200.0,26.2,0.9013740458015267,,,0.09862595419847327,-1,1.675,0
