GLOBAL_TRIAL_NUM,COND_trial,COND_practice,COND_block,COND_trial_in_block,COND_word,COND_letters,COND_interrupt_pos,COND_interruption_condition,COND_nback_level,COND_stim_list,COND_stim_durations,COND_match_positions,COND_isi_times,COND_num_stims,COND_nback_total_duration,COND_short_break,COND_long_break,OUT_experiment_phase,OUT_block_number,OUT_target_word,OUT_target_word_length,OUT_interruption_condition,OUT_interrupt_positions,OUT_resumption_lag,OUT_entered_text,OUT_typing_correct,OUT_time_on_primary_task,OUT_nback_hits,OUT_nback_misses,OUT_nback_false_alarms,OUT_nback_correct_rejections,OUT_nback_accuracy,OUT_time_estimate_seconds,OUT_actual_trial_duration,OUT_actual_trial_duration_sec,OUT_time_estimation_ratio,OUT_gender,OUT_age,OUT_normalized_absolute_error,OUT_estimation_direction,OUT_time_per_letter,OUT_typing_distance
681,681,False,1,1,ANYTHING,"['A', 'N', 'Y', 'T', 'H', 'I', 'N', 'G']",[],sequential,1,[],[],[],[],8,9600.0,False,False,main,1,ANYTHING,8,sequential,[],,ANYTHING,True,13.549999999999999,,,,,0.875,22.464000000000002,24150.0,24.15,0.9301863354037269,,,0.06981366459627315,-1,1.6937499999999999,0
682,682,False,1,2,HANDLE,"['H', 'A', 'N', 'D', 'L', 'E']",[],sequential,1,[],[],[],[],4,4800.0,False,False,main,1,HANDLE,6,sequential,[],,HANDLE,True,9.55,,,,,1.0,15.552,15350.0,15.35,1.0131596091205213,,,0.01315960912052117,1,1.5916666666666668,0
683,683,False,1,3,NOTEBOOK,"['N', 'O', 'T', 'E', 'B', 'O', 'O', 'K']",[],sequential,1,[],[],[],[],8,9650.0,False,False,main,1,NOTEBOOK,8,sequential,[],,NOTEBOOK,True,11.950000000000001,,,,,1.0,21.696,22600.0,22.6,0.96,,,0.039999999999999994,-1,1.4937500000000001,0
684,684,False,1,4,ELEPHANT,"['E', 'L', 'E', 'P', 'H', 'A', 'N', 'T']",[],sequential,1,[],[],[],[],6,7200.0,False,False,main,1,ELEPHANT,8,sequential,[],,ELEPHANT,True,13.05,,,,,1.0,20.928,21250.0,21.25,0.9848470588235294,,,0.01515294117647055,-1,1.63125,0
685,685,False,1,5,FACTORY,"['F', 'A', 'C', 'T', 'O', 'R', 'Y']",[],sequential,1,[],[],[],[],8,9600.0,False,False,main,1,FACTORY,7,sequential,[],,FACTORY,True,11.950000000000001,,,,,1.0,21.504000000000005,22550.0,22.55,0.9536141906873616,,,0.046385809312638394,-1,1.7071428571428573,0
686,686,False,1,6,CANDLE,"['C', 'A', 'N', 'D', 'L', 'E']",[],sequential,1,[],[],[],[],7,8400.0,False,False,main,1,CANDLE,6,sequential,[],,CANDLE,True,10.799999999999999,,,,,1.0,19.008,20200.0,20.2,0.9409900990099009,,,0.05900990099009902,-1,1.7999999999999998,0
687,687,False,1,7,NOTEBOOK,"['N', 'O', 'T', 'E', 'B', 'O', 'O', 'K']",[],sequential,1,[],[],[],[],7,8400.0,False,False,main,1,NOTEBOOK,8,sequential,[],,NOTEBOOK,True,13.200000000000001,,,,,1.0,21.12,22600.0,22.6,0.9345132743362832,,,0.06548672566371683,-1,1.6500000000000001,0
688,688,False,1,8,DIAMETERS,"['D', 'I', 'A', 'M', 'E', 'T', 'E', 'R', 'S']",[],sequential,1,[],[],[],[],5,6000.0,False,False,main,1,DIAMETERS,9,sequential,[],,DIAMETERS,True,13.2,,,,,1.0,18.432000000000002,20200.0,20.2,0.9124752475247526,,,0.08752475247524738,-1,1.4666666666666666,0
689,689,False,1,9,NOTEBOOK,"['N', 'O', 'T', 'E', 'B', 'O', 'O', 'K']",[],sequential,1,[],[],[],[],7,8400.0,False,False,main,1,NOTEBOOK,8,sequential,[],,NOTEBOOK,True,13.450000000000001,,,,,1.0,22.272000000000002,22850.0,22.85,0.9747045951859956,,,0.025295404814004347,-1,1.6812500000000001,0
690,690,False,1,10,CANDLE,"['C', 'A', 'N', 'D', 'L', 'E']",[],sequential,1,[],[],[],[],8,9600.0,False,False,main,1,CANDLE,6,sequential,[],,CANDLE,True,9.35,,,,,1.0,18.048,19950.0,19.95,0.9046616541353383,,,0.09533834586466171,-1,1.5583333333333333,0
