trial,practice,block,trial_in_block,word,letters,interrupt_pos,interruption_condition,n_back,stim_list,stim_durations,match_positions,isi_times,num_stims,nback_total_duration,short_break,long_break
5,False,1,5,COMPANY,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""Y""]",[5],interrupted,2,"[""4"", ""2"", ""7"", ""4"", ""4"", ""8"", ""4"", ""6"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[6, 8]","[0.3, 0.28, 0.32, 0.29, 0.28, 0.32, 0.27, 0.28, 0.29]",9,13.43,False,False
6,False,1,6,BEFORE,"[""B"", ""E"", ""F"", ""O"", ""R"", ""E""]",[],sequential,2,"[""1"", ""1"", ""8"", ""1"", ""9"", ""1"", ""1"", ""2"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.36, 0.3, 0.39, 0.33, 0.36, 0.34, 0.38, 0.31, 0.34]",9,13.91,False,False
7,False,1,7,POLITICAL,"[""P"", ""O"", ""L"", ""I"", ""T"", ""I"", ""C"", ""A"", ""L""]",[8],interrupted,1,"[""7"", ""1"", ""2"", ""2"", ""9"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.25, 0.27, 0.26, 0.29, 0.28, 0.29]",6,8.84,False,False
8,False,1,8,WITHOUT,"[""W"", ""I"", ""T"", ""H"", ""O"", ""U"", ""T""]",[3],interrupted,1,"[""1"", ""1"", ""7"", ""7"", ""3"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.39, 0.39, 0.39, 0.4, 0.35, 0.4]",6,9.52,True,False
9,False,2,1,AVAILABLE,"[""A"", ""V"", ""A"", ""I"", ""L"", ""A"", ""B"", ""L"", ""E""]",[],sequential,1,"[""2"", ""0"", ""1"", ""8"", ""5"", ""5"", ""0"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.25, 0.25, 0.27, 0.26, 0.25, 0.27, 0.25, 0.25]",8,11.65,False,False
10,False,2,2,DURING,"[""D"", ""U"", ""R"", ""I"", ""N"", ""G""]",[],sequential,2,"[""3"", ""5"", ""3"", ""2"", ""2"", ""0"", ""0"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 7]","[0.29, 0.29, 0.27, 0.29, 0.29, 0.27, 0.27, 0.26]",8,11.83,False,False
11,False,2,3,THOUGHT,"[""T"", ""H"", ""O"", ""U"", ""G"", ""H"", ""T""]",[5],interrupted,2,"[""6"", ""1"", ""1"", ""5"", ""4"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[5],"[0.3, 0.28, 0.33, 0.28, 0.3, 0.29]",6,8.98,False,False
12,False,2,4,FAMILY,"[""F"", ""A"", ""M"", ""I"", ""L"", ""Y""]",[3],interrupted,1,"[""4"", ""3"", ""8"", ""8"", ""0"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.33, 0.34, 0.36, 0.37, 0.32, 0.35]",6,9.27,False,False
13,False,2,5,IMPORTANT,"[""I"", ""M"", ""P"", ""O"", ""R"", ""T"", ""A"", ""N"", ""T""]",[],sequential,1,"[""5"", ""8"", ""8"", ""5""]","[1.2, 1.2, 1.2, 1.2]",[2],"[0.39, 0.4, 0.4, 0.4]",4,6.39,False,False
14,False,2,6,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[6],interrupted,2,"[""3"", ""5"", ""1"", ""1"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.36, 0.36, 0.34, 0.32, 0.36]",5,7.74,False,False
15,False,2,7,AROUND,"[""A"", ""R"", ""O"", ""U"", ""N"", ""D""]",[4],interrupted,2,"[""3"", ""0"", ""3"", ""4""]","[1.2, 1.2, 1.2, 1.2]",[2],"[0.32, 0.38, 0.32, 0.34]",4,6.16,False,False
16,False,2,8,SOMEONE,"[""S"", ""O"", ""M"", ""E"", ""O"", ""N"", ""E""]",[],sequential,2,"[""1"", ""4"", ""8"", ""2"", ""7"", ""2"", ""8"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.26, 0.27, 0.27, 0.26, 0.29, 0.27, 0.25, 0.27]",8,11.74,True,False
17,False,3,1,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[],sequential,2,"[""2"", ""6"", ""2"", ""3"", ""0"", ""5"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.4, 0.4, 0.4, 0.4, 0.4, 0.39, 0.4]",7,11.19,False,False
18,False,3,2,QUESTION,"[""Q"", ""U"", ""E"", ""S"", ""T"", ""I"", ""O"", ""N""]",[],sequential,1,"[""9"", ""6"", ""3"", ""0"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.27, 0.27, 0.25, 0.28, 0.27]",5,7.34,False,False
19,False,3,3,COMPANIES,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""I"", ""E"", ""S""]",[],sequential,1,"[""7"", ""8"", ""8"", ""1"", ""8"", ""8"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.25, 0.27, 0.28, 0.31, 0.27, 0.28, 0.3]",7,10.36,False,False
20,False,3,4,SECOND,"[""S"", ""E"", ""C"", ""O"", ""N"", ""D""]",[4],interrupted,1,"[""2"", ""6"", ""7"", ""7"", ""4"", ""7"", ""7"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.29, 0.32, 0.35, 0.4, 0.34, 0.4, 0.37, 0.4]",8,12.47,False,True
21,False,3,5,CHILDREN,"[""C"", ""H"", ""I"", ""L"", ""D"", ""R"", ""E"", ""N""]",[],sequential,2,"[""9"", ""4"", ""4"", ""3"", ""4"", ""7"", ""5"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.31, 0.32, 0.33, 0.34, 0.31, 0.31, 0.33, 0.31]",8,12.16,False,False
22,False,3,6,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[2],interrupted,1,"[""7"", ""7"", ""2"", ""0"", ""6"", ""4"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 6]","[0.33, 0.33, 0.34, 0.34, 0.32, 0.32, 0.34]",7,10.72,False,False
23,False,3,7,EDUCATION,"[""E"", ""D"", ""U"", ""C"", ""A"", ""T"", ""I"", ""O"", ""N""]",[],sequential,2,"[""3"", ""4"", ""3"", ""0"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.4, 0.39, 0.4, 0.4, 0.38]",5,7.97,False,False
24,False,3,8,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[5],interrupted,1,"[""6"", ""1"", ""1"", ""7"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.25, 0.25, 0.25, 0.26, 0.25]",5,7.26,True,False
25,False,4,1,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[],sequential,1,"[""2"", ""4"", ""4"", ""8"", ""4"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.36, 0.33, 0.4, 0.4, 0.39, 0.36]",6,9.44,False,False
26,False,4,2,ALREADY,"[""A"", ""L"", ""R"", ""E"", ""A"", ""D"", ""Y""]",[6],interrupted,1,"[""7"", ""5"", ""0"", ""9"", ""9"", ""8"", ""9"", ""9"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.26, 0.26, 0.26, 0.25, 0.26, 0.25, 0.27, 0.27, 0.25]",9,13.13,False,False
27,False,4,3,HOWEVER,"[""H"", ""O"", ""W"", ""E"", ""V"", ""E"", ""R""]",[],sequential,2,"[""7"", ""7"", ""8"", ""7"", ""0"", ""8"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.27, 0.27, 0.26, 0.27, 0.29, 0.3, 0.27]",7,10.33,False,False
28,False,4,4,RESEARCH,"[""R"", ""E"", ""S"", ""E"", ""A"", ""R"", ""C"", ""H""]",[],sequential,2,"[""0"", ""2"", ""6"", ""2"", ""3"", ""7"", ""2"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 7]","[0.29, 0.29, 0.27, 0.31, 0.29, 0.26, 0.26, 0.3]",8,11.87,False,False
29,False,4,5,PRESIDENT,"[""P"", ""R"", ""E"", ""S"", ""I"", ""D"", ""E"", ""N"", ""T""]",[],sequential,1,"[""4"", ""4"", ""2"", ""9"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[1],"[0.38, 0.34, 0.4, 0.4, 0.39]",5,7.91,False,False
30,False,4,6,ANOTHER,"[""A"", ""N"", ""O"", ""T"", ""H"", ""E"", ""R""]",[2],interrupted,1,"[""3"", ""3"", ""1"", ""1"", ""3"", ""1"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.29, 0.28, 0.26, 0.31, 0.32, 0.27, 0.3]",7,10.43,False,False
31,False,4,7,THINGS,"[""T"", ""H"", ""I"", ""N"", ""G"", ""S""]",[3],interrupted,1,"[""9"", ""5"", ""0"", ""7"", ""9"", ""9"", ""7"", ""4"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 8]","[0.32, 0.34, 0.34, 0.38, 0.33, 0.29, 0.32, 0.33, 0.3]",9,13.75,False,False
32,False,4,8,PLEASE,"[""P"", ""L"", ""E"", ""A"", ""S"", ""E""]",[],sequential,2,"[""0"", ""4"", ""0"", ""6"", ""5"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.29, 0.26, 0.3, 0.27, 0.29, 0.34]",6,8.95,True,False
33,False,5,1,AGAINST,"[""A"", ""G"", ""A"", ""I"", ""N"", ""S"", ""T""]",[],sequential,2,"[""4"", ""8"", ""4"", ""1"", ""3"", ""7"", ""0"", ""4"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 8]","[0.3, 0.3, 0.27, 0.27, 0.3, 0.35, 0.3, 0.29, 0.3]",9,13.48,False,False
34,False,5,2,ALWAYS,"[""A"", ""L"", ""W"", ""A"", ""Y"", ""S""]",[2],interrupted,2,"[""6"", ""9"", ""6"", ""6"", ""2"", ""6"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.39, 0.33, 0.32, 0.34, 0.32, 0.39, 0.4]",7,10.89,False,False
35,False,5,3,AMERICAN,"[""A"", ""M"", ""E"", ""R"", ""I"", ""C"", ""A"", ""N""]",[],sequential,1,"[""6"", ""3"", ""4"", ""6"", ""6"", ""9"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.27, 0.35, 0.28, 0.31, 0.3, 0.3, 0.3]",7,10.51,False,False
36,False,5,4,PROBABLY,"[""P"", ""R"", ""O"", ""B"", ""A"", ""B"", ""L"", ""Y""]",[2],interrupted,1,"[""5"", ""7"", ""6"", ""6"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.3, 0.31, 0.38, 0.37, 0.38]",5,7.74,False,False
37,False,5,5,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[],sequential,1,"[""8"", ""2"", ""3"", ""2"", ""2"", ""1"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.33, 0.4, 0.38, 0.33, 0.4, 0.34, 0.4]",7,10.98,False,False
38,False,5,6,BEAUTIFUL,"[""B"", ""E"", ""A"", ""U"", ""T"", ""I"", ""F"", ""U"", ""L""]",[4],interrupted,2,"[""7"", ""8"", ""6"", ""6"", ""8"", ""6"", ""5"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.4, 0.4, 0.4, 0.4, 0.4, 0.39, 0.4, 0.34]",8,12.73,False,False
39,False,5,7,SOMETIMES,"[""S"", ""O"", ""M"", ""E"", ""T"", ""I"", ""M"", ""E"", ""S""]",[2],interrupted,1,"[""4"", ""4"", ""1"", ""1"", ""7"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.4, 0.4, 0.37, 0.39, 0.4, 0.4]",6,9.56,False,False
40,False,5,8,REMEMBER,"[""R"", ""E"", ""M"", ""E"", ""M"", ""B"", ""E"", ""R""]",[3],interrupted,2,"[""1"", ""1"", ""5"", ""3"", ""5"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.31, 0.31, 0.31, 0.28, 0.3, 0.28]",6,8.99,False,False
