trial,practice,block,trial_in_block,word,letters,interrupt_pos,interruption_condition,n_back,stim_list,stim_durations,match_positions,isi_times,num_stims,nback_total_duration,short_break,long_break
10,False,2,2,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[5],interrupted,1,"[""2"", ""7"", ""6"", ""3"", ""7"", ""7"", ""0"", ""0"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.3, 0.32, 0.28, 0.34, 0.34, 0.33, 0.3, 0.29, 0.3]",9,13.6,False,False
11,False,2,3,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[],sequential,1,"[""1"", ""1"", ""4"", ""9"", ""1"", ""3"", ""7"", ""7"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 7]","[0.31, 0.36, 0.36, 0.38, 0.3, 0.3, 0.39, 0.27, 0.3]",9,13.77,False,False
12,False,2,4,BEAUTIFUL,"[""B"", ""E"", ""A"", ""U"", ""T"", ""I"", ""F"", ""U"", ""L""]",[],sequential,1,"[""7"", ""1"", ""7"", ""3"", ""3"", ""9"", ""6"", ""4"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 8]","[0.26, 0.27, 0.25, 0.25, 0.26, 0.25, 0.26, 0.25, 0.26]",9,13.11,False,False
13,False,2,5,ALREADY,"[""A"", ""L"", ""R"", ""E"", ""A"", ""D"", ""Y""]",[5],interrupted,1,"[""5"", ""0"", ""3"", ""5"", ""5"", ""8"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.35, 0.29, 0.34, 0.28, 0.29, 0.36, 0.32]",7,10.63,False,False
14,False,2,6,FAMILY,"[""F"", ""A"", ""M"", ""I"", ""L"", ""Y""]",[5],interrupted,1,"[""1"", ""1"", ""7"", ""3"", ""9"", ""9"", ""1"", ""8"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 5]","[0.37, 0.33, 0.35, 0.31, 0.39, 0.3, 0.36, 0.31, 0.33]",9,13.85,False,False
15,False,2,7,QUESTION,"[""Q"", ""U"", ""E"", ""S"", ""T"", ""I"", ""O"", ""N""]",[],sequential,1,"[""3"", ""3"", ""8"", ""9"", ""1"", ""6"", ""6"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 6]","[0.4, 0.36, 0.4, 0.4, 0.38, 0.4, 0.4, 0.39]",8,12.73,False,False
16,False,2,8,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[],sequential,2,"[""6"", ""9"", ""2"", ""9"", ""6"", ""9"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25]",7,10.15,True,False
17,False,3,1,THOUGHT,"[""T"", ""H"", ""O"", ""U"", ""G"", ""H"", ""T""]",[3],interrupted,2,"[""7"", ""5"", ""7"", ""2"", ""6"", ""0"", ""6"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.34, 0.26, 0.3, 0.28, 0.28, 0.28, 0.28, 0.3]",8,11.92,False,False
18,False,3,2,COMPANIES,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""I"", ""E"", ""S""]",[7],interrupted,2,"[""8"", ""3"", ""7"", ""6"", ""7"", ""0"", ""3"", ""0"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 7]","[0.37, 0.31, 0.35, 0.36, 0.34, 0.3, 0.35, 0.37, 0.3]",9,13.85,False,False
19,False,3,3,AGAINST,"[""A"", ""G"", ""A"", ""I"", ""N"", ""S"", ""T""]",[4],interrupted,2,"[""7"", ""3"", ""7"", ""9"", ""2"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.25, 0.25, 0.25, 0.25, 0.25, 0.25]",6,8.7,False,False
20,False,3,4,DURING,"[""D"", ""U"", ""R"", ""I"", ""N"", ""G""]",[3],interrupted,2,"[""6"", ""1"", ""9"", ""1"", ""4"", ""7"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.26, 0.25, 0.28, 0.26, 0.27, 0.28, 0.25]",7,10.25,False,True
21,False,3,5,RESEARCH,"[""R"", ""E"", ""S"", ""E"", ""A"", ""R"", ""C"", ""H""]",[],sequential,2,"[""2"", ""5"", ""4"", ""7"", ""4"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.33, 0.37, 0.34, 0.39, 0.35, 0.34]",6,9.32,False,False
22,False,3,6,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,2,"[""0"", ""9"", ""0"", ""5"", ""9"", ""4"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.37, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4]",7,11.17,False,False
23,False,3,7,HOWEVER,"[""H"", ""O"", ""W"", ""E"", ""V"", ""E"", ""R""]",[5],interrupted,2,"[""4"", ""9"", ""9"", ""5"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.39, 0.38, 0.37, 0.36, 0.37]",5,7.87,False,False
24,False,3,8,AROUND,"[""A"", ""R"", ""O"", ""U"", ""N"", ""D""]",[],sequential,2,"[""7"", ""7"", ""9"", ""8"", ""3"", ""8"", ""6"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.26, 0.25, 0.27, 0.25, 0.26, 0.25, 0.25, 0.25]",8,11.64,True,False
25,False,4,1,COMPANY,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""Y""]",[4],interrupted,1,"[""4"", ""4"", ""9"", ""5"", ""0"", ""0"", ""2"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 5]","[0.34, 0.33, 0.29, 0.29, 0.26, 0.27, 0.32, 0.27]",8,11.97,False,False
26,False,4,2,WITHOUT,"[""W"", ""I"", ""T"", ""H"", ""O"", ""U"", ""T""]",[],sequential,1,"[""2"", ""2"", ""5"", ""5"", ""1"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.31, 0.31, 0.26, 0.29, 0.27, 0.26]",6,8.9,False,False
27,False,4,3,PRESIDENT,"[""P"", ""R"", ""E"", ""S"", ""I"", ""D"", ""E"", ""N"", ""T""]",[],sequential,2,"[""6"", ""8"", ""6"", ""2""]","[1.2, 1.2, 1.2, 1.2]",[2],"[0.32, 0.32, 0.31, 0.32]",4,6.07,False,False
28,False,4,4,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[7],interrupted,2,"[""9"", ""9"", ""4"", ""8"", ""5"", ""8"", ""8"", ""5"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 8]","[0.27, 0.3, 0.28, 0.28, 0.27, 0.27, 0.29, 0.26, 0.25]",9,13.27,False,False
29,False,4,5,PLEASE,"[""P"", ""L"", ""E"", ""A"", ""S"", ""E""]",[],sequential,1,"[""6"", ""7"", ""8"", ""0"", ""0"", ""7"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.32, 0.31, 0.31, 0.28, 0.31, 0.33, 0.31]",7,10.57,False,False
30,False,4,6,AVAILABLE,"[""A"", ""V"", ""A"", ""I"", ""L"", ""A"", ""B"", ""L"", ""E""]",[],sequential,1,"[""6"", ""6"", ""7"", ""4""]","[1.2, 1.2, 1.2, 1.2]",[1],"[0.39, 0.4, 0.38, 0.4]",4,6.37,False,False
31,False,4,7,EDUCATION,"[""E"", ""D"", ""U"", ""C"", ""A"", ""T"", ""I"", ""O"", ""N""]",[6],interrupted,1,"[""5"", ""9"", ""9"", ""4"", ""4"", ""8"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.38, 0.28, 0.32, 0.32, 0.32, 0.31, 0.37]",7,10.7,False,False
32,False,4,8,ALWAYS,"[""A"", ""L"", ""W"", ""A"", ""Y"", ""S""]",[],sequential,2,"[""5"", ""4"", ""1"", ""3"", ""4"", ""3"", ""9"", ""6"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 8]","[0.27, 0.31, 0.31, 0.29, 0.27, 0.3, 0.29, 0.26, 0.28]",9,13.38,True,False
33,False,5,1,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[6],interrupted,2,"[""3"", ""1"", ""4"", ""5"", ""4"", ""3"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 6]","[0.31, 0.33, 0.32, 0.34, 0.34, 0.3, 0.31]",7,10.65,False,False
34,False,5,2,EVERYONE,"[""E"", ""V"", ""E"", ""R"", ""Y"", ""O"", ""N"", ""E""]",[],sequential,2,"[""4"", ""2"", ""4"", ""3"", ""3"", ""5"", ""3"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.26, 0.25]",8,11.61,False,False
35,False,5,3,REMEMBER,"[""R"", ""E"", ""M"", ""E"", ""M"", ""B"", ""E"", ""R""]",[],sequential,1,"[""6"", ""5"", ""4"", ""0"", ""6"", ""6"", ""1"", ""1"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.3, 0.37, 0.35, 0.32, 0.4, 0.34, 0.32, 0.36, 0.32]",9,13.88,False,False
36,False,5,4,PROBABLY,"[""P"", ""R"", ""O"", ""B"", ""A"", ""B"", ""L"", ""Y""]",[7],interrupted,2,"[""1"", ""4"", ""6"", ""4"", ""9"", ""2"", ""9"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.34, 0.32, 0.27, 0.27, 0.28, 0.3, 0.28, 0.26]",8,11.92,False,False
37,False,5,5,POLITICAL,"[""P"", ""O"", ""L"", ""I"", ""T"", ""I"", ""C"", ""A"", ""L""]",[],sequential,1,"[""9"", ""9"", ""5"", ""1"", ""6"", ""6"", ""7"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 5]","[0.37, 0.32, 0.38, 0.39, 0.34, 0.33, 0.36, 0.4]",8,12.49,False,False
38,False,5,6,CHILDREN,"[""C"", ""H"", ""I"", ""L"", ""D"", ""R"", ""E"", ""N""]",[],sequential,2,"[""3"", ""0"", ""2"", ""8"", ""0"", ""8"", ""6"", ""8"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.36, 0.33, 0.33, 0.33, 0.3, 0.32, 0.36, 0.31, 0.32]",9,13.76,False,False
39,False,5,7,ANOTHER,"[""A"", ""N"", ""O"", ""T"", ""H"", ""E"", ""R""]",[6],interrupted,1,"[""1"", ""2"", ""4"", ""2"", ""5"", ""5"", ""1"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.38, 0.37, 0.4, 0.36, 0.4, 0.4, 0.39, 0.4]",8,12.7,False,False
40,False,5,8,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[],sequential,1,"[""0"", ""4"", ""6"", ""6"", ""8"", ""8"", ""0"", ""3"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.29, 0.3, 0.34, 0.3, 0.3, 0.26, 0.37, 0.32, 0.31]",9,13.59,False,False
