trial,practice,block,trial_in_block,word,letters,interrupt_pos,interruption_condition,n_back,stim_list,stim_durations,match_positions,isi_times,num_stims,nback_total_duration,short_break,long_break
3,False,1,3,AGAINST,"[""A"", ""G"", ""A"", ""I"", ""N"", ""S"", ""T""]",[2],interrupted,2,"[""3"", ""4"", ""2"", ""4""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.28, 0.32, 0.32, 0.33]",4,6.05,False,False
4,False,1,4,DURING,"[""D"", ""U"", ""R"", ""I"", ""N"", ""G""]",[],sequential,1,"[""4"", ""4"", ""6"", ""6"", ""2"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.28, 0.29, 0.26, 0.29, 0.3, 0.29]",6,8.91,False,False
5,False,1,5,PEOPLE,"[""P"", ""E"", ""O"", ""P"", ""L"", ""E""]",[],sequential,1,"[""0"", ""5"", ""4"", ""4"", ""3"", ""3"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 5]","[0.38, 0.37, 0.33, 0.36, 0.3, 0.36, 0.31]",7,10.81,False,False
6,False,1,6,PROBABLY,"[""P"", ""R"", ""O"", ""B"", ""A"", ""B"", ""L"", ""Y""]",[6],interrupted,2,"[""1"", ""0"", ""1"", ""9"", ""6"", ""9"", ""7"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.28, 0.29, 0.33, 0.34, 0.33, 0.28, 0.3, 0.36]",8,12.11,False,False
7,False,1,7,AMERICAN,"[""A"", ""M"", ""E"", ""R"", ""I"", ""C"", ""A"", ""N""]",[6],interrupted,2,"[""5"", ""2"", ""2"", ""2""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.31, 0.29, 0.31, 0.33]",4,6.04,False,False
8,False,1,8,POLITICAL,"[""P"", ""O"", ""L"", ""I"", ""T"", ""I"", ""C"", ""A"", ""L""]",[6],interrupted,2,"[""9"", ""9"", ""9"", ""0"", ""0"", ""0"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.4, 0.39, 0.37, 0.35, 0.34, 0.38, 0.37]",7,11.0,True,False
9,False,2,1,PLEASE,"[""P"", ""L"", ""E"", ""A"", ""S"", ""E""]",[],sequential,2,"[""4"", ""3"", ""6"", ""2"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.38, 0.37, 0.34, 0.37, 0.39]",5,7.85,False,False
10,False,2,2,SOMEONE,"[""S"", ""O"", ""M"", ""E"", ""O"", ""N"", ""E""]",[6],interrupted,2,"[""8"", ""3"", ""8"", ""5"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.39, 0.35, 0.4, 0.37, 0.4]",5,7.91,False,False
11,False,2,3,SECOND,"[""S"", ""E"", ""C"", ""O"", ""N"", ""D""]",[2],interrupted,1,"[""7"", ""9"", ""9"", ""7"", ""4"", ""0"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.4, 0.39, 0.4, 0.4, 0.4, 0.4, 0.35]",7,11.14,False,False
12,False,2,4,AROUND,"[""A"", ""R"", ""O"", ""U"", ""N"", ""D""]",[],sequential,1,"[""3"", ""1"", ""6"", ""6""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.4, 0.38, 0.35, 0.4]",4,6.33,False,False
13,False,2,5,PRESIDENT,"[""P"", ""R"", ""E"", ""S"", ""I"", ""D"", ""E"", ""N"", ""T""]",[],sequential,2,"[""7"", ""4"", ""7"", ""8"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[2],"[0.4, 0.4, 0.4, 0.4, 0.4]",5,8.0,False,False
14,False,2,6,TOGETHER,"[""T"", ""O"", ""G"", ""E"", ""T"", ""H"", ""E"", ""R""]",[6],interrupted,2,"[""9"", ""7"", ""9"", ""0"", ""4"", ""4"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.34, 0.35, 0.34, 0.26, 0.34, 0.35, 0.31]",7,10.69,False,False
15,False,2,7,NATIONAL,"[""N"", ""A"", ""T"", ""I"", ""O"", ""N"", ""A"", ""L""]",[3],interrupted,2,"[""6"", ""4"", ""1"", ""7"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[4],"[0.26, 0.26, 0.25, 0.26, 0.26]",5,7.29,False,False
16,False,2,8,BEAUTIFUL,"[""B"", ""E"", ""A"", ""U"", ""T"", ""I"", ""F"", ""U"", ""L""]",[4],interrupted,1,"[""8"", ""7"", ""5"", ""5"", ""4"", ""9"", ""9""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.35, 0.32, 0.3, 0.3, 0.3, 0.29, 0.33]",7,10.59,True,False
17,False,3,1,BEFORE,"[""B"", ""E"", ""F"", ""O"", ""R"", ""E""]",[5],interrupted,2,"[""0"", ""4"", ""2"", ""4"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.33, 0.33, 0.32, 0.33, 0.31]",5,7.62,False,False
18,False,3,2,BECAUSE,"[""B"", ""E"", ""C"", ""A"", ""U"", ""S"", ""E""]",[],sequential,1,"[""3"", ""3"", ""4"", ""5"", ""4"", ""4"", ""0"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 5]","[0.4, 0.4, 0.36, 0.36, 0.4, 0.36, 0.4, 0.38]",8,12.66,False,False
19,False,3,3,SOMETIMES,"[""S"", ""O"", ""M"", ""E"", ""T"", ""I"", ""M"", ""E"", ""S""]",[2],interrupted,1,"[""8"", ""9"", ""9"", ""7"", ""5"", ""5"", ""1"", ""0""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.4, 0.39]",8,12.79,False,False
20,False,3,4,EDUCATION,"[""E"", ""D"", ""U"", ""C"", ""A"", ""T"", ""I"", ""O"", ""N""]",[],sequential,1,"[""8"", ""1"", ""1"", ""2"", ""8"", ""6"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.29, 0.34, 0.32, 0.38, 0.38, 0.4, 0.39]",7,10.9,False,True
21,False,3,5,QUESTION,"[""Q"", ""U"", ""E"", ""S"", ""T"", ""I"", ""O"", ""N""]",[],sequential,1,"[""2"", ""0"", ""5"", ""5""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.32, 0.31, 0.36, 0.37]",4,6.16,False,False
22,False,3,6,FAMILY,"[""F"", ""A"", ""M"", ""I"", ""L"", ""Y""]",[4],interrupted,2,"[""1"", ""9"", ""1"", ""6""]","[1.2, 1.2, 1.2, 1.2]",[2],"[0.39, 0.36, 0.32, 0.38]",4,6.25,False,False
23,False,3,7,ANOTHER,"[""A"", ""N"", ""O"", ""T"", ""H"", ""E"", ""R""]",[],sequential,2,"[""3"", ""8"", ""0"", ""8"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[3],"[0.4, 0.39, 0.38, 0.32, 0.4]",5,7.89,False,False
24,False,3,8,THINGS,"[""T"", ""H"", ""I"", ""N"", ""G"", ""S""]",[3],interrupted,2,"[""9"", ""4"", ""1"", ""4"", ""4"", ""7"", ""4"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 6]","[0.34, 0.3, 0.32, 0.36, 0.34, 0.34, 0.39, 0.39]",8,12.38,True,False
25,False,4,1,SHOULD,"[""S"", ""H"", ""O"", ""U"", ""L"", ""D""]",[],sequential,1,"[""6"", ""6"", ""7"", ""2"", ""6"", ""1"", ""1""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 6]","[0.27, 0.26, 0.27, 0.26, 0.26, 0.26, 0.25]",7,10.23,False,False
26,False,4,2,COMPANY,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""Y""]",[4],interrupted,2,"[""4"", ""8"", ""6"", ""2"", ""6"", ""8"", ""8"", ""4"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[4, 8]","[0.25, 0.25, 0.28, 0.26, 0.29, 0.25, 0.26, 0.25, 0.26]",9,13.15,False,False
27,False,4,3,SOMETHING,"[""S"", ""O"", ""M"", ""E"", ""T"", ""H"", ""I"", ""N"", ""G""]",[],sequential,1,"[""0"", ""1"", ""3"", ""9"", ""5"", ""5"", ""8"", ""8"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[5, 7]","[0.33, 0.32, 0.4, 0.28, 0.38, 0.31, 0.35, 0.34, 0.37]",9,13.88,False,False
28,False,4,4,REMEMBER,"[""R"", ""E"", ""M"", ""E"", ""M"", ""B"", ""E"", ""R""]",[],sequential,1,"[""0"", ""0"", ""1"", ""5"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2]",[1],"[0.32, 0.34, 0.3, 0.35, 0.36]",5,7.67,False,False
29,False,4,5,HOWEVER,"[""H"", ""O"", ""W"", ""E"", ""V"", ""E"", ""R""]",[],sequential,2,"[""2"", ""3"", ""6"", ""2"", ""3"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]",[5],"[0.4, 0.33, 0.35, 0.36, 0.32, 0.4]",6,9.36,False,False
30,False,4,6,ALREADY,"[""A"", ""L"", ""R"", ""E"", ""A"", ""D"", ""Y""]",[],sequential,2,"[""1"", ""1"", ""1"", ""4"", ""8"", ""3"", ""8"", ""4"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 6]","[0.28, 0.3, 0.27, 0.28, 0.28, 0.27, 0.29, 0.29, 0.3]",9,13.36,False,False
31,False,4,7,THROUGH,"[""T"", ""H"", ""R"", ""O"", ""U"", ""G"", ""H""]",[],sequential,1,"[""9"", ""3"", ""5"", ""5""]","[1.2, 1.2, 1.2, 1.2]",[3],"[0.31, 0.37, 0.36, 0.32]",4,6.16,False,False
32,False,4,8,IMPORTANT,"[""I"", ""M"", ""P"", ""O"", ""R"", ""T"", ""A"", ""N"", ""T""]",[],sequential,1,"[""7"", ""7"", ""1"", ""4"", ""9"", ""9"", ""6"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 5]","[0.25, 0.25, 0.25, 0.25, 0.26, 0.25, 0.26, 0.25]",8,11.62,True,False
33,False,5,1,EVERYONE,"[""E"", ""V"", ""E"", ""R"", ""Y"", ""O"", ""N"", ""E""]",[2],interrupted,1,"[""3"", ""2"", ""2"", ""8"", ""8"", ""7""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 4]","[0.37, 0.32, 0.34, 0.36, 0.32, 0.36]",6,9.27,False,False
34,False,5,2,AVAILABLE,"[""A"", ""V"", ""A"", ""I"", ""L"", ""A"", ""B"", ""L"", ""E""]",[],sequential,1,"[""4"", ""3"", ""7"", ""7"", ""0"", ""4"", ""5"", ""5"", ""6""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[3, 7]","[0.28, 0.31, 0.29, 0.31, 0.25, 0.28, 0.28, 0.25, 0.3]",9,13.35,False,False
35,False,5,3,RESEARCH,"[""R"", ""E"", ""S"", ""E"", ""A"", ""R"", ""C"", ""H""]",[],sequential,1,"[""9"", ""9"", ""0"", ""4"", ""4"", ""9"", ""5""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 4]","[0.4, 0.4, 0.39, 0.38, 0.35, 0.37, 0.4]",7,11.09,False,False
36,False,5,4,WITHOUT,"[""W"", ""I"", ""T"", ""H"", ""O"", ""U"", ""T""]",[],sequential,1,"[""5"", ""5"", ""8"", ""1"", ""2"", ""2""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 5]","[0.38, 0.37, 0.36, 0.38, 0.39, 0.4]",6,9.48,False,False
37,False,5,5,ANYTHING,"[""A"", ""N"", ""Y"", ""T"", ""H"", ""I"", ""N"", ""G""]",[5],interrupted,2,"[""4"", ""1"", ""4"", ""0"", ""6"", ""3"", ""4"", ""6"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 8]","[0.29, 0.31, 0.3, 0.3, 0.29, 0.27, 0.32, 0.28, 0.29]",9,13.45,False,False
38,False,5,6,ALWAYS,"[""A"", ""L"", ""W"", ""A"", ""Y"", ""S""]",[3],interrupted,2,"[""0"", ""3"", ""0"", ""6"", ""8"", ""6"", ""4""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.4, 0.39, 0.35, 0.39, 0.37, 0.36, 0.4]",7,11.06,False,False
39,False,5,7,COMPANIES,"[""C"", ""O"", ""M"", ""P"", ""A"", ""N"", ""I"", ""E"", ""S""]",[8],interrupted,1,"[""2"", ""8"", ""8"", ""0"", ""8"", ""8""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[2, 5]","[0.3, 0.35, 0.35, 0.33, 0.33, 0.33]",6,9.19,False,False
40,False,5,8,INCLUDING,"[""I"", ""N"", ""C"", ""L"", ""U"", ""D"", ""I"", ""N"", ""G""]",[],sequential,1,"[""1"", ""1"", ""5"", ""5"", ""6"", ""3""]","[1.2, 1.2, 1.2, 1.2, 1.2, 1.2]","[1, 3]","[0.29, 0.3, 0.31, 0.32, 0.3, 0.32]",6,9.04,False,False
