GLOBAL_TRIAL_NUM,COND_trial,COND_practice,COND_block,COND_trial_in_block,COND_word,COND_letters,COND_interrupt_pos,COND_interruption_condition,COND_nback_level,COND_stim_list,COND_stim_durations,COND_match_positions,COND_isi_times,COND_num_stims,COND_nback_total_duration,COND_short_break,COND_long_break,OUT_experiment_phase,OUT_block_number,OUT_target_word,OUT_target_word_length,OUT_interruption_condition,OUT_interrupt_positions,OUT_resumption_lag,OUT_entered_text,OUT_typing_correct,OUT_time_on_primary_task,OUT_nback_hits,OUT_nback_misses,OUT_nback_false_alarms,OUT_nback_correct_rejections,OUT_nback_accuracy,OUT_time_estimate_seconds,OUT_actual_trial_duration,OUT_actual_trial_duration_sec,OUT_time_estimation_ratio,OUT_gender,OUT_age,OUT_normalized_absolute_error,OUT_estimation_direction,OUT_time_per_letter,OUT_typing_distance
241,241,False,1,1,WITHOUT,"['W', 'I', 'T', 'H', 'O', 'U', 'T']",[],sequential,1,[],[],[],[],6,7200.0,False,False,main,1,WITHOUT,7,sequential,[],,WITHOUT,True,11.1,,,,,1.0,19.776,19300.0,19.3,1.024663212435233,,,0.0246632124352331,1,1.585714285714286,0
242,242,False,1,2,BUNDLE,"['B', 'U', 'N', 'D', 'L', 'E']",[],sequential,1,[],[],[],[],5,6000.0,False,False,main,1,BUNDLE,6,sequential,[],,BUNDLE,True,9.85,,,,,1.0,16.32,16850.0,16.85,0.968545994065282,,,0.0314540059347181,-1,1.6416666666666668,0
243,243,False,1,3,COMPUTER,"['C', 'O', 'M', 'P', 'U', 'T', 'E', 'R']",[],sequential,1,[],[],[],[],5,6000.0,False,False,main,1,COMPUTER,8,sequential,[],,COMPUTER,True,14.9,,,,,1.0,22.08,21900.0,21.9,1.008219178082192,,,0.0082191780821917,1,1.8625,0
244,244,False,1,4,IMPORTANT,"['I', 'M', 'P', 'O', 'R', 'T', 'A', 'N', 'T']",[],sequential,1,[],[],[],[],6,7200.0,False,False,main,1,IMPORTANT,9,sequential,[],,IMPORTANT,True,15.8,,,,,1.0,24.96,24000.0,24.0,1.04,,,0.04,1,1.7555555555555555,0
245,245,False,1,5,DIAMETERS,"['D', 'I', 'A', 'M', 'E', 'T', 'E', 'R', 'S']",[],sequential,1,[],[],[],[],6,7200.0,False,False,main,1,DIAMETERS,9,sequential,[],,DIAMETERS,True,14.8,,,,,1.0,21.888,23000.0,23.0,0.9516521739130436,,,0.0483478260869564,-1,1.6444444444444446,0
246,246,False,1,6,WITHOUT,"['W', 'I', 'T', 'H', 'O', 'U', 'T']",[],sequential,1,[],[],[],[],8,9600.0,False,False,main,1,WITHOUT,7,sequential,[],,WITHOUT,True,12.15,,,,,1.0,21.696,22750.0,22.75,0.9536703296703296,,,0.0463296703296702,-1,1.7357142857142858,0
247,247,False,1,7,EXAMPLE,"['E', 'X', 'A', 'M', 'P', 'L', 'E']",[],sequential,1,[],[],[],[],7,8450.0,False,False,main,1,EXAMPLE,7,sequential,[],,EXAMPLE,True,10.650000000000002,,,,,1.0,18.624,20100.0,20.1,0.9265671641791046,,,0.0734328358208954,-1,1.5214285714285718,0
248,248,False,1,8,ANOTHER,"['A', 'N', 'O', 'T', 'H', 'E', 'R']",[],sequential,1,[],[],[],[],6,7200.0,False,False,main,1,ANOTHER,7,sequential,[],,ANOTHER,True,9.150000000000002,,,,,1.0,15.552,17350.0,17.35,0.8963688760806916,,,0.1036311239193084,-1,1.3071428571428574,0
249,249,False,1,9,NOTEBOOK,"['N', 'O', 'T', 'E', 'B', 'O', 'O', 'K']",[],sequential,1,[],[],[],[],8,9650.0,False,False,main,1,NOTEBOOK,8,sequential,[],,NOTEBOOK,True,14.15,,,,,1.0,22.08,24800.0,24.8,0.8903225806451612,,,0.1096774193548388,-1,1.76875,0
250,250,False,1,10,MIDDLE,"['M', 'I', 'D', 'D', 'L', 'E']",[],sequential,1,[],[],[],[],9,10800.0,False,False,main,1,MIDDLE,6,sequential,[],,MIDDLE,True,10.7,,,,,1.0,21.12,22500.0,22.5,0.9386666666666668,,,0.0613333333333332,-1,1.7833333333333332,0
251,251,False,2,1,UNDERSTAND,"['U', 'N', 'D', 'E', 'R', 'S', 'T', 'A', 'N', 'D']",[],sequential,2,[],[],[],[],4,4800.0,False,False,main,2,UNDERSTAND,10,sequential,[],,UNDERSTAND,True,15.599999999999998,,,,,1.0,18.816,21400.0,21.4,0.8792523364485981,,,0.1207476635514018,-1,1.5599999999999998,0
252,252,False,2,2,ANOTHER,"['A', 'N', 'O', 'T', 'H', 'E', 'R']",[],sequential,2,[],[],[],[],4,4800.0,False,False,main,2,ANOTHER,7,sequential,[],,ANOTHER,True,12.15,,,,,0.75,16.32,17950.0,17.95,0.9091922005571031,,,0.0908077994428968,-1,1.7357142857142855,0
253,253,False,2,3,CANDLE,"['C', 'A', 'N', 'D', 'L', 'E']",[],sequential,2,[],[],[],[],5,6050.0,False,False,main,2,CANDLE,6,sequential,[],,CANDLE,True,9.8,,,,,1.0,13.44,16850.0,16.85,0.7976261127596438,,,0.2023738872403561,-1,1.6333333333333335,0
254,254,False,2,4,NOTEWORTHY,"['N', 'O', 'T', 'E', 'W', 'O', 'R', 'T', 'H', 'Y']",[],sequential,2,[],[],[],[],8,9600.0,False,False,main,2,NOTEWORTHY,10,sequential,[],,NOTEWORTHY,True,16.9,,,,,1.0,24.192000000000004,27500.0,27.5,0.879709090909091,,,0.1202909090909089,-1,1.69,0
