GLOBAL_TRIAL_NUM,COND_trial,COND_practice,COND_block,COND_trial_in_block,COND_word,COND_letters,COND_interrupt_pos,COND_interruption_condition,COND_nback_level,COND_stim_list,COND_stim_durations,COND_match_positions,COND_isi_times,COND_num_stims,COND_nback_total_duration,COND_short_break,COND_long_break,OUT_experiment_phase,OUT_block_number,OUT_target_word,OUT_target_word_length,OUT_interruption_condition,OUT_interrupt_positions,OUT_resumption_lag,OUT_entered_text,OUT_typing_correct,OUT_time_on_primary_task,OUT_nback_hits,OUT_nback_misses,OUT_nback_false_alarms,OUT_nback_correct_rejections,OUT_nback_accuracy,OUT_time_estimate_seconds,OUT_actual_trial_duration,OUT_actual_trial_duration_sec,OUT_time_estimation_ratio,OUT_gender,OUT_age,OUT_normalized_absolute_error,OUT_estimation_direction,OUT_time_per_letter,OUT_typing_distance
641,641,False,1,1,IMPORTANT,"['I', 'M', 'P', 'O', 'R', 'T', 'A', 'N', 'T']",[],sequential,1,[],[],[],[],8,9600.0,False,False,main,1,IMPORTANT,9,sequential,[],,IMPORTANT,True,15.15,,,,,1.0,25.344000000000005,25750.0,25.75,0.984233009708738,,,0.0157669902912619,-1,1.6833333333333331,0
642,642,False,1,2,SIMPLE,"['S', 'I', 'M', 'P', 'L', 'E']",[],sequential,1,[],[],[],[],6,7200.0,False,False,main,1,SIMPLE,6,sequential,[],,SIMPLE,True,10.55,,,,,1.0,17.856,18750.0,18.75,0.95232,,,0.0476799999999999,-1,1.7583333333333335,0
643,643,False,1,3,FOREVER,"['F', 'O', 'R', 'E', 'V', 'E', 'R']",[],sequential,1,[],[],[],[],5,6000.0,False,False,main,1,FOREVER,7,sequential,[],,FOREVER,True,11.15,,,,,1.0,16.704000000000004,18150.0,18.15,0.920330578512397,,,0.079669421487603,-1,1.5928571428571427,0
644,644,False,1,4,CHARACTER,"['C', 'H', 'A', 'R', 'A', 'C', 'T', 'E', 'R']",[],sequential,1,[],[],[],[],5,6000.0,False,False,main,1,CHARACTER,9,sequential,[],,CHARACTER,True,13.4,,,,,1.0,19.392000000000003,20400.0,20.4,0.9505882352941178,,,0.0494117647058821,-1,1.4888888888888887,0
645,645,False,1,5,MIDDLE,"['M', 'I', 'D', 'D', 'L', 'E']",[],sequential,1,[],[],[],[],5,6000.0,False,False,main,1,MIDDLE,6,sequential,[],,MIDDLE,True,10.2,,,,,1.0,15.744000000000002,17200.0,17.2,0.9153488372093024,,,0.0846511627906975,-1,1.7,0
646,646,False,1,6,ANOTHER,"['A', 'N', 'O', 'T', 'H', 'E', 'R']",[],sequential,1,[],[],[],[],4,4800.0,False,False,main,1,ANOTHER,7,sequential,[],,ANOTHER,True,11.9,,,,,1.0,17.472,17700.0,17.7,0.9871186440677968,,,0.0128813559322032,-1,1.6999999999999995,0
647,647,False,1,7,NOTEWORTHY,"['N', 'O', 'T', 'E', 'W', 'O', 'R', 'T', 'H', 'Y']",[],sequential,1,[],[],[],[],6,7200.0,False,False,main,1,NOTEWORTHY,10,sequential,[],,NOTEWORTHY,True,18.15,,,,,1.0,24.768,26350.0,26.35,0.9399620493358634,,,0.0600379506641366,-1,1.815,0
648,648,False,1,8,ANOTHER,"['A', 'N', 'O', 'T', 'H', 'E', 'R']",[],sequential,1,[],[],[],[],5,6000.0,False,False,main,1,ANOTHER,7,sequential,[],,ANOTHER,True,11.65,,,,,1.0,18.432,18650.0,18.65,0.9883109919571048,,,0.0116890080428952,-1,1.664285714285714,0
649,649,False,1,9,ELEPHANT,"['E', 'L', 'E', 'P', 'H', 'A', 'N', 'T']",[],sequential,1,[],[],[],[],5,6000.0,False,False,main,1,ELEPHANT,8,sequential,[],,ELEPHANT,True,12.95,,,,,1.0,19.584000000000003,19950.0,19.95,0.981654135338346,,,0.0183458646616539,-1,1.61875,0
650,650,False,1,10,ANYTHING,"['A', 'N', 'Y', 'T', 'H', 'I', 'N', 'G']",[],sequential,1,[],[],[],[],9,10800.0,False,False,main,1,ANYTHING,8,sequential,[],,ANYTHING,True,13.05,,,,,1.0,22.464,24850.0,24.85,0.9039839034205231,,,0.0960160965794768,-1,1.63125,0
651,651,False,2,1,SIMPLE,"['S', 'I', 'M', 'P', 'L', 'E']",[],sequential,2,[],[],[],[],4,4800.0,False,False,main,2,SIMPLE,6,sequential,[],,SIMPLE,True,8.399999999999999,,,,,1.0,12.48,14200.0,14.2,0.8788732394366198,,,0.1211267605633802,-1,1.3999999999999997,0
652,652,False,2,2,IMPORTANT,"['I', 'M', 'P', 'O', 'R', 'T', 'A', 'N', 'T']",[],sequential,2,[],[],[],[],9,10800.0,False,False,main,2,IMPORTANT,9,sequential,[],,IMPORTANT,True,15.2,,,,,0.8888888888888888,23.424000000000003,27000.0,27.0,0.8675555555555556,,,0.1324444444444443,-1,1.6888888888888889,0
653,653,False,2,3,UNDERSTAND,"['U', 'N', 'D', 'E', 'R', 'S', 'T', 'A', 'N', 'D']",[],sequential,2,[],[],[],[],6,7300.0,False,False,main,2,UNDERSTAND,10,sequential,[],,UNDERSTAND,True,17.2,,,,,1.0,23.232000000000003,25500.0,25.5,0.911058823529412,,,0.0889411764705881,-1,1.72,0
654,654,False,2,4,UNDERSTAND,"['U', 'N', 'D', 'E', 'R', 'S', 'T', 'A', 'N', 'D']",[],sequential,2,[],[],[],[],4,4800.0,False,False,main,2,UNDERSTAND,10,sequential,[],,UNDERSTAND,True,18.3,,,,,0.75,24.768,24100.0,24.1,1.0277178423236517,,,0.0277178423236514,1,1.83,0
655,655,False,2,5,HANDLE,"['H', 'A', 'N', 'D', 'L', 'E']",[],sequential,2,[],[],[],[],7,8400.0,False,False,main,2,HANDLE,6,sequential,[],,HANDLE,True,9.749999999999998,,,,,1.0,16.32,19150.0,19.15,0.8522193211488251,,,0.1477806788511748,-1,1.6249999999999998,0
656,656,False,2,6,NOTEWORTHY,"['N', 'O', 'T', 'E', 'W', 'O', 'R', 'T', 'H', 'Y']",[],sequential,2,[],[],[],[],5,6000.0,False,False,main,2,NOTEWORTHY,10,sequential,[],,NOTEWORTHY,True,15.7,,,,,1.0,19.584000000000003,22700.0,22.7,0.8627312775330398,,,0.1372687224669601,-1,1.5699999999999998,0
657,657,False,2,7,CHARACTER,"['C', 'H', 'A', 'R', 'A', 'C', 'T', 'E', 'R']",[],sequential,2,[],[],[],[],9,10800.0,False,False,main,2,CHARACTER,9,sequential,[],,CHARACTER,True,14.0,,,,,1.0,22.08,25800.0,25.8,0.855813953488372,,,0.144186046511628,-1,1.5555555555555556,0
658,658,False,2,8,ELEPHANT,"['E', 'L', 'E', 'P', 'H', 'A', 'N', 'T']",[],sequential,2,[],[],[],[],9,10850.0,False,False,main,2,ELEPHANT,8,sequential,[],,ELEPHANT,True,12.45,,,,,1.0,20.928,24300.0,24.3,0.8612345679012345,,,0.1387654320987654,-1,1.55625,0
659,659,False,2,9,DIAMETERS,"['D', 'I', 'A', 'M', 'E', 'T', 'E', 'R', 'S']",[],sequential,2,[],[],[],[],4,4800.0,False,False,main,2,DIAMETERS,9,sequential,[],,DIAMETERS,True,14.2,,,,,1.0,17.28,20000.0,20.0,0.8640000000000001,,,0.1359999999999999,-1,1.5777777777777775,0
660,660,False,2,10,ANOTHER,"['A', 'N', 'O', 'T', 'H', 'E', 'R']",[],sequential,2,[],[],[],[],7,8400.0,False,False,main,2,ANOTHER,7,sequential,[],,ANOTHER,True,10.249999999999998,,,,,1.0,16.704000000000004,19650.0,19.65,0.8500763358778629,,,0.1499236641221371,-1,1.464285714285714,0
661,661,False,3,1,ELEPHANT,"['E', 'L', 'E', 'P', 'H', 'A', 'N', 'T']",[np.int64(3)],interrupted,1,[],[],[],[],8,9600.0,False,False,main,3,ELEPHANT,8,interrupted,[np.int64(3)],,ELEPHANT,True,9.95,,,,,1.0,17.664000000000005,20550.0,20.55,0.8595620437956206,,,0.1404379562043793,-1,1.24375,0
662,662,False,3,2,HOMEMADE,"['H', 'O', 'M', 'E', 'M', 'A', 'D', 'E']",[np.int64(4)],interrupted,1,[],[],[],[],9,10800.0,False,False,main,3,HOMEMADE,8,interrupted,[np.int64(4)],,HOMEMADE,True,14.2,,,,,1.0,24.192000000000004,26000.0,26.0,0.9304615384615386,,,0.0695384615384614,-1,1.775,0
663,663,False,3,3,NOTEBOOK,"['N', 'O', 'T', 'E', 'B', 'O', 'O', 'K']",[np.int64(4)],interrupted,1,[],[],[],[],7,8450.0,False,False,main,3,NOTEBOOK,8,interrupted,[np.int64(4)],,NOTEBOOK,True,13.6,,,,,1.0,21.504000000000005,23050.0,23.05,0.9329284164859004,,,0.0670715835140996,-1,1.7000000000000002,0
664,664,False,3,4,CANDLE,"['C', 'A', 'N', 'D', 'L', 'E']",[np.int64(2)],interrupted,1,[],[],[],[],5,6000.0,False,False,main,3,CANDLE,6,interrupted,[np.int64(2)],,CANDLE,True,9.4,,,,,1.0,14.784,16400.0,16.4,0.9014634146341464,,,0.0985365853658535,-1,1.5666666666666664,0
665,665,False,3,5,FOREVER,"['F', 'O', 'R', 'E', 'V', 'E', 'R']",[np.int64(2)],interrupted,1,[],[],[],[],5,6000.0,False,False,main,3,FOREVER,7,interrupted,[np.int64(2)],,FOREVER,True,10.65,,,,,1.0,15.744000000000002,17650.0,17.65,0.8920113314447594,,,0.1079886685552406,-1,1.5214285714285711,0
666,666,False,3,6,ELEPHANT,"['E', 'L', 'E', 'P', 'H', 'A', 'N', 'T']",[np.int64(6)],interrupted,1,[],[],[],[],6,7200.0,False,False,main,3,ELEPHANT,8,interrupted,[np.int64(6)],,ELEPHANT,True,12.1,,,,,1.0,17.088,20300.0,20.3,0.8417733990147783,,,0.1582266009852216,-1,1.5125000000000002,0
667,667,False,3,7,CHARACTER,"['C', 'H', 'A', 'R', 'A', 'C', 'T', 'E', 'R']",[np.int64(7)],interrupted,1,[],[],[],[],9,10800.0,False,False,main,3,CHARACTER,9,interrupted,[np.int64(7)],,CHARACTER,True,14.3,,,,,1.0,24.768,26100.0,26.1,0.9489655172413792,,,0.0510344827586207,-1,1.588888888888889,0
668,668,False,3,8,WITHOUT,"['W', 'I', 'T', 'H', 'O', 'U', 'T']",[np.int64(4)],interrupted,1,[],[],[],[],6,7200.0,False,False,main,3,WITHOUT,7,interrupted,[np.int64(4)],,WITHOUT,True,12.55,,,,,1.0,18.816,20750.0,20.75,0.9067951807228916,,,0.0932048192771084,-1,1.792857142857143,0
669,669,False,3,9,NOTEWORTHY,"['N', 'O', 'T', 'E', 'W', 'O', 'R', 'T', 'H', 'Y']",[np.int64(5)],interrupted,1,[],[],[],[],9,10800.0,False,False,main,3,NOTEWORTHY,10,interrupted,[np.int64(5)],,NOTEWORTHY,True,18.85,,,,,1.0,31.872000000000003,30650.0,30.65,1.0398694942903757,,,0.0398694942903753,1,1.885,0
670,670,False,3,10,WITHOUT,"['W', 'I', 'T', 'H', 'O', 'U', 'T']",[np.int64(3)],interrupted,1,[],[],[],[],6,7200.0,False,False,main,3,WITHOUT,7,interrupted,[np.int64(3)],,WITHOUT,True,10.150000000000002,,,,,1.0,15.552,18350.0,18.35,0.8475204359673023,,,0.1524795640326976,-1,1.4500000000000004,0
671,671,False,4,1,CHARACTER,"['C', 'H', 'A', 'R', 'A', 'C', 'T', 'E', 'R']",[np.int64(4)],interrupted,2,[],[],[],[],5,6000.0,False,False,main,4,CHARACTER,9,interrupted,[np.int64(4)],,CHARACTER,True,13.95,,,,,1.0,16.704000000000004,20950.0,20.95,0.7973269689737472,,,0.2026730310262527,-1,1.5499999999999998,0
672,672,False,4,2,ELEPHANT,"['E', 'L', 'E', 'P', 'H', 'A', 'N', 'T']",[np.int64(2)],interrupted,2,[],[],[],[],7,8500.0,False,False,main,4,ELEPHANT,8,interrupted,[np.int64(2)],,ELEPHANT,True,13.3,,,,,1.0,18.432,22800.0,22.8,0.808421052631579,,,0.191578947368421,-1,1.6625,0
673,673,False,4,3,HOMEMADE,"['H', 'O', 'M', 'E', 'M', 'A', 'D', 'E']",[np.int64(4)],interrupted,2,[],[],[],[],8,9650.0,False,False,main,4,HOMEMADE,8,interrupted,[np.int64(4)],,HOMEMADE,True,15.450000000000005,,,,,0.875,22.656,26100.0,26.1,0.8680459770114941,,,0.1319540229885058,-1,1.9312500000000004,0
674,674,False,4,4,NOTEBOOK,"['N', 'O', 'T', 'E', 'B', 'O', 'O', 'K']",[np.int64(5)],interrupted,2,[],[],[],[],5,6000.0,False,False,main,4,NOTEBOOK,8,interrupted,[np.int64(5)],,NOTEBOOK,True,13.55,,,,,1.0,16.32,20550.0,20.55,0.7941605839416058,,,0.2058394160583941,-1,1.69375,0
