GLOBAL_TRIAL_NUM,COND_trial,COND_practice,COND_block,COND_trial_in_block,COND_word,COND_letters,COND_interrupt_pos,COND_interruption_condition,COND_nback_level,COND_stim_list,COND_stim_durations,COND_match_positions,COND_isi_times,COND_num_stims,COND_nback_total_duration,COND_short_break,COND_long_break,OUT_experiment_phase,OUT_block_number,OUT_target_word,OUT_target_word_length,OUT_interruption_condition,OUT_interrupt_positions,OUT_resumption_lag,OUT_entered_text,OUT_typing_correct,OUT_time_on_primary_task,OUT_nback_hits,OUT_nback_misses,OUT_nback_false_alarms,OUT_nback_correct_rejections,OUT_nback_accuracy,OUT_time_estimate_seconds,OUT_actual_trial_duration,OUT_actual_trial_duration_sec,OUT_time_estimation_ratio,OUT_gender,OUT_age,OUT_normalized_absolute_error,OUT_estimation_direction,OUT_time_per_letter,OUT_typing_distance
921,921,False,1,1,NOTEBOOK,"['N', 'O', 'T', 'E', 'B', 'O', 'O', 'K']",[],sequential,1,[],[],[],[],9,10800.0,False,False,main,1,NOTEBOOK,8,sequential,[],,NOTEBOOK,True,14.0,,,,,1.0,24.0,25800.0,25.8,0.9302325581395348,,,0.0697674418604651,-1,1.75,0
922,922,False,1,2,FACTORY,"['F', 'A', 'C', 'T', 'O', 'R', 'Y']",[],sequential,1,[],[],[],[],7,8400.0,False,False,main,1,FACTORY,7,sequential,[],,FACTORY,True,10.15,,,,,1.0,18.048,19550.0,19.55,0.9231713554987212,,,0.0768286445012789,-1,1.45,0
923,923,False,1,3,UNDERSTAND,"['U', 'N', 'D', 'E', 'R', 'S', 'T', 'A', 'N', 'D']",[],sequential,1,[],[],[],[],8,9600.0,False,False,main,1,UNDERSTAND,10,sequential,[],,UNDERSTAND,True,18.25,,,,,1.0,28.224000000000004,28850.0,28.85,0.9783015597920278,,,0.0216984402079721,-1,1.825,0
924,924,False,1,4,ANOTHER,"['A', 'N', 'O', 'T', 'H', 'E', 'R']",[],sequential,1,[],[],[],[],5,6050.0,False,False,main,1,ANOTHER,7,sequential,[],,ANOTHER,True,13.75,,,,,1.0,21.504000000000005,20800.0,20.8,1.033846153846154,,,0.033846153846154,1,1.9642857142857144,0
925,925,False,1,5,UNDERSTAND,"['U', 'N', 'D', 'E', 'R', 'S', 'T', 'A', 'N', 'D']",[],sequential,1,[],[],[],[],5,6000.0,False,False,main,1,UNDERSTAND,10,sequential,[],,UNDERSTAND,True,15.4,,,,,1.0,20.16,22400.0,22.4,0.9,,,0.0999999999999999,-1,1.5399999999999998,0
926,926,False,1,6,NOTEWORTHY,"['N', 'O', 'T', 'E', 'W', 'O', 'R', 'T', 'H', 'Y']",[],sequential,1,[],[],[],[],8,9600.0,False,False,main,1,NOTEWORTHY,10,sequential,[],,NOTEWORTHY,True,15.15,,,,,1.0,23.616,25750.0,25.75,0.917126213592233,,,0.082873786407767,-1,1.515,0
927,927,False,1,7,ANYTHING,"['A', 'N', 'Y', 'T', 'H', 'I', 'N', 'G']",[],sequential,1,[],[],[],[],7,8400.0,False,False,main,1,ANYTHING,8,sequential,[],,ANYTHING,True,12.2,,,,,1.0,21.696,21600.0,21.6,1.0044444444444445,,,0.0044444444444444,1,1.525,0
928,928,False,1,8,COMPUTER,"['C', 'O', 'M', 'P', 'U', 'T', 'E', 'R']",[],sequential,1,[],[],[],[],7,8400.0,False,False,main,1,COMPUTER,8,sequential,[],,COMPUTER,True,12.6,,,,,1.0,21.312000000000005,22000.0,22.0,0.968727272727273,,,0.031272727272727,-1,1.575,0
929,929,False,1,9,FOREVER,"['F', 'O', 'R', 'E', 'V', 'E', 'R']",[],sequential,1,[],[],[],[],7,8400.0,False,False,main,1,FOREVER,7,sequential,[],,FOREVER,True,13.9,,,,,1.0,23.616,23300.0,23.3,1.0135622317596569,,,0.0135622317596566,1,1.9857142857142855,0
930,930,False,1,10,FOREVER,"['F', 'O', 'R', 'E', 'V', 'E', 'R']",[],sequential,1,[],[],[],[],5,6000.0,False,False,main,1,FOREVER,7,sequential,[],,FOREVER,True,10.1,,,,,1.0,15.168,17100.0,17.1,0.887017543859649,,,0.1129824561403509,-1,1.442857142857143,0
